"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2814,2.76751
0,2820,2.760337
0,2826,2.753183
0,2832,2.746049
0,2838,2.738934
0,2844,2.731837
0,2850,2.72476
0,2856,2.717702
0,2862,2.710663
0,2868,2.703642
0,2874,2.69664
0,2880,2.689657
0,2886,2.682696
0,2892,2.676142
0,2898,2.673946
0,2904,2.688164
0,2910,2.736473
0,2916,2.834164
0,2922,2.988094
0,2928,3.195634
0,2934,3.447166
0,2940,3.729615
0,2946,4.029378
0,2952,4.334126
0,2958,4.633596
0,2964,4.919728
0,2970,5.186458
0,2976,5.429396
0,2982,5.645504
0,2988,5.832844
0,2994,5.990401
0,3000,6.117972
0,3006,6.216112
0,3012,6.286088
0,3018,6.32983
0,3024,6.349858
0,3030,6.349147
0,3036,6.330973
0,3042,6.298719
0,3048,6.255699
0,3054,6.204991
0,3060,6.149319
0,3066,6.090984
0,3072,6.031844
0,3078,5.973322
0,3084,5.916454
0,3090,5.861943
0,3096,5.810218
0,3102,5.761497
0,3108,5.715839
0,3114,5.673187
0,3120,5.633407
0,3126,5.596317
0,3132,5.561708
0,3138,5.529362
0,3144,5.499058
0,3150,5.470586
0,3156,5.443748
0,3162,5.41836
0,3168,5.394257
0,3174,5.37129
0,3180,5.349325
0,3186,5.328245
0,3192,5.307946
0,3198,5.288338
0,3204,5.269341
0,3210,5.250885
0,3216,5.232913
0,3222,5.21537
0,3228,5.198211
0,3234,5.181398
0,3240,5.164896
0,3246,5.148674
0,3252,5.132709
0,3258,5.116975
0,3264,5.101454
0,3270,5.086128
0,3276,5.070982
0,3282,5.056002
0,3288,5.041175
0,3294,5.026493
0,3300,5.011944
0,3306,4.99752
0,3312,4.983215
0,3318,4.96902
0,3324,4.954929
0,3330,4.940938
0,3336,4.927041
0,3342,4.913233
0,3348,4.89951
0,3354,4.88587
0,3360,4.872306
0,3366,4.858817
0,3372,4.8454
0,3378,4.832052
0,3384,4.81877
0,3390,4.805553
0,3396,4.792398
0,3402,4.779303
0,3408,4.766266
0,3414,4.753286
0,3420,4.740362
0,3426,4.72749
0,3432,4.714672
0,3438,4.701904
0,3444,4.689187
0,3450,4.676518
0,3456,4.663897
0,3462,4.651323
0,3468,4.638795
0,3474,4.626313
0,3480,4.613875
0,3486,4.60148
0,3492,4.589129
0,3498,4.576821
0,3504,4.564554
0,3510,4.552329
0,3516,4.540144
0,3522,4.528
0,3528,4.515896
0,3534,4.503831
0,3540,4.491806
0,3546,4.479819
0,3552,4.46787
0,3558,4.455959
0,3564,4.444086
0,3570,4.43225
0,3576,4.42045
0,3582,4.408688
0,3588,4.396961
0,3594,4.385272
0,3600,4.373617
0,3606,4.361999
0,3612,4.350415
0,3618,4.338867
0,3624,4.327354
0,3630,4.315876
0,3636,4.304431
0,3642,4.293022
0,3648,4.281646
0,3654,4.270304
0,3660,4.258996
0,3666,4.247722
0,3672,4.236481
0,3678,4.225273
0,3684,4.214098
0,3690,4.202956
0,3696,4.191847
0,3702,4.18077
0,3708,4.169726
0,3714,4.158714
0,3720,4.147734
0,3726,4.136786
0,3732,4.12587
0,3738,4.114985
0,3744,4.104133
0,3750,4.093311
0,3756,4.082521
0,3762,4.071762
0,3768,4.061034
0,3774,4.050336
0,3780,4.03967
0,3786,4.029034
0,3792,4.018429
0,3798,4.007854
0,3804,3.997309
0,3810,3.986794
0,3816,3.97631
0,3822,3.965855
0,3828,3.95543
0,3834,3.945035
0,3840,3.934669
0,3846,3.924333
0,3852,3.914026
0,3858,3.903748
0,3864,3.893499
0,3870,3.883279
0,3876,3.873088
0,3882,3.862926
0,3888,3.852793
0,3894,3.842687
0,3900,3.832611
0,3906,3.822562
0,3912,3.812542
0,3918,3.80255
0,3924,3.792586
0,3930,3.78265
0,3936,3.772741
0,3942,3.76286
0,3948,3.753007
0,3954,3.743181
0,3960,3.733382
0,3966,3.723611
0,3972,3.713867
0,3978,3.70415
0,3984,3.69446
0,3990,3.684797
0,3996,3.67516
0,4002,3.66555
0,4008,3.655967
0,4014,3.64641
0,4020,3.63688
0,4026,3.627375
0,4032,3.617897
0,4038,3.608445
0,4044,3.599019
0,4050,3.589619
0,4056,3.580245
0,4062,3.570896
0,4068,3.561573
0,4074,3.552275
0,4080,3.543003
0,4086,3.533756
0,4092,3.524534
0,4098,3.515338
0,4104,3.506166
0,4110,3.49702
0,4116,3.487898
0,4122,3.478801
0,4128,3.469729
0,4134,3.460682
0,4140,3.451658
0,4146,3.44266
0,4152,3.433686
0,4158,3.424736
0,4164,3.41581
0,4170,3.406908
0,4176,3.39803
0,4182,3.389176
0,4188,3.380346
0,4194,3.37154
0,4200,3.362757
0,4206,3.353998
0,4212,3.345262
0,4218,3.33655
0,4224,3.327861
0,4230,3.319196
0,4236,3.310553
0,4242,3.301934
0,4248,3.293338
0,4254,3.284764
0,4260,3.276214
0,4266,3.267686
0,4272,3.259181
0,4278,3.250699
0,4284,3.242239
0,4290,3.233801
0,4296,3.225386
0,4302,3.216994
0,4308,3.208623
0,4314,3.200275
0,4320,3.191949
0,4326,3.183649
0,4332,3.175758
0,4338,3.17223
0,4344,3.185118
0,4350,3.232102
0,4356,3.328473
0,4362,3.481088
0,4368,3.68732
0,4374,3.937551
0,4380,4.218705
0,4386,4.517181
0,4392,4.820649
0,4398,5.118845
0,4404,5.403709
0,4410,5.669176
0,4416,5.910855
0,4422,6.125709
0,4428,6.311799
0,4434,6.468109
0,4440,6.594436
0,4446,6.691334
0,4452,6.760069
0,4458,6.802575
0,4464,6.821367
0,4470,6.819423
0,4476,6.800016
0,4482,6.766532
0,4488,6.722284
0,4494,6.67035
0,4500,6.613453
0,4506,6.553896
0,4512,6.493535
0,4518,6.433795
0,4524,6.375712
0,4530,6.319988
0,4536,6.267053
0,4542,6.217125
0,4548,6.170262
0,4554,6.126408
0,4560,6.085428
0,4566,6.047142
0,4572,6.01134
0,4578,5.977803
0,4584,5.946311
0,4590,5.916655
0,4596,5.888635
0,4602,5.862069
0,4608,5.836791
0,4614,5.812651
0,4620,5.789517
0,4626,5.76727
0,4632,5.745808
0,4638,5.725038
0,4644,5.704883
0,4650,5.685273
0,4656,5.666148
0,4662,5.647456
0,4668,5.629151
0,4674,5.611195
0,4680,5.593552
0,4686,5.576193
0,4692,5.559093
0,4698,5.542227
0,4704,5.525577
0,4710,5.509125
0,4716,5.492855
0,4722,5.476755
0,4728,5.460811
0,4734,5.445014
0,4740,5.429353
0,4746,5.41382
0,4752,5.398408
0,4758,5.383109
0,4764,5.367918
0,4770,5.352829
0,4776,5.337837
0,4782,5.322936
0,4788,5.308124
0,4794,5.293396
0,4800,5.278749
0,4806,5.264178
0,4812,5.249682
0,4818,5.235259
0,4824,5.220904
0,4830,5.206616
0,4836,5.192393
0,4842,5.178233
0,4848,5.164135
0,4854,5.150095
0,4860,5.136113
0,4866,5.122188
0,4872,5.108318
0,4878,5.094501
0,4884,5.080738
0,4890,5.067025
0,4896,5.053363
0,4902,5.039752
0,4908,5.026188
0,4914,5.012673
0,4920,4.999205
0,4926,4.985783
0,4932,4.972406
0,4938,4.959075
0,4944,4.945789
0,4950,4.932547
0,4956,4.919348
0,4962,4.906192
0,4968,4.893078
0,4974,4.880006
0,4980,4.866977
0,4986,4.853988
0,4992,4.84104
0,4998,4.828133
0,5004,4.815265
0,5010,4.802438
0,5016,4.789649
0,5022,4.776901
0,5028,4.764191
0,5034,4.751519
0,5040,4.738886
0,5046,4.726292
0,5052,4.713735
0,5058,4.701215
0,5064,4.688734
0,5070,4.676289
0,5076,4.663881
0,5082,4.65151
0,5088,4.639175
0,5094,4.626877
0,5100,4.614615
0,5106,4.60239
0,5112,4.590199
0,5118,4.578045
0,5124,4.565926
0,5130,4.553843
0,5136,4.541794
0,5142,4.529781
0,5148,4.517802
0,5154,4.505858
0,5160,4.493948
0,5166,4.482073
0,5172,4.470232
0,5178,4.458426
0,5184,4.446653
0,5190,4.434914
0,5196,4.423208
0,5202,4.411536
0,5208,4.399898
0,5214,4.388292
0,5220,4.37672
0,5226,4.365181
0,5232,4.353674
0,5238,4.342201
0,5244,4.33076
0,5250,4.319351
0,5256,4.307974
0,5262,4.29663
0,5268,4.285318
0,5274,4.274038
0,5280,4.262789
0,5286,4.251573
0,5292,4.240387
0,5298,4.229234
0,5304,4.218112
0,5310,4.207021
0,5316,4.195961
0,5322,4.184932
0,5328,4.173934
0,5334,4.162967
0,5340,4.15203
0,5346,4.141124
0,5352,4.130248
0,5358,4.119403
0,5364,4.108588
0,5370,4.097803
0,5376,4.087047
0,5382,4.076322
0,5388,4.065627
0,5394,4.054961
0,5400,4.044324
0,5406,4.033718
0,5412,4.02314
0,5418,4.012592
0,5424,4.002072
0,5430,3.991582
0,5436,3.981121
0,5442,3.970689
0,5448,3.960285
0,5454,3.949909
0,5460,3.939563
0,5466,3.929245
0,5472,3.918954
0,5478,3.908693
0,5484,3.898459
0,5490,3.888253
0,5496,3.878075
0,5502,3.867925
0,5508,3.857803
0,5514,3.847708
0,5520,3.837641
0,5526,3.827601
0,5532,3.817588
0,5538,3.807603
0,5544,3.797644
0,5550,3.787713
0,5556,3.777809
0,5562,3.767931
0,5568,3.75808
0,5574,3.748256
0,5580,3.738459
0,5586,3.728687
0,5592,3.718943
0,5598,3.709224
0,5604,3.699532
0,5610,3.689866
0,5616,3.680225
0,5622,3.670611
0,5628,3.661022
0,5634,3.65146
0,5640,3.641923
0,5646,3.632411
0,5652,3.622925
0,5658,3.613464
0,5664,3.604029
0,5670,3.594619
0,5676,3.585234
0,5682,3.575874
0,5688,3.566539
0,5694,3.557229
0,5700,3.547944
0,5706,3.538683
0,5712,3.529447
0,5718,3.520236
0,5724,3.511049
0,5730,3.501886
0,5736,3.492748
0,5742,3.483634
0,5748,3.474544
0,5754,3.465478
0,5760,3.456436
0,5766,3.447422
0,5772,3.43882
0,5778,3.434581
0,5784,3.446762
0,5790,3.49304
0,5796,3.588707
0,5802,3.740623
0,5808,3.946157
0,5814,4.195695
0,5820,4.476161
0,5826,4.773952
0,5832,5.076737
0,5838,5.374255
0,5844,5.658444
0,5850,5.923239
0,5856,6.164248
0,5862,6.378435
0,5868,6.563859
0,5874,6.719505
0,5880,6.84517
0,5886,6.941407
0,5892,7.009483
0,5898,7.051331
0,5904,7.069466
0,5910,7.066865
0,5916,7.046803
0,5922,7.012666
0,5928,6.967764
0,5934,6.915177
0,5940,6.85763
0,5946,6.797423
0,5952,6.736414
0,5958,6.676027
0,5964,6.617297
0,5970,6.560928
0,5976,6.50735
0,5982,6.456781
0,5988,6.409278
0,5994,6.364785
0,6000,6.323169
0,6006,6.284248
0,6012,6.247812
0,6018,6.213643
0,6024,6.181521
0,6030,6.151236
0,6036,6.122589
0,6042,6.095397
0,6048,6.069495
0,6054,6.044733
0,6060,6.020977
0,6066,5.998112
0,6072,5.976032
0,6078,5.954647
0,6084,5.933877
0,6090,5.913654
0,6096,5.893918
0,6102,5.874617
0,6108,5.855704
0,6114,5.837141
0,6120,5.818893
0,6126,5.800931
0,6132,5.783229
0,6138,5.765763
0,6144,5.748515
0,6150,5.731466
0,6156,5.714601
0,6162,5.697906
0,6168,5.68137
0,6174,5.664982
0,6180,5.648732
0,6186,5.632612
0,6192,5.616613
0,6198,5.60073
0,6204,5.584956
0,6210,5.569285
0,6216,5.553713
0,6222,5.538234
0,6228,5.522844
0,6234,5.507541
0,6240,5.492319
0,6246,5.477177
0,6252,5.46211
0,6258,5.447116
0,6264,5.432193
0,6270,5.417339
0,6276,5.402551
0,6282,5.387827
0,6288,5.373167
0,6294,5.358566
0,6300,5.344025
0,6306,5.329542
0,6312,5.315115
0,6318,5.300744
0,6324,5.286427
0,6330,5.272162
0,6336,5.25795
0,6342,5.243789
0,6348,5.229678
0,6354,5.215617
0,6360,5.201603
0,6366,5.187638
0,6372,5.17372
0,6378,5.159849
0,6384,5.146023
0,6390,5.132243
0,6396,5.118508
0,6402,5.104816
0,6408,5.091169
0,6414,5.077566
0,6420,5.064005
0,6426,5.050487
0,6432,5.037011
0,6438,5.023577
0,6444,5.010185
0,6450,4.996833
0,6456,4.983523
0,6462,4.970253
0,6468,4.957024
0,6474,4.943834
0,6480,4.930684
0,6486,4.917573
0,6492,4.904502
0,6498,4.89147
0,6504,4.878477
0,6510,4.865521
0,6516,4.852605
0,6522,4.839726
0,6528,4.826886
0,6534,4.814083
0,6540,4.801318
0,6546,4.788589
0,6552,4.775898
0,6558,4.763245
0,6564,4.750628
0,6570,4.738047
0,6576,4.725502
0,6582,4.712995
0,6588,4.700523
0,6594,4.688087
0,6600,4.675687
0,6606,4.663323
0,6612,4.650994
0,6618,4.638701
0,6624,4.626443
0,6630,4.61422
0,6636,4.602032
0,6642,4.589878
0,6648,4.577759
0,6654,4.565675
0,6660,4.553625
0,6666,4.541609
0,6672,4.529628
0,6678,4.51768
0,6684,4.505766
0,6690,4.493886
0,6696,4.48204
0,6702,4.470227
0,6708,4.458447
0,6714,4.4467
0,6720,4.434987
0,6726,4.423306
0,6732,4.411658
0,6738,4.400043
0,6744,4.388461
0,6750,4.37691
0,6756,4.365393
0,6762,4.353907
0,6768,4.342453
0,6774,4.331032
0,6780,4.319642
0,6786,4.308284
0,6792,4.296958
0,6798,4.285663
0,6804,4.2744
0,6810,4.263167
0,6816,4.251966
0,6822,4.240797
0,6828,4.229658
0,6834,4.218549
0,6840,4.207472
0,6846,4.196425
0,6852,4.185409
0,6858,4.174423
0,6864,4.163467
0,6870,4.152541
0,6876,4.141646
0,6882,4.13078
0,6888,4.119945
0,6894,4.109138
0,6900,4.098362
0,6906,4.087615
0,6912,4.076898
0,6918,4.06621
0,6924,4.055551
0,6930,4.044921
0,6936,4.034321
0,6942,4.023749
0,6948,4.013206
0,6954,4.002691
0,6960,3.992206
0,6966,3.981749
0,6972,3.97132
0,6978,3.960919
0,6984,3.950547
0,6990,3.940203
0,6996,3.929887
0,7002,3.919599
0,7008,3.909338
0,7014,3.899106
0,7020,3.888901
0,7026,3.878723
0,7032,3.868573
0,7038,3.858451
0,7044,3.848355
0,7050,3.838287
0,7056,3.828246
0,7062,3.818232
0,7068,3.808245
0,7074,3.798284
0,7080,3.78835
0,7086,3.778443
0,7092,3.768563
0,7098,3.758708
0,7104,3.748881
0,7110,3.739079
0,7116,3.729304
0,7122,3.719554
0,7128,3.709831
0,7134,3.700134
0,7140,3.690462
0,7146,3.680816
0,7152,3.671196
0,7158,3.661602
0,7164,3.652033
0,7170,3.642489
0,7176,3.632971
0,7182,3.623477
0,7188,3.61401
0,7194,3.604567
0,7200,3.595149
0,7206,3.58576
0,7212,3.576783
0,7218,3.572171
0,7224,3.58398
0,7230,3.629887
0,7236,3.725186
0,7242,3.876733
0,7248,4.081902
0,7254,4.331076
0,7260,4.611179
0,7266,4.90861
0,7272,5.211038
0,7278,5.5082
0,7284,5.792034
0,7290,6.056475
0,7296,6.297133
0,7302,6.510969
0,7308,6.696043
0,7314,6.851341
0,7320,6.976658
0,7326,7.072548
0,7332,7.140279
0,7338,7.18178
0,7344,7.19957
0,7350,7.196625
0,7356,7.176219
0,7362,7.141738
0,7368,7.096494
0,7374,7.043564
0,7380,6.985675
0,7386,6.925128
0,7392,6.863778
0,7398,6.803051
0,7404,6.743982
0,7410,6.687275
0,7416,6.633359
0,7422,6.582453
0,7428,6.534615
0,7434,6.489787
0,7440,6.447836
0,7446,6.408581
0,7452,6.371813
0,7458,6.337312
0,7464,6.30486
0,7470,6.274244
0,7476,6.245268
0,7482,6.217748
0,7488,6.191518
0,7494,6.16643
0,7500,6.142349
0,7506,6.119158
0,7512,6.096754
0,7518,6.075046
0,7524,6.053954
0,7530,6.03341
0,7536,6.013353
0,7542,5.993731
0,7548,5.9745
0,7554,5.955619
0,7560,5.937054
0,7566,5.918776
0,7572,5.900758
0,7578,5.882977
0,7584,5.865415
0,7590,5.848053
0,7596,5.830875
0,7602,5.813869
0,7608,5.797023
0,7614,5.780324
0,7620,5.763765
0,7626,5.747337
0,7632,5.731031
0,7638,5.714841
0,7644,5.698761
0,7650,5.682786
0,7656,5.666909
0,7662,5.651126
0,7668,5.635435
0,7674,5.619829
0,7680,5.604306
0,7686,5.588863
0,7692,5.573497
0,7698,5.558205
0,7704,5.542984
0,7710,5.527833
0,7716,5.512749
0,7722,5.497729
0,7728,5.482773
0,7734,5.467879
0,7740,5.453045
0,7746,5.43827
0,7752,5.423551
0,7758,5.408889
0,7764,5.394281
0,7770,5.379728
0,7776,5.365227
0,7782,5.350778
0,7788,5.33638
0,7794,5.322032
0,7800,5.307733
0,7806,5.293483
0,7812,5.279281
0,7818,5.265126
0,7824,5.251018
0,7830,5.236956
0,7836,5.222939
0,7842,5.208968
0,7848,5.195042
0,7854,5.181159
0,7860,5.16732
0,7866,5.153525
0,7872,5.139772
0,7878,5.126062
0,7884,5.112394
0,7890,5.098769
0,7896,5.085185
0,7902,5.071641
0,7908,5.058139
0,7914,5.044678
0,7920,5.031257
0,7926,5.017877
0,7932,5.004536
0,7938,4.991235
0,7944,4.977973
0,7950,4.964751
0,7956,4.951568
0,7962,4.938424
0,7968,4.925318
0,7974,4.91225
0,7980,4.899221
0,7986,4.88623
0,7992,4.873276
0,7998,4.860361
0,8004,4.847483
0,8010,4.834641
0,8016,4.821838
0,8022,4.809071
0,8028,4.796341
0,8034,4.783648
0,8040,4.770991
0,8046,4.75837
0,8052,4.745786
0,8058,4.733238
0,8064,4.720726
0,8070,4.708249
0,8076,4.695807
0,8082,4.683402
0,8088,4.671031
0,8094,4.658697
0,8100,4.646396
0,8106,4.634131
0,8112,4.621901
0,8118,4.609704
0,8124,4.597543
0,8130,4.585416
0,8136,4.573324
0,8142,4.561265
0,8148,4.54924
0,8154,4.537249
0,8160,4.525292
0,8166,4.513368
0,8172,4.501478
0,8178,4.489621
0,8184,4.477798
0,8190,4.466007
0,8196,4.454249
0,8202,4.442525
0,8208,4.430833
0,8214,4.419173
0,8220,4.407547
0,8226,4.395952
0,8232,4.384389
0,8238,4.372859
0,8244,4.361361
0,8250,4.349895
0,8256,4.33846
0,8262,4.327057
0,8268,4.315686
0,8274,4.304347
0,8280,4.293038
0,8286,4.281761
0,8292,4.270514
0,8298,4.259299
0,8304,4.248115
0,8310,4.236961
0,8316,4.225838
0,8322,4.214746
0,8328,4.203684
0,8334,4.192653
0,8340,4.181652
0,8346,4.17068
0,8352,4.159739
0,8358,4.148828
0,8364,4.137947
0,8370,4.127095
0,8376,4.116272
0,8382,4.10548
0,8388,4.094717
0,8394,4.083983
0,8400,4.073278
0,8406,4.062603
0,8412,4.051956
