"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
26,690,0.4774285
26,705,0.4694963
26,720,0.4617379
26,735,0.4541487
26,750,0.4467245
26,765,0.4394608
26,780,0.4323538
26,795,0.4253994
26,810,0.4185937
26,825,0.4119332
26,840,0.4054141
26,855,0.399033
26,870,0.3927864
26,885,0.3866712
26,900,0.3806839
26,915,0.3748215
26,930,0.369081
26,945,0.3634593
26,960,0.3579535
26,975,0.3525607
26,990,0.3472782
26,1005,0.3421033
26,1020,0.3370334
26,1035,0.3320658
26,1050,0.327198
26,1065,0.3224276
26,1080,0.3177522
26,1095,0.3131694
26,1110,0.308677
26,1125,0.3042727
26,1140,0.2999544
26,1155,0.29572
26,1170,0.2915673
26,1185,0.2874944
26,1200,0.2834993
26,1215,0.2795801
26,1230,0.2757348
26,1245,0.2719618
26,1260,0.2682592
26,1275,0.2646252
26,1290,0.2610583
26,1305,0.2575566
26,1320,0.2541188
26,1335,0.2507431
26,1350,0.247428
26,1365,0.2441722
26,1380,0.240974
26,1395,0.2378322
26,1410,0.2347453
26,1425,0.231712
26,1440,0.2287311
27,0,0
27,3,1.601024E-06
27,6,6.542342E-05
27,9,0.0004589273
27,12,0.001760119
27,15,0.004941501
27,18,0.01135864
27,21,0.02261834
27,24,0.0403801
27,27,0.06616089
27,30,0.1011868
27,33,0.1463031
27,36,0.2019399
27,39,0.2681204
27,42,0.3444988
27,45,0.4304197
27,48,0.5249876
27,51,0.6271387
27,54,0.7357089
27,57,0.8494939
27,60,0.967298
27,63,1.087972
27,66,1.210442
27,69,1.333724
27,72,1.456936
27,75,1.579301
27,78,1.700143
27,81,1.818885
27,84,1.93504
27,87,2.048204
27,90,2.158047
27,93,2.264302
27,96,2.366758
27,99,2.465253
27,102,2.559667
27,105,2.649912
27,108,2.735929
27,111,2.817685
27,114,2.895165
27,117,2.968371
27,120,3.03732
27,135,3.319443
27,150,3.502479
27,165,3.596574
27,180,3.615416
27,195,3.575779
27,210,3.49581
27,225,3.392427
27,240,3.279126
27,255,3.165081
27,270,3.055553
27,285,2.95294
27,300,2.857871
27,315,2.770043
27,330,2.688747
27,345,2.613168
27,360,2.542518
27,375,2.476102
27,390,2.413327
27,405,2.3537
27,420,2.296816
27,435,2.242341
27,450,2.190005
27,465,2.139585
27,480,2.090899
27,495,2.043796
27,510,1.998149
27,525,1.953855
27,540,1.910824
27,555,1.868981
27,570,1.828261
27,585,1.788608
27,600,1.749972
27,615,1.712309
27,630,1.675581
27,645,1.639752
27,660,1.604791
27,675,1.570669
27,690,1.537358
27,705,1.504835
27,720,1.473074
27,735,1.442055
27,750,1.411757
27,765,1.382161
27,780,1.353247
27,795,1.324997
27,810,1.297396
27,825,1.270425
27,840,1.24407
27,855,1.218315
27,870,1.193146
27,885,1.168547
27,900,1.144506
27,915,1.121008
27,930,1.09804
27,945,1.075591
27,960,1.053646
27,975,1.032196
27,990,1.011226
27,1005,0.9907271
27,1020,0.9706869
27,1035,0.9510949
27,1050,0.9319404
27,1065,0.913213
27,1080,0.8949027
27,1095,0.8769997
27,1110,0.8594942
27,1125,0.842377
27,1140,0.8256389
27,1155,0.809271
27,1170,0.7932644
27,1185,0.7776109
27,1200,0.7623019
27,1215,0.7473295
27,1230,0.7326856
27,1245,0.7183627
27,1260,0.704353
27,1275,0.6906494
27,1290,0.6772445
27,1305,0.6641315
27,1320,0.6513034
27,1335,0.6387534
27,1350,0.6264753
27,1365,0.6144624
27,1380,0.6027088
27,1395,0.5912082
27,1410,0.5799548
27,1425,0.5689427
27,1440,0.5581664
28,0,0
28,3,2.308567E-06
28,6,9.611768E-05
28,9,0.0007247918
28,12,0.002969737
28,15,0.008582009
28,18,0.0196236
28,21,0.03797798
28,24,0.06498168
28,27,0.1012537
28,30,0.1466898
28,33,0.2005673
28,36,0.2616989
28,39,0.3285985
28,42,0.3996341
28,45,0.4731545
28,48,0.5475839
28,51,0.6214859
28,54,0.6936024
28,57,0.7628704
28,60,0.8284259
28,63,0.8895991
28,66,0.9458971
28,69,0.9969886
28,72,1.042686
28,75,1.082922
28,78,1.117739
28,81,1.147263
28,84,1.171692
28,87,1.191282
28,90,1.206334
28,93,1.217179
28,96,1.22417
28,99,1.227674
28,102,1.228059
28,105,1.225693
28,108,1.220932
28,111,1.21412
28,114,1.205582
28,117,1.19562
28,120,1.184513
28,135,1.119816
28,150,1.05414
28,165,0.9972756
28,180,0.9513375
28,195,0.9150653
28,210,0.886274
28,225,0.8629197
28,240,0.8434115
28,255,0.8266112
28,270,0.8117381
28,285,0.7982669
28,300,0.7858455
28,315,0.7742361
28,330,0.763276
28,345,0.7528514
28,360,0.7428804
28,375,0.7333029
28,390,0.7240731
28,405,0.7151552
28,420,0.7065209
28,435,0.6981468
28,450,0.6900134
28,465,0.6821043
28,480,0.6744054
28,495,0.6669043
28,510,0.6595904
28,525,0.652454
28,540,0.6454866
28,555,0.6386804
28,570,0.6320286
28,585,0.6255246
28,600,0.6191626
28,615,0.6129373
28,630,0.6068434
28,645,0.6008763
28,660,0.5950316
28,675,0.589305
28,690,0.5836927
28,705,0.5781907
28,720,0.5727956
28,735,0.5675039
28,750,0.5623122
28,765,0.5572175
28,780,0.5522167
28,795,0.5473067
28,810,0.5424849
28,825,0.5377483
28,840,0.5330945
28,855,0.5285206
28,870,0.5240244
28,885,0.5196034
28,900,0.5152552
28,915,0.5109774
28,930,0.506768
28,945,0.5026247
28,960,0.4985454
28,975,0.4945281
28,990,0.4905708
28,1005,0.4866717
28,1020,0.4828287
28,1035,0.4790402
28,1050,0.4753043
28,1065,0.4716193
28,1080,0.4679836
28,1095,0.4643956
28,1110,0.4608536
28,1125,0.4573562
28,1140,0.4539019
28,1155,0.4504893
28,1170,0.4471169
28,1185,0.4437836
28,1200,0.4404878
28,1215,0.4372284
28,1230,0.4340042
28,1245,0.4308141
28,1260,0.4276567
28,1275,0.4245312
28,1290,0.4214364
28,1305,0.4183712
28,1320,0.4153348
28,1335,0.412326
28,1350,0.4093442
28,1365,0.4063882
28,1380,0.4034574
28,1395,0.4005508
28,1410,0.3976677
28,1425,0.3948073
28,1440,0.3919689
29,0,0
29,3,1.531746E-06
29,6,5.817004E-05
29,9,0.0003784559
29,12,0.001355794
29,15,0.003599759
29,18,0.007936832
29,21,0.01536209
29,24,0.02695579
29,27,0.04378681
29,30,0.06682149
29,33,0.09684975
29,36,0.1344363
29,39,0.1798968
29,42,0.2332954
29,45,0.2944611
29,48,0.3630166
29,51,0.4384143
29,54,0.5199755
29,57,0.6069306
29,60,0.6984543
29,63,0.7936988
29,66,0.8918204
29,69,0.9920008
29,72,1.093463
29,75,1.195485
29,78,1.297401
29,81,1.398614
29,84,1.498589
29,87,1.596856
29,90,1.693007
29,93,1.78669
29,96,1.877608
29,99,1.965513
29,102,2.050198
29,105,2.131499
29,108,2.209287
29,111,2.283461
29,114,2.353951
29,117,2.42071
29,120,2.483711
29,135,2.742618
29,150,2.912236
29,165,3.002861
29,180,3.028692
29,195,3.005937
29,210,2.950691
29,225,2.876952
29,240,2.795387
29,255,2.713125
29,270,2.634295
29,285,2.560864
29,300,2.493435
29,315,2.431852
29,330,2.375594
29,345,2.324009
29,360,2.276442
29,375,2.232288
29,390,2.191021
29,405,2.152196
29,420,2.115438
29,435,2.080442
29,450,2.046955
29,465,2.014771
29,480,1.983722
29,495,1.953671
29,510,1.924505
29,525,1.896132
29,540,1.868477
29,555,1.841476
29,570,1.815078
29,585,1.789238
29,600,1.763921
29,615,1.739096
29,630,1.714736
29,645,1.69082
29,660,1.667327
29,675,1.64424
29,690,1.621546
29,705,1.59923
29,720,1.577282
29,735,1.55569
29,750,1.534445
29,765,1.513538
29,780,1.492961
29,795,1.472707
29,810,1.452768
29,825,1.433138
29,840,1.413811
29,855,1.39478
29,870,1.37604
29,885,1.357585
29,900,1.339411
29,915,1.321511
29,930,1.303881
29,945,1.286516
29,960,1.269412
29,975,1.252563
29,990,1.235966
29,1005,1.219616
29,1020,1.203509
29,1035,1.18764
29,1050,1.172006
29,1065,1.156603
29,1080,1.141425
29,1095,1.126471
29,1110,1.111736
29,1125,1.097216
29,1140,1.082908
29,1155,1.068808
29,1170,1.054912
29,1185,1.041218
29,1200,1.027722
29,1215,1.01442
29,1230,1.001309
29,1245,0.9883866
29,1260,0.9756492
29,1275,0.9630936
29,1290,0.950717
29,1305,0.9385164
29,1320,0.9264888
29,1335,0.9146313
29,1350,0.9029413
29,1365,0.8914159
29,1380,0.8800525
29,1395,0.8688484
29,1410,0.857801
29,1425,0.8469077
29,1440,0.836166
30,0,0
30,3,3.006346E-07
30,6,4.847518E-05
30,9,0.0007872502
30,12,0.004649105
30,15,0.01611905
30,18,0.04054552
30,21,0.08257592
30,24,0.1450937
30,27,0.2288498
30,30,0.3326384
30,33,0.4537663
30,36,0.588611
30,39,0.7331403
30,42,0.8833131
30,45,1.035344
30,48,1.185861
30,51,1.33198
30,54,1.471303
30,57,1.6019
30,60,1.722256
30,63,1.831231
30,66,1.928006
30,69,2.012048
30,72,2.08308
30,75,2.141059
30,78,2.18616
30,81,2.218761
30,84,2.239437
30,87,2.24894
30,90,2.248184
30,93,2.238213
30,96,2.220173
30,99,2.195274
30,102,2.164746
30,105,2.129801
30,108,2.091594
30,111,2.051197
30,114,2.009569
30,117,1.967546
30,120,1.925831
30,135,1.737798
30,150,1.599537
30,165,1.506087
30,180,1.442781
30,195,1.397317
30,210,1.361862
30,225,1.332008
30,240,1.305422
30,255,1.280895
30,270,1.257798
30,285,1.235785
30,300,1.214654
30,315,1.194271
30,330,1.174544
30,345,1.155403
30,360,1.136792
30,375,1.118664
30,390,1.100982
30,405,1.083713
30,420,1.066831
30,435,1.050311
30,450,1.034135
30,465,1.018285
30,480,1.002746
30,495,0.987504
30,510,0.9725486
30,525,0.9578692
30,540,0.9434566
30,555,0.9293027
30,570,0.9153999
30,585,0.9017415
30,600,0.8883212
30,615,0.8751333
30,630,0.8621721
30,645,0.8494328
30,660,0.8369105
30,675,0.8246006
30,690,0.8124988
30,705,0.8006009
30,720,0.7889029
30,735,0.7774009
30,750,0.7660912
30,765,0.7549702
30,780,0.7440343
30,795,0.7332801
30,810,0.7227042
30,825,0.7123033
30,840,0.7020743
30,855,0.692014
30,870,0.6821193
30,885,0.6723871
30,900,0.6628147
30,915,0.6533989
30,930,0.6441371
30,945,0.6350265
30,960,0.6260641
30,975,0.6172475
30,990,0.6085738
30,1005,0.6000406
30,1020,0.5916454
30,1035,0.5833854
30,1050,0.5752584
30,1065,0.5672619
30,1080,0.5593936
30,1095,0.5516511
30,1110,0.5440322
30,1125,0.5365344
30,1140,0.5291559
30,1155,0.5218942
30,1170,0.5147473
30,1185,0.5077131
30,1200,0.5007896
30,1215,0.4939748
30,1230,0.4872666
30,1245,0.4806633
30,1260,0.4741628
30,1275,0.4677632
30,1290,0.4614629
30,1305,0.45526
30,1320,0.4491526
30,1335,0.4431393
30,1350,0.4372181
30,1365,0.4313874
30,1380,0.4256457
30,1395,0.4199913
30,1410,0.4144228
30,1425,0.4089384
30,1440,0.4035367
31,0,0
31,3,1.426426E-06
31,6,5.548545E-05
31,9,0.0004206306
31,12,0.001805368
31,15,0.005598272
31,18,0.01387986
31,21,0.02918973
31,24,0.05415021
31,27,0.0910768
31,30,0.1416727
31,33,0.2068597
31,36,0.2867437
31,39,0.3806891
31,42,0.4874605
31,45,0.6053943
31,48,0.7325727
31,51,0.8669723
31,54,1.006583
31,57,1.149495
31,60,1.29396
31,63,1.438417
31,66,1.581511
31,69,1.722085
31,72,1.859175
31,75,1.991989
31,78,2.119889
31,81,2.242373
31,84,2.359051
31,87,2.469632
31,90,2.573905
31,93,2.671725
31,96,2.763003
31,99,2.847694
31,102,2.925789
31,105,2.997311
31,108,3.062309
31,111,3.120853
31,114,3.173036
31,117,3.218969
31,120,3.258782
31,135,3.371914
31,150,3.362611
31,165,3.267574
31,180,3.127201
31,195,2.975018
31,210,2.831585
31,225,2.705504
31,240,2.597885
31,255,2.506455
31,270,2.428034
31,285,2.359651
31,300,2.298902
31,315,2.243964
31,330,2.193503
31,345,2.146547
31,360,2.102394
31,375,2.060533
31,390,2.020584
31,405,1.982265
31,420,1.945359
31,435,1.909699
31,450,1.875152
31,465,1.841613
31,480,1.808995
31,495,1.777229
31,510,1.746253
31,525,1.71602
31,540,1.686486
31,555,1.657614
31,570,1.629374
31,585,1.601737
31,600,1.574679
31,615,1.548178
31,630,1.522215
31,645,1.496772
31,660,1.471833
31,675,1.447383
31,690,1.423408
31,705,1.399896
31,720,1.376835
31,735,1.354214
31,750,1.332021
31,765,1.310248
31,780,1.288883
31,795,1.267919
31,810,1.247346
31,825,1.227156
31,840,1.20734
31,855,1.18789
31,870,1.1688
31,885,1.15006
31,900,1.131665
31,915,1.113606
31,930,1.095878
31,945,1.078472
31,960,1.061383
31,975,1.044604
31,990,1.028129
31,1005,1.011952
31,1020,0.9960664
31,1035,0.9804665
31,1050,0.9651467
31,1065,0.9501012
31,1080,0.9353246
31,1095,0.9208115
31,1110,0.9065566
31,1125,0.8925547
31,1140,0.8788007
31,1155,0.8652898
31,1170,0.852017
31,1185,0.8389776
31,1200,0.8261669
31,1215,0.8135803
31,1230,0.8012136
31,1245,0.789062
31,1260,0.7771216
31,1275,0.765388
31,1290,0.7538572
31,1305,0.7425252
31,1320,0.7313879
31,1335,0.7204415
31,1350,0.7096824
31,1365,0.6991068
31,1380,0.688711
31,1395,0.6784915
31,1410,0.668445
31,1425,0.6585679
31,1440,0.648857
32,0,0
32,3,1.929377E-06
32,6,9.820324E-05
32,9,0.0009866013
32,12,0.004882329
32,15,0.01568203
32,18,0.03801685
32,21,0.07602641
32,24,0.1324817
32,27,0.2084005
32,30,0.3030825
32,33,0.4144103
32,36,0.5392734
32,39,0.6740046
32,42,0.8147596
32,45,0.9578031
32,48,1.099702
32,51,1.237436
32,54,1.368456
32,57,1.490685
32,60,1.602502
32,63,1.702715
32,66,1.790511
32,69,1.865425
32,72,1.927298
32,75,1.976249
32,78,2.012642
32,81,2.037058
32,84,2.050268
32,87,2.053201
32,90,2.04691
32,93,2.032537
32,96,2.011269
32,99,1.984304
32,102,1.952812
32,105,1.917899
32,108,1.880586
32,111,1.841788
32,114,1.802299
32,117,1.762795
32,120,1.723828
32,135,1.549042
32,150,1.418442
32,165,1.327145
32,180,1.263299
32,195,1.216847
32,210,1.181076
32,225,1.151921
32,240,1.127018
32,255,1.104995
32,270,1.085038
32,285,1.066644
32,300,1.049482
32,315,1.033327
32,330,1.018012
32,345,1.003412
32,360,0.9894295
32,375,0.9759862
32,390,0.9630187
32,405,0.9504748
32,420,0.9383115
32,435,0.9264926
32,450,0.914988
32,465,0.9037721
32,480,0.8928232
32,495,0.8821229
32,510,0.8716552
32,525,0.8614064
32,540,0.8513648
32,555,0.8415198
32,570,0.8318623
32,585,0.8223842
32,600,0.8130785
32,615,0.8039384
32,630,0.7949582
32,645,0.7861326
32,660,0.7774567
32,675,0.7689258
32,690,0.760536
32,705,0.7522831
32,720,0.7441635
32,735,0.7361738
32,750,0.7283106
32,765,0.7205708
32,780,0.7129514
32,795,0.7054493
32,810,0.6980621
32,825,0.6907868
32,840,0.683621
32,855,0.6765621
32,870,0.6696076
32,885,0.6627553
32,900,0.6560028
32,915,0.6493478
32,930,0.6427882
32,945,0.636322
32,960,0.6299469
32,975,0.623661
32,990,0.6174623
32,1005,0.611349
32,1020,0.605319
32,1035,0.5993707
32,1050,0.5935021
32,1065,0.5877116
32,1080,0.5819974
32,1095,0.5763579
32,1110,0.5707915
32,1125,0.5652966
32,1140,0.5598716
32,1155,0.554515
32,1170,0.5492254
32,1185,0.5440013
32,1200,0.5388412
32,1215,0.533744
32,1230,0.5287082
32,1245,0.5237325
32,1260,0.5188156
32,1275,0.5139564
32,1290,0.5091535
32,1305,0.504406
32,1320,0.4997125
32,1335,0.495072
32,1350,0.4904834
32,1365,0.4859456
32,1380,0.4814577
32,1395,0.4770186
32,1410,0.4726273
32,1425,0.4682829
32,1440,0.4639845
33,0,0
33,3,1.355923E-06
33,6,5.55589E-05
33,9,0.0003722965
33,12,0.001365775
33,15,0.003701041
33,18,0.008297374
33,21,0.01627169
33,24,0.0288369
33,27,0.04718065
33,30,0.07234853
33,33,0.105151
33,36,0.1461045
33,39,0.1954071
33,42,0.2529456
33,45,0.3183271
33,48,0.3909257
33,51,0.4699368
33,54,0.5544329
33,57,0.6434158
33,60,0.7358622
33,63,0.830761
33,66,0.9271421
33,69,1.024098
33,72,1.120798
33,75,1.216494
33,78,1.310526
33,81,1.40232
33,84,1.491386
33,87,1.577313
33,90,1.65976
33,93,1.738454
33,96,1.81318
33,99,1.883776
33,102,1.950127
33,105,2.012156
33,108,2.069825
33,111,2.123123
33,114,2.172067
33,117,2.216698
33,120,2.257078
33,135,2.398475
33,150,2.45105
33,165,2.435503
33,180,2.374982
33,195,2.291101
33,210,2.20053
33,225,2.11367
33,240,2.035451
33,255,1.967118
33,270,1.907964
33,285,1.856523
33,300,1.811232
33,315,1.770717
33,330,1.733878
33,345,1.699879
33,360,1.6681
33,375,1.638089
33,390,1.609516
33,405,1.582139
33,420,1.555781
33,435,1.530308
33,450,1.505618
33,465,1.481632
33,480,1.458287
33,495,1.435533
33,510,1.413329
33,525,1.391638
33,540,1.370433
33,555,1.349688
33,570,1.329381
33,585,1.309493
33,600,1.290007
33,615,1.270909
33,630,1.252184
33,645,1.23382
33,660,1.215806
33,675,1.198131
33,690,1.180786
33,705,1.163763
33,720,1.147051
33,735,1.130645
33,750,1.114535
33,765,1.098715
33,780,1.083179
33,795,1.067919
33,810,1.052929
33,825,1.038204
33,840,1.023737
33,855,1.009523
33,870,0.9955562
33,885,0.9818314
33,900,0.9683436
33,915,0.9550875
33,930,0.9420585
33,945,0.9292517
33,960,0.9166623
33,975,0.904286
33,990,0.8921183
33,1005,0.8801548
33,1020,0.8683913
33,1035,0.8568237
33,1050,0.845448
33,1065,0.83426
33,1080,0.8232562
33,1095,0.8124325
33,1110,0.8017854
33,1125,0.7913112
33,1140,0.7810064
33,1155,0.7708675
33,1170,0.7608911
33,1185,0.751074
33,1200,0.7414127
33,1215,0.7319043
33,1230,0.7225456
33,1245,0.7133335
33,1260,0.7042652
33,1275,0.6953377
33,1290,0.6865481
33,1305,0.6778936
33,1320,0.6693717
33,1335,0.6609796
33,1350,0.6527147
33,1365,0.6445744
33,1380,0.6365564
33,1395,0.6286582
33,1410,0.6208774
33,1425,0.6132116
33,1440,0.6056588
34,0,0
34,3,3.147546E-06
34,6,0.0001346102
34,9,0.0008813255
34,12,0.003035146
34,15,0.007593068
34,18,0.01566628
34,21,0.02838622
34,24,0.04682197
34,27,0.07191326
34,30,0.1044186
34,33,0.1448792
34,36,0.1935979
34,39,0.2506333
34,42,0.3158091
34,45,0.3887344
34,48,0.4688339
34,51,0.555384
34,54,0.6475511
34,57,0.7444301
34,60,0.8450804
34,63,0.9485568
34,66,1.053937
34,69,1.160343
34,72,1.266955
34,75,1.373025
34,78,1.47788
34,81,1.580927
34,84,1.681654
34,87,1.779623
34,90,1.874469
34,93,1.965896
34,96,2.053668
34,99,2.137602
34,102,2.217567
34,105,2.293473
34,108,2.365265
34,111,2.432924
34,114,2.496451
34,117,2.555876
34,120,2.611242
34,135,2.829681
34,150,2.9594
34,165,3.01403
34,180,3.008355
34,195,2.957693
34,210,2.877064
34,225,2.779896
34,240,2.676828
34,255,2.575167
34,270,2.479129
34,285,2.390571
34,300,2.309824
34,315,2.236384
34,330,2.169392
34,345,2.107909
34,360,2.051059
34,375,1.998087
34,390,1.948367
34,405,1.901392
34,420,1.856761
34,435,1.814153
34,450,1.773315
34,465,1.734046
34,480,1.696183
34,495,1.659597
34,510,1.624179
34,525,1.589844
34,540,1.556516
34,555,1.524133
34,570,1.492643
34,585,1.461999
34,600,1.432161
34,615,1.403094
34,630,1.374765
34,645,1.347147
34,660,1.320212
34,675,1.293937
34,690,1.2683
34,705,1.243281
34,720,1.21886
34,735,1.19502
34,750,1.171742
34,765,1.149012
34,780,1.126814
34,795,1.105133
34,810,1.083955
34,825,1.063267
34,840,1.043055
34,855,1.023307
34,870,1.004011
34,885,0.9851557
34,900,0.966729
34,915,0.9487203
34,930,0.9311188
34,945,0.9139142
34,960,0.8970964
34,975,0.8806556
34,990,0.8645822
34,1005,0.8488671
34,1020,0.8335012
34,1035,0.8184757
34,1050,0.803782
34,1065,0.7894119
34,1080,0.7753572
34,1095,0.76161
34,1110,0.7481626
34,1125,0.7350075
34,1140,0.7221374
34,1155,0.7095452
34,1170,0.6972238
34,1185,0.6851667
34,1200,0.6733671
34,1215,0.6618187
34,1230,0.6505151
34,1245,0.6394503
34,1260,0.6286184
34,1275,0.6180135
34,1290,0.60763
34,1305,0.5974625
34,1320,0.5875055
34,1335,0.5777539
34,1350,0.5682026
34,1365,0.5588465
34,1380,0.5496809
34,1395,0.5407013
34,1410,0.5319028
34,1425,0.5232811
34,1440,0.5148318
35,0,0
35,3,9.261796E-07
35,6,4.445831E-05
35,9,0.0004243997
35,12,0.002124679
35,15,0.007112014
35,18,0.01813477
35,21,0.03817355
35,24,0.06984687
35,27,0.1149745
35,30,0.1743659
35,33,0.2478159
35,36,0.3342417
35,39,0.4318994
35,42,0.5386196
35,45,0.6520293
35,48,0.7697296
35,51,0.8894266
35,54,1.009019
35,57,1.126652
35,60,1.240729
35,63,1.349923
35,66,1.453154
35,69,1.549573
35,72,1.638541
35,75,1.719598
35,78,1.792447
35,81,1.856929
35,84,1.913009
35,87,1.960757
35,90,2.00034
35,93,2.032008
35,96,2.056083
35,99,2.072953
35,102,2.083063
35,105,2.086903
35,108,2.085002
35,111,2.077915
35,114,2.066216
35,117,2.050484
35,120,2.031298
35,135,1.902303
35,150,1.757413
35,165,1.628711
35,180,1.526271
35,195,1.448326
35,210,1.389226
35,225,1.343367
35,240,1.30644
35,255,1.275485
35,270,1.24858
35,285,1.224507
35,300,1.202492
35,315,1.182037
35,330,1.16281
35,345,1.144581
35,360,1.127185
35,375,1.110497
35,390,1.094423
35,405,1.078886
35,420,1.063826
35,435,1.049193
35,450,1.034946
35,465,1.021051
35,480,1.007479
35,495,0.9942065
35,510,0.981213
35,525,0.9684814
35,540,0.9559967
35,555,0.9437464
35,570,0.9317194
35,585,0.919906
35,600,0.9082978
35,615,0.8968873
35,630,0.8856678
35,645,0.8746333
35,660,0.8637783
35,675,0.8530979
35,690,0.8425874
35,705,0.8322427
35,720,0.8220597
35,735,0.8120347
35,750,0.8021643
35,765,0.7924451
35,780,0.7828738
35,795,0.7734475
35,810,0.7641633
35,825,0.7550182
35,840,0.7460097
35,855,0.737135
35,870,0.7283916
35,885,0.719777
35,900,0.7112888
35,915,0.7029246
35,930,0.6946821
35,945,0.686559
35,960,0.6785532
35,975,0.6706624
35,990,0.6628846
35,1005,0.6552177
35,1020,0.6476596
35,1035,0.6402084
35,1050,0.6328622
35,1065,0.6256189
35,1080,0.6184769
35,1095,0.6114341
35,1110,0.6044888
35,1125,0.5976393
35,1140,0.5908839
35,1155,0.5842208
35,1170,0.5776484
35,1185,0.571165
35,1200,0.5647691
35,1215,0.5584592
35,1230,0.5522335
35,1245,0.5460908
35,1260,0.5400294
35,1275,0.534048
35,1290,0.5281452
35,1305,0.5223196
35,1320,0.5165697
35,1335,0.5108943
35,1350,0.5052921
35,1365,0.4997618
35,1380,0.4943021
35,1395,0.4889119
35,1410,0.4835899
35,1425,0.478335
35,1440,0.473146
36,0,0
36,3,1.236806E-07
36,6,6.272479E-06
36,9,5.178901E-05
36,12,0.0002364618
36,15,0.0007848723
36,18,0.002091942
36,21,0.004731882
36,24,0.009428629
36,27,0.0169975
36,30,0.0282729
36,33,0.04403567
36,36,0.06495043
36,39,0.09152009
36,42,0.1240594
36,45,0.1626871
36,48,0.2073335
36,51,0.2577605
36,54,0.3135892
36,57,0.3743309
36,60,0.4394193
36,63,0.5082404
36,66,0.5801592
36,69,0.6545419
36,72,0.7307736
36,75,0.8082716
36,78,0.8864941
36,81,0.964946
36,84,1.043181
36,87,1.120804
36,90,1.197467
36,93,1.272866
36,96,1.346743
36,99,1.418877
36,102,1.48908
36,105,1.557197
36,108,1.623099
36,111,1.686682
36,114,1.747861
36,117,1.806568
36,120,1.862751
36,135,2.1048
36,150,2.281721
36,165,2.396143
36,180,2.454054
36,195,2.464572
36,210,2.439128
36,225,2.389809
36,240,2.327439
36,255,2.260264
36,270,2.193625
36,285,2.130394
36,300,2.071728
36,315,2.017774
36,330,1.968177
36,345,1.922395
36,360,1.879862
36,375,1.840063
36,390,1.802558
36,405,1.766987
36,420,1.733057
36,435,1.700535
36,450,1.669235
36,465,1.639006
36,480,1.609729
36,495,1.581309
36,510,1.553665
36,525,1.526736
36,540,1.500466
36,555,1.474811
36,570,1.449735
36,585,1.425205
36,600,1.401194
36,615,1.377678
36,630,1.354636
36,645,1.33205
36,660,1.309904
36,675,1.288182
36,690,1.266872
36,705,1.245961
36,720,1.225438
36,735,1.205292
36,750,1.185515
36,765,1.166096
36,780,1.147027
36,795,1.128302
36,810,1.10991
36,825,1.091847
36,840,1.074104
36,855,1.056674
36,870,1.039553
36,885,1.022732
36,900,1.006207
36,915,0.9899709
36,930,0.9740189
36,945,0.9583452
36,960,0.9429446
36,975,0.9278117
36,990,0.9129416
36,1005,0.8983293
36,1020,0.88397
36,1035,0.869859
36,1050,0.8559915
36,1065,0.8423632
36,1080,0.8289695
36,1095,0.8158063
36,1110,0.802869
36,1125,0.7901537
36,1140,0.7776563
36,1155,0.7653728
36,1170,0.7532991
36,1185,0.7414315
36,1200,0.7297662
36,1215,0.7182996
36,1230,0.7070279
36,1245,0.6959476
36,1260,0.6850553
36,1275,0.6743474
36,1290,0.6638207
36,1305,0.6534719
36,1320,0.6432977
36,1335,0.6332948
36,1350,0.6234604
36,1365,0.6137912
36,1380,0.6042842
36,1395,0.5949366
36,1410,0.5857454
36,1425,0.5767078
36,1440,0.5678211
37,0,0
37,3,2.697714E-07
37,6,1.633246E-05
37,9,0.0001978989
37,12,0.001144193
37,15,0.004194366
37,18,0.01141842
37,21,0.02531399
37,24,0.04837276
37,27,0.08268186
37,30,0.1296534
37,33,0.1899072
37,36,0.2632876
37,39,0.3489689
37,42,0.4456096
37,45,0.5515204
37,48,0.6648214
37,51,0.7835749
37,54,0.9058848
37,57,1.029969
37,60,1.154203
37,63,1.277145
37,66,1.397544
37,69,1.514331
37,72,1.626613
37,75,1.733657
37,78,1.834869
37,81,1.929782
37,84,2.018038
37,87,2.099375
37,90,2.173612
37,93,2.240644
37,96,2.300429
37,99,2.352984
37,102,2.39838
37,105,2.436739
37,108,2.468228
37,111,2.493062
37,114,2.511494
37,117,2.523823
37,120,2.530377
37,135,2.490214
37,150,2.368179
37,165,2.215031
37,180,2.065774
37,195,1.936698
37,210,1.831027
37,225,1.745757
37,240,1.676168
37,255,1.617909
37,270,1.56763
37,285,1.522965
37,300,1.48232
37,315,1.444646
37,330,1.409254
37,345,1.375688
37,360,1.34364
37,375,1.312893
37,390,1.283292
37,405,1.254718
37,420,1.227079
37,435,1.2003
37,450,1.174322
37,465,1.149091
37,480,1.124564
37,495,1.100702
37,510,1.077472
37,525,1.054844
37,540,1.032791
37,555,1.011291
37,570,0.9903204
37,585,0.9698607
37,600,0.9498939
37,615,0.9304034
37,630,0.9113737
37,645,0.8927909
37,660,0.8746413
37,675,0.8569125
37,690,0.8395926
37,705,0.8226703
37,720,0.8061348
37,735,0.789976
37,750,0.774184
37,765,0.7587494
37,780,0.7436631
37,795,0.7289165
37,810,0.7145009
37,825,0.7004083
37,840,0.6866308
37,855,0.6731607
37,870,0.6599906
