"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
23,21,0.01254788
23,24,0.02279447
23,27,0.03810536
23,30,0.05953766
23,33,0.08796503
23,36,0.1240112
23,39,0.1680148
23,42,0.2200235
23,45,0.2798125
23,48,0.34692
23,51,0.4206923
23,54,0.5003335
23,57,0.584953
23,60,0.6736097
23,63,0.7653495
23,66,0.8592354
23,69,0.9543713
23,72,1.049918
23,75,1.145105
23,78,1.239236
23,81,1.33169
23,84,1.421925
23,87,1.50947
23,90,1.593926
23,93,1.674955
23,96,1.752281
23,99,1.825683
23,102,1.894986
23,105,1.960062
23,108,2.020818
23,111,2.077201
23,114,2.129186
23,117,2.176778
23,120,2.220005
23,135,2.373188
23,150,2.432531
23,165,2.418778
23,180,2.35577
23,195,2.265801
23,210,2.166154
23,225,2.067917
23,240,1.976784
23,255,1.894735
23,270,1.821663
23,285,1.75653
23,300,1.698033
23,315,1.644938
23,330,1.5962
23,345,1.550989
23,360,1.508661
23,375,1.468728
23,390,1.43082
23,405,1.394655
23,420,1.360018
23,435,1.326742
23,450,1.294692
23,465,1.263764
23,480,1.233868
23,495,1.204934
23,510,1.1769
23,525,1.149713
23,540,1.123328
23,555,1.097704
23,570,1.072807
23,585,1.048604
23,600,1.025067
23,615,1.002169
23,630,0.9798873
23,645,0.9581987
23,660,0.9370829
23,675,0.916521
23,690,0.8964947
23,705,0.8769873
23,720,0.8579826
23,735,0.8394654
23,750,0.8214214
23,765,0.8038364
23,780,0.7866974
23,795,0.7699916
23,810,0.7537066
23,825,0.7378308
23,840,0.7223527
23,855,0.7072614
23,870,0.6925462
23,885,0.6781967
23,900,0.664203
23,915,0.6505556
23,930,0.6372448
23,945,0.6242616
23,960,0.6115973
23,975,0.5992432
23,990,0.5871908
23,1005,0.5754322
23,1020,0.5639594
23,1035,0.5527648
23,1050,0.5418408
23,1065,0.5311803
23,1080,0.5207761
23,1095,0.5106214
23,1110,0.5007094
23,1125,0.4910338
23,1140,0.4815882
23,1155,0.4723663
23,1170,0.4633623
23,1185,0.4545703
23,1200,0.4459846
23,1215,0.4375997
23,1230,0.4294102
23,1245,0.421411
23,1260,0.413597
23,1275,0.4059631
23,1290,0.3985046
23,1305,0.3912169
23,1320,0.3840954
23,1335,0.3771356
23,1350,0.3703333
23,1365,0.3636842
23,1380,0.3571844
23,1395,0.3508298
23,1410,0.3446166
23,1425,0.3385411
23,1440,0.3325996
24,0,0
24,3,3.010696E-07
24,6,4.730108E-05
24,9,0.0007930994
24,12,0.004807517
24,15,0.01693249
24,18,0.04294456
24,21,0.08774958
24,24,0.154192
24,27,0.2427133
24,30,0.3516463
24,33,0.4778123
24,36,0.6171764
24,39,0.7654101
24,42,0.9182975
24,45,1.071982
24,48,1.223095
24,51,1.368801
24,54,1.506772
24,57,1.635155
24,60,1.752507
24,63,1.857747
24,66,1.950103
24,69,2.02908
24,72,2.094432
24,75,2.146141
24,78,2.184411
24,81,2.209661
24,84,2.222512
24,87,2.223781
24,90,2.214455
24,93,2.195668
24,96,2.16866
24,99,2.134737
24,102,2.095223
24,105,2.051412
24,108,2.004532
24,111,1.955707
24,114,1.905935
24,117,1.856074
24,120,1.806836
24,135,1.585544
24,150,1.419464
24,165,1.301516
24,180,1.215989
24,195,1.150185
24,210,1.096089
24,225,1.049152
24,240,1.006905
24,255,0.9680105
24,270,0.9317163
24,285,0.8975711
24,300,0.8652787
24,315,0.8346282
24,330,0.8054578
24,345,0.7776375
24,360,0.7510594
24,375,0.7256314
24,390,0.7012745
24,405,0.6779195
24,420,0.6555057
24,435,0.6339788
24,450,0.6132907
24,465,0.5933976
24,480,0.5742601
24,495,0.5558421
24,510,0.5381103
24,525,0.5210342
24,540,0.5045854
24,555,0.4887372
24,570,0.4734649
24,585,0.4587452
24,600,0.4445559
24,615,0.4308763
24,630,0.4176867
24,645,0.4049682
24,660,0.392703
24,675,0.3808739
24,690,0.3694647
24,705,0.3584597
24,720,0.347844
24,735,0.3376032
24,750,0.3277235
24,765,0.3181917
24,780,0.3089951
24,795,0.3001213
24,810,0.2915587
24,825,0.2832958
24,840,0.2753218
24,855,0.2676261
24,870,0.2601986
24,885,0.2530296
24,900,0.2461095
24,915,0.2394294
24,930,0.2329805
24,945,0.2267544
24,960,0.2207429
24,975,0.2149382
24,990,0.2093327
24,1005,0.2039193
24,1020,0.1986907
24,1035,0.1936404
24,1050,0.1887617
24,1065,0.1840483
24,1080,0.1794942
24,1095,0.1750935
24,1110,0.1708407
24,1125,0.1667301
24,1140,0.1627567
24,1155,0.1589154
24,1170,0.1552012
24,1185,0.1516095
24,1200,0.1481359
24,1215,0.1447758
24,1230,0.1415251
24,1245,0.1383798
24,1260,0.135336
24,1275,0.1323899
24,1290,0.1295379
24,1305,0.1267765
24,1320,0.1241023
24,1335,0.1215122
24,1350,0.1190029
24,1365,0.1165716
24,1380,0.1142152
24,1395,0.1119311
24,1410,0.1097165
24,1425,0.1075688
24,1440,0.1054857
25,0,0
25,3,9.670068E-07
25,6,5.01962E-05
25,9,0.000488493
25,12,0.002480849
25,15,0.00845548
25,18,0.02198216
25,21,0.04713847
25,24,0.08769669
25,27,0.1464458
25,30,0.2248079
25,33,0.3227722
25,36,0.4390687
25,39,0.5714724
25,42,0.71715
25,45,0.8729799
25,48,1.03581
25,51,1.20264
25,54,1.370738
25,57,1.537703
25,60,1.701483
25,63,1.860369
25,66,2.012968
25,69,2.158169
25,72,2.295109
25,75,2.423133
25,78,2.541763
25,81,2.65067
25,84,2.749647
25,87,2.838591
25,90,2.917489
25,93,2.986402
25,96,3.045463
25,99,3.094868
25,102,3.134872
25,105,3.165788
25,108,3.187984
25,111,3.201885
25,114,3.207962
25,117,3.206734
25,120,3.198763
25,135,3.079227
25,150,2.883285
25,165,2.673388
25,180,2.483798
25,195,2.325018
25,210,2.195066
25,225,2.087919
25,240,1.99756
25,255,1.919266
25,270,1.849686
25,285,1.786546
25,300,1.728326
25,315,1.674007
25,330,1.622888
25,345,1.574476
25,360,1.52841
25,375,1.484416
25,390,1.442281
25,405,1.401834
25,420,1.362934
25,435,1.325464
25,450,1.289325
25,465,1.254431
25,480,1.220708
25,495,1.188093
25,510,1.156527
25,525,1.12596
25,540,1.096347
25,555,1.067645
25,570,1.039818
25,585,1.012831
25,600,0.9866518
25,615,0.9612508
25,630,0.9366006
25,645,0.9126749
25,660,0.8894494
25,675,0.8669008
25,690,0.8450071
25,705,0.8237472
25,720,0.8031012
25,735,0.7830496
25,750,0.7635741
25,765,0.7446569
25,780,0.7262809
25,795,0.7084297
25,810,0.6910872
25,825,0.6742381
25,840,0.6578677
25,855,0.6419613
25,870,0.6265053
25,885,0.611486
25,900,0.5968904
25,915,0.5827059
25,930,0.5689201
25,945,0.5555212
25,960,0.5424976
25,975,0.5298382
25,990,0.5175321
25,1005,0.5055687
25,1020,0.4939379
25,1035,0.4826297
25,1050,0.4716345
25,1065,0.460943
25,1080,0.4505461
25,1095,0.440435
25,1110,0.4306012
25,1125,0.4210365
25,1140,0.4117328
25,1155,0.4026823
25,1170,0.3938775
25,1185,0.385311
25,1200,0.3769757
25,1215,0.3688648
25,1230,0.3609715
25,1245,0.3532894
25,1260,0.3458121
25,1275,0.3385335
25,1290,0.3314477
25,1305,0.324549
25,1320,0.3178318
25,1335,0.3112907
25,1350,0.3049204
25,1365,0.2987158
25,1380,0.2926721
25,1395,0.2867844
25,1410,0.2810481
25,1425,0.2754588
25,1440,0.2700119
26,0,0
26,3,2.552146E-07
26,6,1.127997E-05
26,9,9.732407E-05
26,12,0.0004723562
26,15,0.001617969
26,18,0.004337987
26,21,0.009717911
26,24,0.01900818
26,27,0.03347136
26,30,0.0542325
26,33,0.08216053
26,36,0.1177955
26,39,0.1613217
26,42,0.2125817
26,45,0.2711184
26,48,0.3362353
26,51,0.4070629
26,54,0.4826238
26,57,0.5618913
26,60,0.6438372
26,63,0.727469
26,66,0.8118559
26,69,0.8961465
26,72,0.9795787
26,75,1.061482
26,78,1.141276
26,81,1.218468
26,84,1.292645
26,87,1.363467
26,90,1.43066
26,93,1.494008
26,96,1.553346
26,99,1.608552
26,102,1.659543
26,105,1.706273
26,108,1.748722
26,111,1.786897
26,114,1.820829
26,117,1.850569
26,120,1.876189
26,135,1.946117
26,150,1.932458
26,165,1.85841
26,180,1.749285
26,195,1.627149
26,210,1.507292
26,225,1.39784
26,240,1.301535
26,255,1.218009
26,270,1.145558
26,285,1.082174
26,300,1.026028
26,315,0.9756328
26,330,0.9298381
26,345,0.8877816
26,360,0.8488213
26,375,0.8124778
26,390,0.7783896
26,405,0.7462789
26,420,0.7159286
26,435,0.6871647
26,450,0.6598457
26,465,0.6338532
26,480,0.6090876
26,495,0.5854629
26,510,0.5629041
26,525,0.5413454
26,540,0.5207279
26,555,0.5009989
26,570,0.4821104
26,585,0.4640189
26,600,0.4466843
26,615,0.4300698
26,630,0.4141411
26,645,0.3988663
26,660,0.3842157
26,675,0.3701612
26,690,0.3566767
26,705,0.3437372
26,720,0.3313194
26,735,0.319401
26,750,0.3079609
26,765,0.296979
26,780,0.2864362
26,795,0.2763143
26,810,0.2665958
26,825,0.2572643
26,840,0.2483038
26,855,0.2396992
26,870,0.2314358
26,885,0.2234998
26,900,0.2158779
26,915,0.2085573
26,930,0.2015257
26,945,0.1947714
26,960,0.1882832
26,975,0.1820503
26,990,0.1760622
26,1005,0.1703091
26,1020,0.1647815
26,1035,0.1594701
26,1050,0.1543663
26,1065,0.1494615
26,1080,0.1447478
26,1095,0.1402173
26,1110,0.1358626
26,1125,0.1316766
26,1140,0.1276524
26,1155,0.1237834
26,1170,0.1200633
26,1185,0.116486
26,1200,0.1130458
26,1215,0.109737
26,1230,0.1065543
26,1245,0.1034926
26,1260,0.1005468
26,1275,0.09771232
26,1290,0.09498457
26,1305,0.09235919
26,1320,0.08983199
26,1335,0.08739897
26,1350,0.08505627
26,1365,0.0828002
26,1380,0.08062722
26,1395,0.07853393
26,1410,0.07651706
26,1425,0.07457349
26,1440,0.07270022
27,0,0
27,3,9.741767E-07
27,6,4.33728E-05
27,9,0.0003433649
27,12,0.001500434
27,15,0.004674161
27,18,0.01155173
27,21,0.02411054
27,24,0.04429363
27,27,0.07371681
27,30,0.113472
27,33,0.1640454
27,36,0.2253299
27,39,0.2967041
27,42,0.3771454
27,45,0.4653547
27,48,0.5598748
27,51,0.6591892
27,54,0.7618005
27,57,0.8662875
27,60,0.9713433
27,63,1.075796
27,66,1.17862
27,69,1.278931
27,72,1.375987
27,75,1.469173
27,78,1.557993
27,81,1.642054
27,84,1.721058
27,87,1.794785
27,90,1.86309
27,93,1.925886
27,96,1.983142
27,99,2.034874
27,102,2.081138
27,105,2.122026
27,108,2.157665
27,111,2.188208
27,114,2.213836
27,117,2.234752
27,120,2.25118
27,135,2.274943
27,150,2.226988
27,165,2.140969
27,180,2.042763
27,195,1.947676
27,210,1.862298
27,225,1.787951
27,240,1.723545
27,255,1.667259
27,270,1.617313
27,285,1.572239
27,300,1.530914
27,315,1.492512
27,330,1.456436
27,345,1.422256
27,360,1.389665
27,375,1.358434
27,390,1.328399
27,405,1.299431
27,420,1.271433
27,435,1.244329
27,450,1.218055
27,465,1.192561
27,480,1.167804
27,495,1.143744
27,510,1.120351
27,525,1.097595
27,540,1.07545
27,555,1.053893
27,570,1.032901
27,585,1.012455
27,600,0.9925364
27,615,0.9731278
27,630,0.9542128
27,645,0.9357761
27,660,0.9178029
27,675,0.9002793
27,690,0.883192
27,705,0.8665283
27,720,0.8502761
27,735,0.8344233
27,750,0.8189589
27,765,0.8038718
27,780,0.7891514
27,795,0.7747877
27,810,0.7607706
27,825,0.7470906
27,840,0.7337384
27,855,0.720705
27,870,0.7079816
27,885,0.6955597
27,900,0.6834311
27,915,0.6715877
27,930,0.6600217
27,945,0.6487255
27,960,0.6376918
27,975,0.6269133
27,990,0.6163831
27,1005,0.6060944
27,1020,0.5960405
27,1035,0.5862151
27,1050,0.5766119
27,1065,0.5672248
27,1080,0.5580478
27,1095,0.5490754
27,1110,0.5403016
27,1125,0.5317213
27,1140,0.5233291
27,1155,0.5151197
27,1170,0.5070883
27,1185,0.4992299
27,1200,0.4915398
27,1215,0.4840134
27,1230,0.4766463
27,1245,0.4694339
27,1260,0.4623722
27,1275,0.4554571
27,1290,0.4486845
27,1305,0.4420504
27,1320,0.4355513
27,1335,0.4291833
27,1350,0.422943
27,1365,0.4168269
27,1380,0.4108316
27,1395,0.4049538
27,1410,0.3991905
27,1425,0.3935384
27,1440,0.3879947
28,0,0
28,3,4.047721E-07
28,6,1.871515E-05
28,9,0.0001538357
28,12,0.000704698
28,15,0.002311333
28,18,0.006013392
28,21,0.01318602
28,24,0.0253797
28,27,0.04411917
28,30,0.07071432
28,33,0.1061189
28,36,0.1508542
28,39,0.2049931
28,42,0.2681945
28,45,0.3397707
28,48,0.4187706
28,51,0.5040665
28,54,0.5944345
28,57,0.6886227
28,60,0.7854043
28,63,0.8836167
28,66,0.9821872
28,69,1.080148
28,72,1.176644
28,75,1.270932
28,78,1.362373
28,81,1.450433
28,84,1.534665
28,87,1.614709
28,90,1.690274
28,93,1.761136
28,96,1.827127
28,99,1.888125
28,102,1.944057
28,105,1.994882
28,108,2.040597
28,111,2.081227
28,114,2.116826
28,117,2.14747
28,120,2.173264
28,135,2.234504
28,150,2.201012
28,165,2.103457
28,180,1.973502
28,195,1.836399
28,210,1.707513
28,225,1.593396
28,240,1.494964
28,255,1.410456
28,270,1.337312
28,285,1.273092
28,300,1.215798
28,315,1.163911
28,330,1.116317
28,345,1.07221
28,360,1.031004
28,375,0.9922707
28,390,0.9556897
28,405,0.9210148
28,420,0.8880527
28,435,0.8566475
28,450,0.8266708
28,465,0.7980145
28,480,0.7705864
28,495,0.7443065
28,510,0.7191045
28,525,0.694918
28,540,0.6716914
28,555,0.6493744
28,570,0.6279213
28,585,0.6072904
28,600,0.5874433
28,615,0.5683444
28,630,0.5499607
28,645,0.5322615
28,660,0.5152179
28,675,0.4988028
28,690,0.4829906
28,705,0.4677571
28,720,0.4530795
28,735,0.4389358
28,750,0.4253053
28,765,0.4121684
28,780,0.3995059
28,795,0.3873
28,810,0.3755332
28,825,0.3641889
28,840,0.3532514
28,855,0.3427054
28,870,0.3325361
28,885,0.3227295
28,900,0.3132721
28,915,0.3041509
28,930,0.2953533
28,945,0.2868673
28,960,0.2786814
28,975,0.2707843
28,990,0.2631654
28,1005,0.2558142
28,1020,0.2487209
28,1035,0.2418759
28,1050,0.2352699
28,1065,0.228894
28,1080,0.2227398
28,1095,0.2167989
28,1110,0.2110634
28,1125,0.2055256
28,1140,0.2001782
28,1155,0.1950141
28,1170,0.1900265
28,1185,0.1852088
28,1200,0.1805546
28,1215,0.1760578
28,1230,0.1717126
28,1245,0.1675133
28,1260,0.1634545
28,1275,0.1595308
28,1290,0.1557374
28,1305,0.1520692
28,1320,0.1485216
28,1335,0.1450901
28,1350,0.1417703
28,1365,0.1385581
28,1380,0.1354495
28,1395,0.1324406
28,1410,0.1295276
28,1425,0.1267069
28,1440,0.1239752
29,0,0
29,3,4.031391E-08
29,6,5.313038E-06
29,9,9.383698E-05
29,12,0.0006316093
29,15,0.002497835
29,18,0.007117259
29,21,0.01627598
29,24,0.03182247
29,27,0.05537087
29,30,0.08808383
29,33,0.1305617
29,36,0.1828295
29,39,0.2443972
29,42,0.3143652
29,45,0.3915439
29,48,0.4745703
29,51,0.5620104
29,54,0.6524404
29,57,0.7445053
29,60,0.8369582
29,63,0.9286821
29,66,1.018699
29,69,1.10617
29,72,1.190388
29,75,1.270769
29,78,1.346838
29,81,1.418219
29,84,1.484623
29,87,1.545835
29,90,1.60171
29,93,1.652159
29,96,1.697146
29,99,1.736682
29,102,1.770823
29,105,1.799663
29,108,1.823334
29,111,1.842003
29,114,1.855866
29,117,1.865153
29,120,1.870118
29,135,1.840428
29,150,1.749363
29,165,1.63416
29,180,1.520548
29,195,1.420864
29,210,1.337927
29,225,1.269867
29,240,1.213404
29,255,1.165426
29,270,1.123503
29,285,1.08591
29,300,1.051478
29,315,1.019435
29,330,0.9892724
29,345,0.9606494
29,360,0.933333
29,375,0.9071581
29,390,0.8820029
29,405,0.8577741
29,420,0.8343975
29,435,0.8118124
29,450,0.7899681
29,465,0.7688211
29,480,0.7483339
29,495,0.7284733
29,510,0.7092101
29,525,0.6905179
29,540,0.672373
29,555,0.6547538
29,570,0.6376405
29,585,0.6210147
29,600,0.6048595
29,615,0.5891589
29,630,0.5738981
29,645,0.559063
29,660,0.5446404
29,675,0.5306175
29,690,0.5169824
29,705,0.5037235
29,720,0.4908297
29,735,0.4782905
29,750,0.4660956
29,765,0.4542351
29,780,0.4426996
29,795,0.4314798
29,810,0.4205669
29,825,0.4099522
29,840,0.3996273
29,855,0.3895842
29,870,0.3798149
29,885,0.3703119
29,900,0.3610677
29,915,0.3520751
29,930,0.343327
29,945,0.3348168
29,960,0.3265378
29,975,0.3184835
29,990,0.3106477
29,1005,0.3030242
29,1020,0.2956073
29,1035,0.2883911
29,1050,0.28137
29,1065,0.2745385
29,1080,0.2678915
29,1095,0.2614237
29,1110,0.2551302
29,1125,0.249006
29,1140,0.2430464
29,1155,0.2372469
29,1170,0.231603
29,1185,0.2261102
29,1200,0.2207644
29,1215,0.2155615
29,1230,0.2104974
29,1245,0.2055683
29,1260,0.2007704
29,1275,0.1960999
29,1290,0.1915534
29,1305,0.1871274
29,1320,0.1828184
29,1335,0.1786232
29,1350,0.1745386
29,1365,0.1705615
29,1380,0.1666889
29,1395,0.1629179
29,1410,0.1592455
29,1425,0.1556691
29,1440,0.152186
30,0,0
30,3,5.109902E-07
30,6,0.0001217406
30,9,0.001953172
30,12,0.01070327
30,15,0.0341472
30,18,0.0794891
30,21,0.1510885
30,24,0.2496759
30,27,0.3726967
30,30,0.5152507
30,33,0.671177
30,36,0.8339865
30,39,0.9975145
30,42,1.156295
30,45,1.30574
30,48,1.442179
30,51,1.56283
30,54,1.665744
30,57,1.749742
30,60,1.814371
30,63,1.859845
30,66,1.886999
30,69,1.897207
30,72,1.89229
30,75,1.874387
30,78,1.845819
30,81,1.808946
30,84,1.766039
30,87,1.719176
30,90,1.670176
30,93,1.620557
30,96,1.571534
30,99,1.52403
30,102,1.478706
30,105,1.436
30,108,1.396164
30,111,1.359306
30,114,1.32542
30,117,1.294424
30,120,1.266176
30,135,1.159527
30,150,1.093113
30,165,1.048842
30,180,1.016237
30,195,0.9898856
30,210,0.9670987
30,225,0.9465384
30,240,0.9275137
30,255,0.9096434
30,270,0.8926978
30,285,0.8765252
30,300,0.861017
30,315,0.8460907
30,330,0.8316806
30,345,0.8177334
30,360,0.8042053
30,375,0.7910594
30,390,0.7782649
30,405,0.7657954
30,420,0.7536288
30,435,0.7417459
30,450,0.7301303
30,465,0.7187676
30,480,0.7076456
30,495,0.6967534
30,510,0.6860813
30,525,0.675621
30,540,0.6653648
30,555,0.6553057
30,570,0.6454377
30,585,0.6357551
30,600,0.6262525
30,615,0.6169253
30,630,0.6077689
30,645,0.598779
30,660,0.5899518
30,675,0.5812834
30,690,0.5727702
30,705,0.564409
30,720,0.5561963
30,735,0.5481289
30,750,0.540204
30,765,0.5324184
30,780,0.5247694
30,795,0.5172542
30,810,0.5098701
30,825,0.5026144
30,840,0.4954845
30,855,0.488478
30,870,0.4815924
30,885,0.4748254
30,900,0.4681745
30,915,0.4616374
30,930,0.455212
30,945,0.448896
30,960,0.4426872
30,975,0.4365836
30,990,0.4305831
30,1005,0.4246835
30,1020,0.418883
30,1035,0.4131795
30,1050,0.4075713
30,1065,0.4020562
30,1080,0.3966327
30,1095,0.3912987
30,1110,0.3860526
30,1125,0.3808927
30,1140,0.3758171
30,1155,0.3708244
30,1170,0.3659127
30,1185,0.3610806
30,1200,0.3563263
30,1215,0.3516486
30,1230,0.3470457
30,1245,0.3425162
30,1260,0.3380588
30,1275,0.3336719
30,1290,0.3293542
30,1305,0.3251043
30,1320,0.3209209
30,1335,0.3168027
30,1350,0.3127484
30,1365,0.3087568
30,1380,0.3048266
30,1395,0.3009567
30,1410,0.2971458
30,1425,0.2933929
30,1440,0.2896968
31,0,0
31,3,5.418175E-07
31,6,3.850442E-05
31,9,0.0004989037
31,12,0.00286823
31,15,0.01017071
31,18,0.02650533
31,21,0.05603376
31,24,0.1020005
31,27,0.1661328
31,30,0.248486
31,33,0.3476462
31,36,0.4611177
31,39,0.5857634
31,42,0.7181995
31,45,0.8550999
31,48,0.9933934
31,51,1.130377
31,54,1.26376
31,57,1.391663
31,60,1.512591
31,63,1.625388
31,66,1.729195
31,69,1.823399
31,72,1.9076
31,75,1.981575
31,78,2.045247
31,81,2.098675
31,84,2.14203
31,87,2.175589
31,90,2.199725
31,93,2.214902
31,96,2.221666
31,99,2.220636
31,102,2.212494
31,105,2.197973
31,108,2.17784
31,111,2.152879
31,114,2.123876
31,117,2.091596
31,120,2.056774
31,135,1.866372
31,150,1.687456
31,165,1.542608
31,180,1.431363
31,195,1.345571
31,210,1.277047
31,225,1.219784
31,240,1.169908
31,255,1.125067
31,270,1.083864
31,285,1.045462
31,300,1.009342
31,315,0.9751642
31,330,0.9426916
31,345,0.9117472
31,360,0.8821921
31,375,0.8539127
31,390,0.826813
31,405,0.8008109
31,420,0.7758346
31,435,0.7518212
31,450,0.7287145
31,465,0.7064646
31,480,0.6850263
31,495,0.6643591
31,510,0.6444257
31,525,0.6251922
31,540,0.6066273
31,555,0.5887023
31,570,0.5713903
31,585,0.5546663
31,600,0.538507
31,615,0.5228903
31,630,0.5077956
31,645,0.4932033
31,660,0.4790949
31,675,0.4654526
31,690,0.4522598
31,705,0.4395004
31,720,0.427159
31,735,0.4152211
31,750,0.4036726
31,765,0.3924999
31,780,0.3816902
31,795,0.371231
31,810,0.3611103
31,825,0.3513165
31,840,0.3418386
31,855,0.3326658
31,870,0.3237878
31,885,0.3151947
31,900,0.3068767
31,915,0.2988246
31,930,0.2910294
31,945,0.2834825
31,960,0.2761755
31,975,0.2691003
31,990,0.2622491
31,1005,0.2556143
31,1020,0.2491887
31,1035,0.2429652
31,1050,0.236937
31,1065,0.2310975
31,1080,0.2254404
31,1095,0.2199594
31,1110,0.2146486
31,1125,0.2095024
31,1140,0.2045151
31,1155,0.1996814
31,1170,0.1949961
31,1185,0.1904542
31,1200,0.1860508
31,1215,0.1817813
31,1230,0.177641
31,1245,0.1736258
31,1260,0.1697313
31,1275,0.1659534
31,1290,0.1622882
31,1305,0.1587319
31,1320,0.1552808
31,1335,0.1519314
31,1350,0.1486802
31,1365,0.1455239
31,1380,0.1424593
31,1395,0.1394832
31,1410,0.1365928
31,1425,0.1337851
31,1440,0.1310573
32,0,0
32,3,2.053515E-06
32,6,8.057839E-05
32,9,0.0005645398
32,12,0.002208566
32,15,0.006336482
32,18,0.01480775
32,21,0.02979407
32,24,0.05345445
32,27,0.08761492
32,30,0.1335305
32,33,0.1917659
32,36,0.2621891
32,39,0.3440523
32,42,0.4361237
32,45,0.53684
32,48,0.6444548
32,51,0.7571636
32,54,0.8732011
32,57,0.9909126
32,60,1.108798
32,63,1.225534
32,66,1.339985
32,69,1.451197
32,72,1.558384
32,75,1.660918
32,78,1.758307
32,81,1.850182
32,84,1.936273
32,87,2.016401
32,90,2.090456
32,93,2.158392
32,96,2.220212
32,99,2.275961
32,102,2.325718
32,105,2.369591
32,108,2.407713
32,111,2.440238
32,114,2.467341
32,117,2.489212
32,120,2.50606
32,135,2.523303
32,150,2.454141
32,165,2.335652
32,180,2.200786
32,195,2.071454
32,210,1.957654
32,225,1.861139
32,240,1.779719
32,255,1.710129
32,270,1.64937
32,285,1.595111
32,300,1.545683
32,315,1.499936
32,330,1.457088
32,345,1.416601
32,360,1.378106
32,375,1.341336
32,390,1.306094
32,405,1.272232
32,420,1.239631
32,435,1.208195
32,450,1.177844
32,465,1.148512
32,480,1.120139
32,495,1.092674
32,510,1.066073
32,525,1.040294
32,540,1.015301
32,555,0.9910606
32,570,0.9675426
32,585,0.944719
32,600,0.9225637
32,615,0.9010524
32,630,0.8801624
32,645,0.8598724
32,660,0.8401621
32,675,0.8210124
32,690,0.8024051
32,705,0.7843226
32,720,0.7667485
32,735,0.7496667
32,750,0.733062
32,765,0.7169195
32,780,0.7012252
32,795,0.6859653
32,810,0.6711266
32,825,0.6566964
32,840,0.6426622
32,855,0.6290122
32,870,0.6157348
32,885,0.6028188
32,900,0.5902534
32,915,0.5780278
32,930,0.5661322
32,945,0.5545564
32,960,0.543291
32,975,0.5323266
32,990,0.5216541
32,1005,0.5112649
32,1020,0.5011503
32,1035,0.4913023
32,1050,0.4817127
32,1065,0.4723738
32,1080,0.4632781
32,1095,0.4544183
32,1110,0.4457872
32,1125,0.437378
32,1140,0.4291841
32,1155,0.4211989
32,1170,0.4134161
32,1185,0.4058298
32,1200,0.3984339
32,1215,0.3912227
32,1230,0.3841907
32,1245,0.3773325
32,1260,0.3706429
32,1275,0.3641168
32,1290,0.3577492
32,1305,0.3515354
32,1320,0.3454709
32,1335,0.339551
32,1350,0.3337716
32,1365,0.3281283
32,1380,0.3226172
32,1395,0.3172342
32,1410,0.3119756
32,1425,0.3068375
32,1440,0.3018166
33,0,0
33,3,1.527004E-06
33,6,6.084389E-05
33,9,0.0004318269
33,12,0.001719427
33,15,0.00503243
33,18,0.01200404
33,21,0.02464958
33,24,0.04511409
33,27,0.07539048
33,30,0.1170762
33,33,0.1712118
33,36,0.2382119
33,39,0.3178783
33,42,0.4094736
33,45,0.511831
33,48,0.623477
33,51,0.7427509
33,54,0.8679115
33,57,0.9972222
33,60,1.129016
33,63,1.26174
33,66,1.393983
33,69,1.524495
33,72,1.652181
33,75,1.776108
33,78,1.895488
33,81,2.009672
33,84,2.118133
33,87,2.220455
33,90,2.316319
33,93,2.405489
33,96,2.487804
33,99,2.563165
33,102,2.631529
33,105,2.692901
33,108,2.747329
33,111,2.794896
33,114,2.835722
33,117,2.869955
33,120,2.897774
33,135,2.948711
33,150,2.879748
33,165,2.734381
33,180,2.555257
33,195,2.374237
33,210,2.208854
33,225,2.065127
33,240,1.942481
33,255,1.837667
33,270,1.746968
33,285,1.66713
33,300,1.595614
33,315,1.530544
33,330,1.470575
33,345,1.414748
33,360,1.362379
33,375,1.312971
33,390,1.266155
33,405,1.221652
33,420,1.179243
33,435,1.138751
33,450,1.100031
33,465,1.06296
33,480,1.027432
33,495,0.9933537
33,510,0.960644
33,525,0.9292293
33,540,0.8990432
33,555,0.8700252
33,570,0.8421198
33,585,0.8152758
33,600,0.7894457
33,615,0.7645853
33,630,0.7406532
33,645,0.7176103
33,660,0.6954201
33,675,0.6740479
33,690,0.653461
33,705,0.633628
33,720,0.6145193
33,735,0.5961067
33,750,0.5783631
33,765,0.5612628
33,780,0.544781
33,795,0.5288941
33,810,0.5135795
33,825,0.4988154
33,840,0.4845808
33,855,0.4708558
33,870,0.4576212
33,885,0.4448583
33,900,0.4325493
33,915,0.4206772
33,930,0.4092256
33,945,0.3981783
33,960,0.3875204
33,975,0.3772371
33,990,0.3673141
33,1005,0.357738
33,1020,0.3484957
33,1035,0.3395745
33,1050,0.3309623
33,1065,0.3226475
33,1080,0.3146186
33,1095,0.3068651
33,1110,0.2993763
33,1125,0.2921423
33,1140,0.2851534
33,1155,0.2784003
33,1170,0.2718741
33,1185,0.2655661
33,1200,0.259468
33,1215,0.2535719
33,1230,0.2478701
33,1245,0.2423552
33,1260,0.23702
33,1275,0.2318577
33,1290,0.2268618
33,1305,0.2220259
33,1320,0.2173438
33,1335,0.2128098
33,1350,0.2084182
33,1365,0.2041636
33,1380,0.2000407
33,1395,0.1960446
33,1410,0.1921703
33,1425,0.1884134
