"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
22,465,0.3002403
22,480,0.2842318
22,495,0.2691878
22,510,0.2550337
22,525,0.2417044
22,540,0.2291429
22,555,0.2172983
22,570,0.2061248
22,585,0.1955805
22,600,0.1856274
22,615,0.1762302
22,630,0.1673563
22,645,0.1589751
22,660,0.1510584
22,675,0.1435795
22,690,0.1365136
22,705,0.1298371
22,720,0.1235282
22,735,0.117566
22,750,0.1119311
22,765,0.106605
22,780,0.1015704
22,795,0.09681088
22,810,0.09231102
22,825,0.08805622
22,840,0.08403274
22,855,0.08022758
22,870,0.07662847
22,885,0.07322384
22,900,0.07000277
22,915,0.06695493
22,930,0.06407058
22,945,0.06134054
22,960,0.05875611
22,975,0.0563091
22,990,0.05399177
22,1005,0.05179683
22,1020,0.04971738
22,1035,0.04774692
22,1050,0.04587929
22,1065,0.04410872
22,1080,0.04242973
22,1095,0.04083715
22,1110,0.03932612
22,1125,0.03789204
22,1140,0.03653058
22,1155,0.03523764
22,1170,0.03400936
22,1185,0.03284211
22,1200,0.03173245
22,1215,0.03067713
22,1230,0.02967311
22,1245,0.0287175
22,1260,0.02780759
22,1275,0.0269408
22,1290,0.02611472
22,1305,0.02532708
22,1320,0.02457573
22,1335,0.02385863
22,1350,0.02317388
22,1365,0.02251968
22,1380,0.02189433
22,1395,0.02129623
22,1410,0.02072388
22,1425,0.02017584
22,1440,0.0196508
23,0,0
23,3,5.758786E-06
23,6,0.0001963616
23,9,0.00123393
23,12,0.00423365
23,15,0.01059234
23,18,0.02179809
23,21,0.03924901
23,24,0.06406191
23,27,0.09687571
23,30,0.1376997
23,33,0.185869
23,36,0.2401384
23,39,0.2988874
23,42,0.3603678
23,45,0.4229138
23,48,0.4850665
23,51,0.5456274
23,54,0.603658
23,57,0.6584472
23,60,0.7094811
23,63,0.7564058
23,66,0.7990019
23,69,0.8371626
23,72,0.8708733
23,75,0.9001986
23,78,0.9252669
23,81,0.9462567
23,84,0.9633861
23,87,0.9769056
23,90,0.9870885
23,93,0.9942178
23,96,0.9985747
23,99,1.000441
23,102,1.000102
23,105,0.9978306
23,108,0.9938791
23,111,0.9884847
23,114,0.9818776
23,117,0.97427
23,120,0.9658474
23,135,0.9168527
23,150,0.8661541
23,165,0.8208551
23,180,0.7829584
23,195,0.7518308
23,210,0.7256362
23,225,0.7018555
23,240,0.6768032
23,255,0.6431413
23,270,0.5858916
23,285,0.512991
23,300,0.4627379
23,315,0.4288181
23,330,0.401116
23,345,0.3765992
23,360,0.3543327
23,375,0.3338885
23,390,0.3150011
23,405,0.2974797
23,420,0.2811776
23,435,0.2659769
23,450,0.2517799
23,465,0.2385035
23,480,0.226076
23,495,0.2144339
23,510,0.2035207
23,525,0.1932854
23,540,0.1836816
23,555,0.174667
23,570,0.1662024
23,585,0.1582517
23,600,0.1507818
23,615,0.1437613
23,630,0.1371615
23,645,0.1309555
23,660,0.1251182
23,675,0.119626
23,690,0.1144571
23,705,0.1095909
23,720,0.1050084
23,735,0.1006914
23,750,0.09662328
23,765,0.09278819
23,780,0.08917141
23,795,0.08575915
23,810,0.08253846
23,825,0.07949723
23,840,0.07662411
23,855,0.07390849
23,870,0.0713404
23,885,0.06891053
23,900,0.06661014
23,915,0.06443106
23,930,0.06236564
23,945,0.0604067
23,960,0.05854755
23,975,0.0567819
23,990,0.05510386
23,1005,0.05350795
23,1020,0.051989
23,1035,0.05054221
23,1050,0.04916306
23,1065,0.04784735
23,1080,0.04659111
23,1095,0.04539067
23,1110,0.04424258
23,1125,0.04314361
23,1140,0.04209075
23,1155,0.04108117
23,1170,0.04011225
23,1185,0.03918152
23,1200,0.03828667
23,1215,0.03742558
23,1230,0.03659621
23,1245,0.03579671
23,1260,0.03502531
23,1275,0.03428039
23,1290,0.03356041
23,1305,0.03286395
23,1320,0.03218968
23,1335,0.03153636
23,1350,0.03090283
23,1365,0.03028801
23,1380,0.02969088
23,1395,0.02911052
23,1410,0.02854604
23,1425,0.02799661
23,1440,0.02746149
24,0,0
24,3,1.238019E-06
24,6,4.704638E-05
24,9,0.0003177615
24,12,0.001163328
24,15,0.00310135
24,18,0.006786953
24,21,0.01295221
24,24,0.02231834
24,27,0.03549026
24,30,0.0528527
24,33,0.07449168
24,36,0.1001616
24,39,0.12931
24,42,0.1611587
24,45,0.1948139
24,48,0.229381
24,51,0.264058
24,54,0.2981882
24,57,0.3312779
24,60,0.3629857
24,63,0.3930957
24,66,0.4214899
24,69,0.4481197
24,72,0.4729836
24,75,0.4961115
24,78,0.5175531
24,81,0.5373707
24,84,0.5556333
24,87,0.572414
24,90,0.5877875
24,93,0.6018288
24,96,0.614613
24,99,0.6262137
24,102,0.6367034
24,105,0.6461526
24,108,0.6546301
24,111,0.6622022
24,114,0.668933
24,117,0.6748837
24,120,0.6801133
24,135,0.6973079
24,150,0.7036937
24,165,0.7035578
24,180,0.6997473
24,195,0.6939687
24,210,0.6870508
24,225,0.6790968
24,240,0.6694229
24,255,0.6559945
24,270,0.6333771
24,285,0.5884248
24,300,0.5210561
24,315,0.4709018
24,330,0.4386403
24,345,0.4129845
24,360,0.3902709
24,375,0.369484
24,390,0.3502199
24,405,0.3322488
24,420,0.3154134
24,435,0.2995963
24,450,0.2847055
24,465,0.2706654
24,480,0.2574129
24,495,0.2448935
24,510,0.233059
24,525,0.2218667
24,540,0.2112777
24,555,0.2012568
24,570,0.1917713
24,585,0.1827909
24,600,0.1742875
24,615,0.1662347
24,630,0.158608
24,645,0.151384
24,660,0.1445411
24,675,0.1380585
24,690,0.131917
24,705,0.1260981
24,720,0.1205844
24,735,0.1153597
24,750,0.1104083
24,765,0.1057156
24,780,0.1012677
24,795,0.09705147
24,810,0.09305441
24,825,0.08926472
24,840,0.08567125
24,855,0.08226342
24,870,0.07903123
24,885,0.07596517
24,900,0.07305629
24,915,0.07029606
24,930,0.06767645
24,945,0.06518983
24,960,0.062829
24,975,0.06058712
24,990,0.05845773
24,1005,0.05643471
24,1020,0.05451227
24,1035,0.05268493
24,1050,0.05094752
24,1065,0.04929512
24,1080,0.04772308
24,1095,0.04622704
24,1110,0.04480282
24,1125,0.04344651
24,1140,0.04215438
24,1155,0.04092292
24,1170,0.03974883
24,1185,0.03862894
24,1200,0.03756029
24,1215,0.03654008
24,1230,0.03556566
24,1245,0.03463451
24,1260,0.03374426
24,1275,0.03289269
24,1290,0.03207767
24,1305,0.03129721
24,1320,0.03054941
24,1335,0.0298325
24,1350,0.0291448
24,1365,0.0284847
24,1380,0.02785072
24,1395,0.02724144
24,1410,0.02665551
24,1425,0.02609168
24,1440,0.02554875
25,0,0
25,3,9.945837E-06
25,6,0.0003369139
25,9,0.002113757
25,12,0.00724843
25,15,0.01808335
25,18,0.03692621
25,21,0.06561679
25,24,0.1052233
25,27,0.155892
25,30,0.2168401
25,33,0.2864753
25,36,0.3626125
25,39,0.4427428
25,42,0.5243139
25,45,0.6049652
25,48,0.6826863
25,51,0.7559
25,54,0.8234743
25,57,0.8846839
25,60,0.9391486
25,63,0.9867646
25,66,1.027638
25,69,1.062027
25,72,1.090297
25,75,1.112883
25,78,1.130255
25,81,1.142902
25,84,1.151319
25,87,1.15599
25,90,1.157376
25,93,1.155911
25,96,1.151996
25,99,1.14601
25,102,1.138301
25,105,1.129174
25,108,1.118899
25,111,1.107727
25,114,1.095884
25,117,1.083557
25,120,1.070903
25,135,1.007068
25,150,0.9488657
25,165,0.899615
25,180,0.8585686
25,195,0.8229607
25,210,0.7884
25,225,0.7473004
25,240,0.6873921
25,255,0.6149059
25,270,0.5605417
25,285,0.5221637
25,300,0.4906131
25,315,0.4625878
25,330,0.4369996
25,345,0.4133552
25,360,0.3913576
25,375,0.3708008
25,390,0.351531
25,405,0.3334275
25,420,0.3163925
25,435,0.3003436
25,450,0.2852102
25,465,0.2709304
25,480,0.2574489
25,495,0.2447156
25,510,0.2326851
25,525,0.2213155
25,540,0.2105679
25,555,0.2004063
25,570,0.1907971
25,585,0.1817089
25,600,0.173112
25,615,0.164979
25,630,0.1572835
25,645,0.1500012
25,660,0.143109
25,675,0.136585
25,690,0.1304086
25,705,0.1245606
25,720,0.1190226
25,735,0.1137774
25,750,0.1088087
25,765,0.104101
25,780,0.09963983
25,795,0.09541153
25,810,0.09140311
25,825,0.08760235
25,840,0.0839977
25,855,0.08057828
25,870,0.07733376
25,885,0.07425446
25,900,0.0713312
25,915,0.0685553
25,930,0.0659186
25,945,0.06341339
25,960,0.06103238
25,975,0.05876869
25,990,0.05661583
25,1005,0.05456769
25,1020,0.05261848
25,1035,0.05076275
25,1050,0.04899534
25,1065,0.04731141
25,1080,0.04570638
25,1095,0.04417591
25,1110,0.04271593
25,1125,0.04132259
25,1140,0.03999227
25,1155,0.03872153
25,1170,0.03750714
25,1185,0.03634607
25,1200,0.03523543
25,1215,0.03417251
25,1230,0.03315477
25,1245,0.03217977
25,1260,0.03124526
25,1275,0.03034909
25,1290,0.02948923
25,1305,0.02866378
25,1320,0.02787094
25,1335,0.02710902
25,1350,0.0263764
25,1365,0.0256716
25,1380,0.02499317
25,1395,0.02433979
25,1410,0.02371019
25,1425,0.02310317
25,1440,0.02251762
26,0,0
26,3,3.872043E-07
26,6,1.612176E-05
26,9,0.0001132949
26,12,0.0004274836
26,15,0.001177489
26,18,0.002676345
26,21,0.005326559
26,24,0.009585862
26,27,0.01589916
26,30,0.02460875
26,33,0.03586898
26,36,0.0495977
26,39,0.06548408
26,42,0.08305025
26,45,0.1017433
26,48,0.1210247
26,51,0.1404338
26,54,0.159619
26,57,0.1783348
26,60,0.1964246
26,63,0.2137995
26,66,0.2304209
26,69,0.246279
26,72,0.2613782
26,75,0.2757358
26,78,0.2893735
26,81,0.302311
26,84,0.3145716
26,87,0.3261787
26,90,0.3371519
26,93,0.3475133
26,96,0.3572845
26,99,0.3664854
26,102,0.3751367
26,105,0.3832595
26,108,0.3908743
26,111,0.3980015
26,114,0.4046618
26,117,0.410876
26,120,0.4166642
26,135,0.4399056
26,150,0.4553384
26,165,0.4649835
26,180,0.4704595
26,195,0.472992
26,210,0.4734623
26,225,0.4724691
26,240,0.4703825
26,255,0.4673819
26,270,0.4634679
26,285,0.4584312
26,300,0.45174
26,315,0.4422443
26,330,0.4274553
26,345,0.4024449
26,360,0.3637896
26,375,0.3244073
26,390,0.2961237
26,405,0.2752448
26,420,0.2577694
26,435,0.2421955
26,450,0.2279856
26,465,0.2148888
26,480,0.2027516
26,495,0.1914642
26,510,0.1809415
26,525,0.1711145
26,540,0.1619251
26,555,0.1533237
26,570,0.1452665
26,585,0.1377147
26,600,0.1306334
26,615,0.1239906
26,630,0.1177575
26,645,0.1119071
26,660,0.106415
26,675,0.1012581
26,690,0.09641514
26,705,0.0918664
26,720,0.08759335
26,735,0.08357874
26,750,0.07980644
26,765,0.07626134
26,780,0.07292932
26,795,0.06979711
26,810,0.06685231
26,825,0.06408326
26,840,0.06147904
26,855,0.05902941
26,870,0.05672474
26,885,0.05455602
26,900,0.05251478
26,915,0.05059306
26,930,0.04878341
26,945,0.04707883
26,960,0.04547273
26,975,0.04395895
26,990,0.0425317
26,1005,0.04118553
26,1020,0.03991535
26,1035,0.03871636
26,1050,0.03758407
26,1065,0.03651427
26,1080,0.035503
26,1095,0.03454654
26,1110,0.03364141
26,1125,0.03278434
26,1140,0.03197227
26,1155,0.03120233
26,1170,0.03047182
26,1185,0.02977822
26,1200,0.02911915
26,1215,0.02849239
26,1230,0.02789587
26,1245,0.02732763
26,1260,0.02678585
26,1275,0.02626882
26,1290,0.02577494
26,1305,0.0253027
26,1320,0.02485069
26,1335,0.02441761
26,1350,0.02400223
26,1365,0.02360339
26,1380,0.02322002
26,1395,0.0228511
26,1410,0.02249571
26,1425,0.02215295
26,1440,0.02182202
27,0,0
27,3,1.829014E-06
27,6,7.079431E-05
27,9,0.0004581057
27,12,0.001560574
27,15,0.003831227
27,18,0.00771649
27,21,0.01362318
27,24,0.02190424
27,27,0.03284901
27,30,0.04667137
27,33,0.06349511
27,36,0.08334041
27,39,0.1061155
27,42,0.1316172
27,45,0.1595389
27,48,0.1894903
27,51,0.2210227
27,54,0.2536586
27,57,0.2869196
27,60,0.3203513
27,63,0.3535441
27,66,0.3861459
27,69,0.4178658
27,72,0.4484732
27,75,0.477796
27,78,0.5057114
27,81,0.5321369
27,84,0.5570247
27,87,0.5803555
27,90,0.6021296
27,93,0.622363
27,96,0.641086
27,99,0.6583388
27,102,0.6741664
27,105,0.6886203
27,108,0.7017581
27,111,0.7136382
27,114,0.7243195
27,117,0.7338647
27,120,0.7423379
27,135,0.7707424
27,150,0.7811294
27,165,0.7796012
27,180,0.7707269
27,195,0.7575861
27,210,0.7419634
27,225,0.7245239
27,240,0.7048008
27,255,0.6807426
27,270,0.6474469
27,285,0.5970528
27,300,0.5339198
27,315,0.4813026
27,330,0.4427602
27,345,0.4114218
27,360,0.3838962
27,375,0.3590111
27,390,0.3362617
27,405,0.3153417
27,420,0.2960275
27,435,0.2781416
27,450,0.2615382
27,465,0.2460954
27,480,0.2317086
27,495,0.2182881
27,510,0.2057552
27,525,0.1940406
27,540,0.1830824
27,555,0.1728254
27,570,0.1632196
27,585,0.1542194
27,600,0.1457835
27,615,0.1378737
27,630,0.1304552
27,645,0.1234954
27,660,0.1169647
27,675,0.110835
27,690,0.1050807
27,705,0.09967776
27,720,0.09460369
27,735,0.08983764
27,750,0.08536008
27,765,0.08115276
27,780,0.07719862
27,795,0.0734817
27,810,0.06998707
27,825,0.06670071
27,840,0.06360956
27,855,0.06070133
27,870,0.05796453
27,885,0.05538839
27,900,0.05296283
27,915,0.0506784
27,930,0.04852623
27,945,0.04649802
27,960,0.04458601
27,975,0.04278289
27,990,0.04108184
27,1005,0.03947646
27,1020,0.03796076
27,1035,0.03652911
27,1050,0.03517624
27,1065,0.03389724
27,1080,0.03268747
27,1095,0.03154262
27,1110,0.03045861
27,1125,0.02943166
27,1140,0.02845821
27,1155,0.02753492
27,1170,0.02665868
27,1185,0.02582657
27,1200,0.02503584
27,1215,0.02428393
27,1230,0.02356846
27,1245,0.02288716
27,1260,0.02223794
27,1275,0.02161883
27,1290,0.02102799
27,1305,0.0204637
27,1320,0.01992435
27,1335,0.01940842
27,1350,0.01891451
27,1365,0.01844129
27,1380,0.01798752
27,1395,0.01755205
27,1410,0.0171338
27,1425,0.01673174
27,1440,0.01634494
28,0,0
28,3,1.42311E-05
28,6,0.0005149228
28,9,0.00361366
28,12,0.01375145
28,15,0.03729171
28,18,0.08079579
28,21,0.1485777
28,24,0.2408444
28,27,0.3535082
28,30,0.4797067
28,33,0.6119303
28,36,0.7436197
28,39,0.8698408
28,42,0.9872792
28,45,1.09394
28,48,1.188812
28,51,1.271579
28,54,1.342415
28,57,1.40183
28,60,1.450554
28,63,1.489449
28,66,1.519466
28,69,1.541572
28,72,1.556736
28,75,1.565896
28,78,1.569929
28,81,1.569668
28,84,1.565853
28,87,1.559164
28,90,1.550204
28,93,1.539497
28,96,1.527504
28,99,1.514615
28,102,1.501163
28,105,1.487425
28,108,1.473627
28,111,1.459954
28,114,1.446552
28,117,1.433534
28,120,1.420982
28,135,1.366657
28,150,1.326269
28,165,1.295786
28,180,1.267901
28,195,1.226689
28,210,1.116301
28,225,0.9604396
28,240,0.8754135
28,255,0.8178006
28,270,0.7698508
28,285,0.7272874
28,300,0.6885673
28,315,0.6528959
28,330,0.6197745
28,345,0.5888553
28,360,0.5598818
28,375,0.5326555
28,390,0.5070181
28,405,0.4828391
28,420,0.4600083
28,435,0.4384308
28,450,0.418023
28,465,0.3987104
28,480,0.3804259
28,495,0.3631083
28,510,0.3467012
28,525,0.3311527
28,540,0.3164145
28,555,0.3024415
28,570,0.2891916
28,585,0.2766253
28,600,0.2647054
28,615,0.253397
28,630,0.242667
28,645,0.2324845
28,660,0.2228201
28,675,0.2136459
28,690,0.2049358
28,705,0.1966649
28,720,0.1888098
28,735,0.1813483
28,750,0.1742593
28,765,0.167523
28,780,0.1611206
28,795,0.1550341
28,810,0.1492468
28,825,0.1437426
28,840,0.1385065
28,855,0.1335241
28,870,0.1287818
28,885,0.1242669
28,900,0.1199671
28,915,0.1158711
28,930,0.1119679
28,945,0.1082472
28,960,0.1046993
28,975,0.101315
28,990,0.09808549
28,1005,0.09500264
28,1020,0.09205858
28,1035,0.08924595
28,1050,0.08655777
28,1065,0.08398743
28,1080,0.08152868
28,1095,0.07917562
28,1110,0.07692268
28,1125,0.07476456
28,1140,0.0726963
28,1155,0.07071315
28,1170,0.06881068
28,1185,0.06698465
28,1200,0.06523111
28,1215,0.06354626
28,1230,0.06192658
28,1245,0.06036869
28,1260,0.05886942
28,1275,0.05742577
28,1290,0.0560349
28,1305,0.05469415
28,1320,0.05340099
28,1335,0.05215302
28,1350,0.050948
28,1365,0.04978379
28,1380,0.04865839
28,1395,0.04756989
28,1410,0.0465165
28,1425,0.04549654
28,1440,0.0445084
29,0,0
29,3,5.051028E-06
29,6,0.0001759273
29,9,0.001096424
29,12,0.003703699
29,15,0.009130379
29,18,0.01857421
29,21,0.03319196
29,24,0.05397611
29,27,0.08160033
29,30,0.1162698
29,33,0.1576409
29,36,0.2048539
29,39,0.2566777
29,42,0.3117132
29,45,0.3685854
29,48,0.4260747
29,51,0.483169
29,54,0.5390608
29,57,0.5931299
29,60,0.6449056
29,63,0.6940258
29,66,0.7402282
29,69,0.7833248
29,72,0.8231853
29,75,0.8597436
29,78,0.8929757
29,81,0.9229004
29,84,0.9495782
29,87,0.9730959
29,90,0.993569
29,93,1.011136
29,96,1.025949
29,99,1.038176
29,102,1.047992
29,105,1.055578
29,108,1.061116
29,111,1.064785
29,114,1.066765
29,117,1.067228
29,120,1.066338
29,135,1.046814
29,150,1.01314
29,165,0.9756373
29,180,0.9398434
29,195,0.9080511
29,210,0.8806312
29,225,0.8569362
29,240,0.8357946
29,255,0.8156432
29,270,0.7942423
29,285,0.7676104
29,300,0.7275438
29,315,0.6647837
29,330,0.5997133
29,345,0.5547077
29,360,0.5214671
29,375,0.4930474
29,390,0.4672529
29,405,0.4433802
29,420,0.4211177
29,435,0.4002759
29,450,0.3807178
29,465,0.3623347
29,480,0.3450364
29,495,0.3287455
29,510,0.3133937
29,525,0.2989197
29,540,0.2852682
29,555,0.2723881
29,570,0.2602327
29,585,0.2487583
29,600,0.2379244
29,615,0.2276932
29,630,0.218029
29,645,0.2088987
29,660,0.200271
29,675,0.1921165
29,690,0.1844075
29,705,0.1771181
29,720,0.1702238
29,735,0.1637015
29,750,0.1575294
29,765,0.1516871
29,780,0.1461554
29,795,0.1409159
29,810,0.1359517
29,825,0.1312466
29,840,0.1267853
29,855,0.1225537
29,870,0.1185381
29,885,0.1147259
29,900,0.1111051
29,915,0.1076645
29,930,0.1043935
29,945,0.1012821
29,960,0.09832091
29,975,0.09550105
29,990,0.09281422
29,1005,0.09025261
29,1020,0.08780884
29,1035,0.08547599
29,1050,0.08324754
29,1065,0.08111738
29,1080,0.07907973
29,1095,0.07712919
29,1110,0.07526068
29,1125,0.07346941
29,1140,0.07175089
29,1155,0.07010089
29,1170,0.06851546
29,1185,0.06699087
29,1200,0.06552364
29,1215,0.06411047
29,1230,0.0627483
29,1245,0.06143422
29,1260,0.06016554
29,1275,0.05893971
29,1290,0.05775434
29,1305,0.05660719
29,1320,0.05549617
29,1335,0.05441932
29,1350,0.05337478
29,1365,0.05236084
29,1380,0.05137587
29,1395,0.05041837
29,1410,0.04948689
29,1425,0.04858014
29,1440,0.04769684
30,0,0
30,3,2.003269E-06
30,6,8.160676E-05
30,9,0.0005527941
30,12,0.001974447
30,15,0.005071808
30,18,0.01064352
30,21,0.01947922
30,24,0.03229006
30,27,0.04964166
30,30,0.07188736
30,33,0.09911081
30,36,0.1310942
30,39,0.1673254
30,42,0.2070484
30,45,0.2493459
30,48,0.2932428
30,51,0.3377989
30,54,0.3821731
30,57,0.4256597
30,60,0.4677005
30,63,0.5078752
30,66,0.545879
30,69,0.581506
30,72,0.6146283
30,75,0.6451767
30,78,0.6731315
30,81,0.6985112
30,84,0.7213621
30,87,0.7417555
30,90,0.759782
30,93,0.7755442
30,96,0.7891562
30,99,0.8007402
30,102,0.8104241
30,105,0.8183373
30,108,0.8246102
30,111,0.8293724
30,114,0.8327516
30,117,0.8348721
30,120,0.8358533
30,135,0.8274822
30,150,0.8052741
30,165,0.7774677
30,180,0.7489925
30,195,0.7223421
30,210,0.6983968
30,225,0.6770283
30,240,0.6574359
30,255,0.6381596
30,270,0.6165311
30,285,0.5868049
30,300,0.5380826
30,315,0.4758189
30,330,0.4300924
30,345,0.3990577
30,360,0.3739708
30,375,0.3518194
30,390,0.3316734
30,405,0.3131294
30,420,0.2959466
30,435,0.2799557
30,450,0.2650284
30,465,0.2510632
30,480,0.2379765
30,495,0.2256979
30,510,0.2141668
30,525,0.2033298
30,540,0.1931394
30,555,0.1835525
30,570,0.1745301
30,585,0.1660364
30,600,0.1580382
30,615,0.1505048
30,630,0.1434078
30,645,0.1367205
30,660,0.1304182
30,675,0.1244776
30,690,0.118877
30,705,0.113596
30,720,0.1086154
30,735,0.1039173
30,750,0.09948475
30,765,0.09530194
30,780,0.09135394
30,795,0.08762674
30,810,0.08410715
30,825,0.08078278
30,840,0.07764197
30,855,0.07467376
30,870,0.07186782
30,885,0.06921446
30,900,0.06670455
30,915,0.06432951
30,930,0.06208128
30,945,0.05995224
30,960,0.05793528
30,975,0.05602366
30,990,0.05421109
30,1005,0.05249162
30,1020,0.05085968
30,1035,0.04931001
30,1050,0.04783769
30,1065,0.04643809
30,1080,0.04510683
30,1095,0.04383984
30,1110,0.04263326
30,1125,0.04148348
30,1140,0.04038711
30,1155,0.03934095
30,1170,0.038342
30,1185,0.03738747
30,1200,0.0364747
30,1215,0.03560121
30,1230,0.03476468
30,1245,0.03396292
30,1260,0.03319388
30,1275,0.03245563
30,1290,0.03174636
30,1305,0.03106439
30,1320,0.03040813
30,1335,0.02977608
30,1350,0.02916684
30,1365,0.0285791
30,1380,0.02801165
30,1395,0.02746331
30,1410,0.02693303
30,1425,0.02641977
30,1440,0.0259226
31,0,0
31,3,3.076299E-07
31,6,1.237277E-05
31,9,8.348372E-05
31,12,0.0002945404
31,15,0.0007471186
31,18,0.00155372
31,21,0.002831035
31,24,0.004695798
31,27,0.007262306
31,30,0.01064049
31,33,0.01493376
31,36,0.02023617
31,39,0.02662915
31,42,0.03417802
31,45,0.04292867
31,48,0.05290475
31,51,0.06410577
31,54,0.07650618
31,57,0.09005537
31,60,0.1046788
31,63,0.1202798
31,66,0.1367433
31,69,0.1539388
31,72,0.1717254
31,75,0.1899564
31,78,0.2084842
31,81,0.2271653
31,84,0.2458645
31,87,0.2644585
31,90,0.2828384
31,93,0.3009114
31,96,0.3186009
31,99,0.3358455
31,102,0.3525977
31,105,0.3688234
31,108,0.3845002
31,111,0.399617
31,114,0.414171
31,117,0.428164
31,120,0.4416001
31,135,0.5008021
31,150,0.5480155
31,165,0.5850259
31,180,0.6133695
31,195,0.6344082
31,210,0.6493191
31,225,0.659104
31,240,0.6645913
31,255,0.6664108
31,270,0.6649583
31,285,0.6603092
31,300,0.6520174
31,315,0.6386153
31,330,0.6164065
31,345,0.5780513
31,360,0.5221942
31,375,0.4707327
31,390,0.4329131
31,405,0.4022948
31,420,0.3751066
31,435,0.3502085
31,450,0.3272112
31,465,0.305906
31,480,0.2861366
31,495,0.2677707
31,510,0.250692
31,525,0.2347966
31,540,0.2199913
31,555,0.2061919
31,570,0.1933225
31,585,0.1813142
31,600,0.1701041
31,615,0.1596352
31,630,0.1498551
31,645,0.1407157
31,660,0.132173
31,675,0.1241863
31,690,0.116718
31,705,0.1097333
31,720,0.1032
31,735,0.09708823
31,750,0.09137011
31,765,0.0860198
31,780,0.08101322
31,795,0.07632791
31,810,0.07194292
31,825,0.06783873
31,840,0.06399709
31,855,0.06040097
31,870,0.05703445
31,885,0.05388266
31,900,0.05093169
31,915,0.04816854
31,930,0.04558107
31,945,0.04315789
31,960,0.0408884
31,975,0.03876263
31,990,0.0367713
31,1005,0.03490569
31,1020,0.03315767
31,1035,0.03151963
31,1050,0.02998443
31,1065,0.02854542
31,1080,0.02719636
31,1095,0.0259314
31,1110,0.02474511
31,1125,0.02363236
31,1140,0.02258839
31,1155,0.02160871
31,1170,0.02068916
31,1185,0.01982582
31,1200,0.01901503
31,1215,0.01825336
31,1230,0.01753762
31,1245,0.01686482
31,1260,0.01623214
31,1275,0.01563698
31,1290,0.01507688
31,1305,0.01454956
31,1320,0.01405286
31,1335,0.01358479
31,1350,0.01314346
31,1365,0.01272715
31,1380,0.01233419
31,1395,0.01196308
31,1410,0.01161236
31,1425,0.01128072
31,1440,0.01096689
32,0,0
32,3,1.237002E-05
32,6,0.0003810546
32,9,0.002454553
32,12,0.008923279
32,15,0.02370049
32,18,0.05093613
32,21,0.09333028
32,24,0.1507686
32,27,0.2203048
32,30,0.2974365
32,33,0.3775942
32,36,0.4570339
32,39,0.5330573
32,42,0.6038765
32,45,0.6683786
32,48,0.7259549
32,51,0.7763624
32,54,0.8196234
32,57,0.8559684
32,60,0.885778
32,63,0.9095377
32,66,0.9278005
32,69,0.9411596
32,72,0.9502351
32,75,0.9556122
32,78,0.9578506
32,81,0.9574963
32,84,0.9550241
32,87,0.9508774
32,90,0.9454446
32,93,0.9390601
32,96,0.9320161
32,99,0.924556
32,102,0.9168838
32,105,0.9091659
32,108,0.9015362
32,111,0.8940992
32,114,0.8869352
32,117,0.8801028
32,120,0.8736426
32,135,0.8474483
32,150,0.8306858
32,165,0.8206578
32,180,0.8141931
32,195,0.8080724
32,210,0.7981678
32,225,0.7762994
32,240,0.7225209
32,255,0.6335234
32,270,0.5713541
32,285,0.533866
32,300,0.5044747
32,315,0.4786795
32,330,0.4552557
32,345,0.4336742
32,360,0.4136184
32,375,0.3948722
32,390,0.377278
32,405,0.3607158
32,420,0.3450914
32,435,0.3303276
32,450,0.31636
32,465,0.3031334
32,480,0.2905993
32,495,0.2787145
32,510,0.2674401
32,525,0.2567407
32,540,0.2465836
32,555,0.2369384
32,570,0.2277771
32,585,0.2190733
32,600,0.2108022
32,615,0.2029408
32,630,0.195467
32,645,0.1883603
32,660,0.1816011
32,675,0.1751711
32,690,0.1690527
32,705,0.1632294
32,720,0.1576857
32,735,0.1524067
32,750,0.1473784
32,765,0.1425876
32,780,0.1380215
32,795,0.1336684
32,810,0.1295168
32,825,0.1255562
32,840,0.1217763
32,855,0.1181676
32,870,0.1147209
32,885,0.1114277
32,900,0.1082798
32,915,0.1052694
32,930,0.1023894
32,945,0.09963258
32,960,0.0969926
32,975,0.09446319
32,990,0.0920385
32,1005,0.08971298
32,1020,0.08748136
32,1035,0.08533869
32,1050,0.08328027
32,1065,0.08130167
32,1080,0.07939866
32,1095,0.07756731
32,1110,0.07580384
32,1125,0.07410473
32,1140,0.0724666
32,1155,0.07088631
32,1170,0.06936087
32,1185,0.06788744
32,1200,0.06646337
32,1215,0.06508615
32,1230,0.06375338
32,1245,0.06246284
32,1260,0.06121241
32,1275,0.06000007
32,1290,0.05882397
32,1305,0.05768231
32,1320,0.05657342
32,1335,0.05549572
32,1350,0.05444772
32,1365,0.05342801
32,1380,0.05243526
32,1395,0.05146823
32,1410,0.05052575
32,1425,0.04960669
32,1440,0.04871001
33,0,0
33,3,2.58038E-06
33,6,0.0001041655
33,9,0.0007003414
33,12,0.002481182
33,15,0.006317183
33,18,0.01314397
33,21,0.023862
33,24,0.03922883
33,27,0.05973398
33,30,0.08548574
33,33,0.1161608
33,36,0.1510479
33,39,0.1891728
33,42,0.2294553
33,45,0.2708464
33,48,0.3124156
33,51,0.3533842
