"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
25,450,2.910537
25,465,2.882142
25,480,2.854406
25,495,2.827261
25,510,2.80065
25,525,2.774528
25,540,2.748856
25,555,2.723604
25,570,2.698745
25,585,2.674257
25,600,2.650121
25,615,2.626321
25,630,2.602843
25,645,2.579674
25,660,2.556804
25,675,2.534224
25,690,2.511925
25,705,2.489898
25,720,2.468137
25,735,2.446636
25,750,2.425389
25,765,2.40439
25,780,2.383633
25,795,2.363115
25,810,2.342829
25,825,2.322773
25,840,2.302941
25,855,2.28333
25,870,2.263936
25,885,2.244754
25,900,2.225781
25,915,2.207014
25,930,2.18845
25,945,2.170084
25,960,2.151913
25,975,2.133934
25,990,2.116145
25,1005,2.098541
25,1020,2.081121
25,1035,2.06388
25,1050,2.046817
25,1065,2.029927
25,1080,2.01321
25,1095,1.99666
25,1110,1.980277
25,1125,1.964057
25,1140,1.947999
25,1155,1.932098
25,1170,1.916353
25,1185,1.900761
25,1200,1.885321
25,1215,1.870029
25,1230,1.854883
25,1245,1.839881
25,1260,1.825022
25,1275,1.810302
25,1290,1.795719
25,1305,1.781272
25,1320,1.766958
25,1335,1.752777
25,1350,1.738724
25,1365,1.724799
25,1380,1.711
25,1395,1.697324
25,1410,1.683771
25,1425,1.670338
25,1440,1.657024
26,0,0
26,3,1.792597E-06
26,6,8.340522E-05
26,9,0.0005953835
26,12,0.002261261
26,15,0.006243845
26,18,0.01412826
26,21,0.0277973
26,24,0.04923109
26,27,0.08028232
26,30,0.1224739
26,33,0.1768548
26,36,0.2439262
26,39,0.3236361
26,42,0.4154278
26,45,0.518325
26,48,0.6310347
26,51,0.7520539
26,54,0.8797674
26,57,1.012532
26,60,1.148747
26,63,1.286899
26,66,1.425597
26,69,1.563597
26,72,1.699803
26,75,1.833274
26,78,1.963214
26,81,2.088967
26,84,2.210002
26,87,2.325899
26,90,2.436339
26,93,2.541087
26,96,2.639984
26,99,2.73293
26,102,2.819881
26,105,2.900834
26,108,2.975821
26,111,3.044905
26,114,3.108173
26,117,3.16573
26,120,3.2177
26,135,3.398956
26,150,3.465929
26,165,3.44643
26,180,3.372349
26,195,3.273791
26,210,3.172851
26,225,3.081526
26,240,3.003824
26,255,2.939253
26,270,2.88554
26,285,2.840143
26,300,2.800871
26,315,2.766035
26,330,2.734409
26,345,2.705128
26,360,2.677593
26,375,2.651393
26,390,2.62624
26,405,2.601935
26,420,2.578336
26,435,2.555342
26,450,2.532875
26,465,2.510878
26,480,2.489306
26,495,2.468123
26,510,2.4473
26,525,2.426813
26,540,2.406641
26,555,2.386768
26,570,2.367178
26,585,2.347858
26,600,2.328797
26,615,2.309985
26,630,2.291412
26,645,2.273072
26,660,2.254955
26,675,2.237057
26,690,2.21937
26,705,2.201889
26,720,2.184609
26,735,2.167525
26,750,2.150633
26,765,2.133927
26,780,2.117404
26,795,2.10106
26,810,2.084892
26,825,2.068895
26,840,2.053066
26,855,2.037403
26,870,2.021901
26,885,2.006558
26,900,1.991371
26,915,1.976337
26,930,1.961453
26,945,1.946716
26,960,1.932124
26,975,1.917674
26,990,1.903363
26,1005,1.889189
26,1020,1.87515
26,1035,1.861243
26,1050,1.847466
26,1065,1.833816
26,1080,1.820292
26,1095,1.806891
26,1110,1.793611
26,1125,1.78045
26,1140,1.767406
26,1155,1.754477
26,1170,1.74166
26,1185,1.728956
26,1200,1.71636
26,1215,1.703871
26,1230,1.691489
26,1245,1.67921
26,1260,1.667033
26,1275,1.654957
26,1290,1.64298
26,1305,1.631101
26,1320,1.619317
26,1335,1.607627
26,1350,1.59603
26,1365,1.584525
26,1380,1.573109
26,1395,1.561782
26,1410,1.550543
26,1425,1.539389
26,1440,1.52832
27,0,0
27,3,5.499544E-07
27,6,2.336274E-05
27,9,0.0001892924
27,12,0.0008670631
27,15,0.002846847
27,18,0.007408727
27,21,0.01624219
27,24,0.03125226
27,27,0.05431986
27,30,0.0870774
27,33,0.1307416
27,36,0.1860209
27,39,0.2530934
27,42,0.3316427
27,45,0.4209329
27,48,0.5199026
27,51,0.6272645
27,54,0.7415992
27,57,0.8614355
27,60,0.9853148
27,63,1.111838
27,66,1.2397
27,69,1.367709
27,72,1.494798
27,75,1.620025
27,78,1.742572
27,81,1.861737
27,84,1.976926
27,87,2.087643
27,90,2.193479
27,93,2.294105
27,96,2.389258
27,99,2.478739
27,102,2.562404
27,105,2.640155
27,108,2.711939
27,111,2.777744
27,114,2.837592
27,117,2.891543
27,120,2.939684
27,135,3.098429
27,150,3.140806
27,165,3.102395
27,180,3.020346
27,195,2.924261
27,210,2.832246
27,225,2.752333
27,240,2.686164
27,255,2.632311
27,270,2.588362
27,285,2.551948
27,300,2.521112
27,315,2.494366
27,330,2.470629
27,345,2.449132
27,360,2.42933
27,375,2.410838
27,390,2.393376
27,405,2.376744
27,420,2.360789
27,435,2.345398
27,450,2.330483
27,465,2.315973
27,480,2.301814
27,495,2.28796
27,510,2.274374
27,525,2.261029
27,540,2.247897
27,555,2.23496
27,570,2.222199
27,585,2.209601
27,600,2.197153
27,615,2.184845
27,630,2.172669
27,645,2.160616
27,660,2.148682
27,675,2.136859
27,690,2.125145
27,705,2.113533
27,720,2.102022
27,735,2.090607
27,750,2.079286
27,765,2.068057
27,780,2.056916
27,795,2.045862
27,810,2.034893
27,825,2.024007
27,840,2.013202
27,855,2.002478
27,870,1.991832
27,885,1.981262
27,900,1.970769
27,915,1.96035
27,930,1.950004
27,945,1.93973
27,960,1.929527
27,975,1.919394
27,990,1.90933
27,1005,1.899333
27,1020,1.889403
27,1035,1.879539
27,1050,1.869739
27,1065,1.860003
27,1080,1.85033
27,1095,1.840719
27,1110,1.831169
27,1125,1.821679
27,1140,1.812249
27,1155,1.802877
27,1170,1.793562
27,1185,1.784305
27,1200,1.775104
27,1215,1.765958
27,1230,1.756866
27,1245,1.747829
27,1260,1.738844
27,1275,1.729912
27,1290,1.721032
27,1305,1.712203
27,1320,1.703424
27,1335,1.694695
27,1350,1.686015
27,1365,1.677383
27,1380,1.6688
27,1395,1.660263
27,1410,1.651773
27,1425,1.64333
27,1440,1.634932
28,0,0
28,3,1.756222E-07
28,6,7.454812E-06
28,9,5.422833E-05
28,12,0.0002216557
28,15,0.0006755702
28,18,0.001697911
28,21,0.003699495
28,24,0.007210827
28,27,0.01285381
28,30,0.02130065
28,33,0.03322745
28,36,0.04926878
28,39,0.0699783
28,42,0.09579911
28,45,0.1270446
28,48,0.1638899
28,51,0.2063729
28,54,0.254403
28,57,0.3077749
28,60,0.3661869
28,63,0.42926
28,66,0.4965574
28,69,0.5676031
28,72,0.6418989
28,75,0.7189385
28,78,0.7982202
28,81,0.879256
28,84,0.9615791
28,87,1.044749
28,90,1.128357
28,93,1.212022
28,96,1.295401
28,99,1.378179
28,102,1.460075
28,105,1.540835
28,108,1.620238
28,111,1.698084
28,114,1.774199
28,117,1.848433
28,120,1.920652
28,135,2.248082
28,150,2.513868
28,165,2.715201
28,180,2.853783
28,195,2.935113
28,210,2.967928
28,225,2.963151
28,240,2.932289
28,255,2.885773
28,270,2.831842
28,285,2.776198
28,300,2.722278
28,315,2.671823
28,330,2.625462
28,345,2.58318
28,360,2.544639
28,375,2.509373
28,390,2.476901
28,405,2.446773
28,420,2.418599
28,435,2.392048
28,450,2.366848
28,465,2.342775
28,480,2.319649
28,495,2.297326
28,510,2.275687
28,525,2.254637
28,540,2.234102
28,555,2.214019
28,570,2.194337
28,585,2.175016
28,600,2.156022
28,615,2.137327
28,630,2.118907
28,645,2.100744
28,660,2.082822
28,675,2.065126
28,690,2.047645
28,705,2.03037
28,720,2.013291
28,735,1.996402
28,750,1.979696
28,765,1.963168
28,780,1.946811
28,795,1.930623
28,810,1.914599
28,825,1.898735
28,840,1.883029
28,855,1.867477
28,870,1.852076
28,885,1.836825
28,900,1.82172
28,915,1.806759
28,930,1.79194
28,945,1.777261
28,960,1.76272
28,975,1.748316
28,990,1.734046
28,1005,1.719908
28,1020,1.705902
28,1035,1.692025
28,1050,1.678275
28,1065,1.664652
28,1080,1.651153
28,1095,1.637778
28,1110,1.624523
28,1125,1.611389
28,1140,1.598374
28,1155,1.585476
28,1170,1.572694
28,1185,1.560027
28,1200,1.547473
28,1215,1.53503
28,1230,1.522699
28,1245,1.510477
28,1260,1.498363
28,1275,1.486355
28,1290,1.474454
28,1305,1.462657
28,1320,1.450963
28,1335,1.439371
28,1350,1.427881
28,1365,1.41649
28,1380,1.405198
28,1395,1.394003
28,1410,1.382906
28,1425,1.371903
28,1440,1.360995
29,0,0
29,3,2.658115E-06
29,6,0.000110243
29,9,0.0007166895
29,12,0.002462127
29,15,0.0061569
29,18,0.0127224
29,21,0.023133
29,24,0.03836125
29,27,0.05932605
29,30,0.08684425
29,33,0.1215887
29,36,0.164056
29,39,0.214546
29,42,0.2731542
29,45,0.339777
29,48,0.4141259
29,51,0.4957508
29,54,0.584067
29,57,0.6783854
29,60,0.7779427
29,63,0.8819293
29,66,0.989516
29,69,1.099875
29,72,1.212198
29,75,1.325714
29,78,1.439695
29,81,1.553467
29,84,1.666413
29,87,1.777977
29,90,1.887664
29,93,1.995037
29,96,2.099717
29,99,2.201379
29,102,2.299749
29,105,2.394599
29,108,2.485745
29,111,2.573041
29,114,2.656376
29,117,2.735671
29,120,2.810875
29,135,3.125348
29,150,3.341397
29,165,3.470378
29,180,3.527915
29,195,3.531445
29,210,3.49808
29,225,3.442754
29,240,3.37704
29,255,3.308891
29,270,3.243086
29,285,3.182039
29,300,3.12661
29,315,3.076757
29,330,3.031987
29,345,2.991634
29,360,2.955008
29,375,2.921478
29,390,2.890496
29,405,2.861603
29,420,2.834426
29,435,2.808662
29,450,2.78407
29,465,2.760457
29,480,2.737671
29,495,2.715588
29,510,2.694111
29,525,2.673162
29,540,2.652677
29,555,2.632605
29,570,2.612904
29,585,2.59354
29,600,2.574484
29,615,2.555713
29,630,2.537208
29,645,2.51895
29,660,2.500928
29,675,2.483127
29,690,2.465538
29,705,2.448152
29,720,2.43096
29,735,2.413956
29,750,2.397134
29,765,2.380487
29,780,2.364011
29,795,2.347702
29,810,2.331554
29,825,2.315564
29,840,2.299729
29,855,2.284045
29,870,2.268508
29,885,2.253116
29,900,2.237865
29,915,2.222754
29,930,2.207778
29,945,2.192937
29,960,2.178226
29,975,2.163644
29,990,2.149189
29,1005,2.134858
29,1020,2.120648
29,1035,2.106559
29,1050,2.092587
29,1065,2.078731
29,1080,2.064989
29,1095,2.051358
29,1110,2.037838
29,1125,2.024425
29,1140,2.011118
29,1155,1.997916
29,1170,1.984817
29,1185,1.971819
29,1200,1.95892
29,1215,1.946119
29,1230,1.933414
29,1245,1.920804
29,1260,1.908287
29,1275,1.895862
29,1290,1.883527
29,1305,1.87128
29,1320,1.859122
29,1335,1.847049
29,1350,1.835062
29,1365,1.823158
29,1380,1.811336
29,1395,1.799595
29,1410,1.787935
29,1425,1.776353
29,1440,1.764849
30,0,0
30,3,4.226102E-07
30,6,1.92409E-05
30,9,0.0001364778
30,12,0.0005185224
30,15,0.001446802
30,18,0.003340358
30,21,0.006756729
30,24,0.0123693
30,27,0.02092583
30,30,0.03319636
30,33,0.04991858
30,36,0.07174794
30,39,0.099218
30,42,0.1327132
30,45,0.1724548
30,48,0.2184991
30,51,0.2707457
30,54,0.3289537
30,57,0.3927627
30,60,0.4617162
30,63,0.5352858
30,66,0.6128945
30,69,0.6939378
30,72,0.7778018
30,75,0.8638784
30,78,0.9515778
30,81,1.040338
30,84,1.12963
30,87,1.218964
30,90,1.307891
30,93,1.396003
30,96,1.482934
30,99,1.568358
30,102,1.651988
30,105,1.733571
30,108,1.812889
30,111,1.889756
30,114,1.964012
30,117,2.035525
30,120,2.104184
30,135,2.402241
30,150,2.622772
30,165,2.768787
30,180,2.848797
30,195,2.875089
30,210,2.861809
30,225,2.822797
30,240,2.769765
30,255,2.711348
30,270,2.653094
30,285,2.598048
30,300,2.54752
30,315,2.501773
30,330,2.460514
30,345,2.423214
30,360,2.389284
30,375,2.358163
30,390,2.329362
30,405,2.302468
30,420,2.277142
30,435,2.253112
30,450,2.230159
30,465,2.208109
30,480,2.186822
30,495,2.166188
30,510,2.146117
30,525,2.126538
30,540,2.107394
30,555,2.088637
30,570,2.070228
30,585,2.052137
30,600,2.034337
30,615,2.016806
30,630,1.999527
30,645,1.982483
30,660,1.965661
30,675,1.949052
30,690,1.932644
30,705,1.91643
30,720,1.900403
30,735,1.884557
30,750,1.868885
30,765,1.853384
30,780,1.838047
30,795,1.822873
30,810,1.807856
30,825,1.792994
30,840,1.778284
30,855,1.763722
30,870,1.749306
30,885,1.735033
30,900,1.720902
30,915,1.706909
30,930,1.693053
30,945,1.679331
30,960,1.665741
30,975,1.652283
30,990,1.638952
30,1005,1.625749
30,1020,1.61267
30,1035,1.599715
30,1050,1.586881
30,1065,1.574167
30,1080,1.561572
30,1095,1.549093
30,1110,1.536729
30,1125,1.524479
30,1140,1.51234
30,1155,1.500313
30,1170,1.488394
30,1185,1.476583
30,1200,1.464878
30,1215,1.453279
30,1230,1.441783
30,1245,1.430389
30,1260,1.419096
30,1275,1.407902
30,1290,1.396807
30,1305,1.38581
30,1320,1.374908
30,1335,1.3641
30,1350,1.353387
30,1365,1.342766
30,1380,1.332236
30,1395,1.321796
30,1410,1.311445
30,1425,1.301182
30,1440,1.291006
31,0,0
31,3,1.238433E-07
31,6,6.371791E-06
31,9,6.196419E-05
31,12,0.000328713
31,15,0.001197895
31,18,0.003358401
31,21,0.00778468
31,24,0.0156517
31,27,0.02820702
31,30,0.04663486
31,33,0.07193799
31,36,0.1048545
31,39,0.1458133
31,42,0.1949259
31,45,0.2520066
31,48,0.3166139
31,51,0.3881011
31,54,0.4656719
31,57,0.5484332
31,60,0.635442
31,63,0.7257459
31,66,0.8184131
31,69,0.9125558
31,72,1.007346
31,75,1.102024
31,78,1.195905
31,81,1.28838
31,84,1.378912
31,87,1.467033
31,90,1.552343
31,93,1.634501
31,96,1.713219
31,99,1.788262
31,102,1.859439
31,105,1.926598
31,108,1.989627
31,111,2.048445
31,114,2.103003
31,117,2.153281
31,120,2.199284
31,135,2.367037
31,150,2.441368
31,165,2.443771
31,180,2.399877
31,195,2.33313
31,210,2.260589
31,225,2.19213
31,240,2.131995
31,255,2.080971
31,270,2.038173
31,285,2.002142
31,300,1.971413
31,315,1.944733
31,330,1.921116
31,345,1.899818
31,360,1.88029
31,375,1.862133
31,390,1.845053
31,405,1.828834
31,420,1.813316
31,435,1.798379
31,450,1.783928
31,465,1.769892
31,480,1.756214
31,495,1.742848
31,510,1.729757
31,525,1.716911
31,540,1.704286
31,555,1.691861
31,570,1.679618
31,585,1.667544
31,600,1.655627
31,615,1.643857
31,630,1.632224
31,645,1.620721
31,660,1.609343
31,675,1.598083
31,690,1.586937
31,705,1.575902
31,720,1.564972
31,735,1.554145
31,750,1.543419
31,765,1.532791
31,780,1.522257
31,795,1.511817
31,810,1.501469
31,825,1.49121
31,840,1.481039
31,855,1.470955
31,870,1.460956
31,885,1.451041
31,900,1.441208
31,915,1.431456
31,930,1.421785
31,945,1.412193
31,960,1.402678
31,975,1.393241
31,990,1.383879
31,1005,1.374592
31,1020,1.365379
31,1035,1.35624
31,1050,1.347172
31,1065,1.338175
31,1080,1.329249
31,1095,1.320392
31,1110,1.311604
31,1125,1.302884
31,1140,1.29423
31,1155,1.285643
31,1170,1.277121
31,1185,1.268664
31,1200,1.26027
31,1215,1.25194
31,1230,1.243672
31,1245,1.235466
31,1260,1.227321
31,1275,1.219236
31,1290,1.21121
31,1305,1.203244
31,1320,1.195335
31,1335,1.187485
31,1350,1.179691
31,1365,1.171953
31,1380,1.164272
31,1395,1.156645
31,1410,1.149073
31,1425,1.141554
31,1440,1.134089
32,0,0
32,3,1.656121E-06
32,6,6.765614E-05
32,9,0.0005135413
32,12,0.002172163
32,15,0.006572438
32,18,0.01582225
32,21,0.03225892
32,24,0.05804396
32,27,0.09483942
32,30,0.1436206
32,33,0.2046272
32,36,0.2774149
32,39,0.3609727
32,42,0.4538676
32,45,0.5543948
32,48,0.6607128
32,51,0.7709531
32,54,0.8833046
32,57,0.996075
32,60,1.10773
32,63,1.216914
32,66,1.322458
32,69,1.423379
32,72,1.518871
32,75,1.608296
32,78,1.69117
32,81,1.767147
32,84,1.836007
32,87,1.897643
32,90,1.952045
32,93,1.999295
32,96,2.039549
32,99,2.073033
32,102,2.100031
32,105,2.120877
32,108,2.135944
32,111,2.145642
32,114,2.1504
32,117,2.150669
32,120,2.146904
32,135,2.083296
32,150,1.981172
32,165,1.875715
32,180,1.784177
32,195,1.711217
32,210,1.655194
32,225,1.612416
32,240,1.579219
32,255,1.552682
32,270,1.530704
32,285,1.511856
32,300,1.495195
32,315,1.480101
32,330,1.466169
32,345,1.453126
32,360,1.44079
32,375,1.429028
32,390,1.417745
32,405,1.406872
32,420,1.396351
32,435,1.386139
32,450,1.376201
32,465,1.366507
32,480,1.357033
32,495,1.34776
32,510,1.338669
32,525,1.329746
32,540,1.320978
32,555,1.312356
32,570,1.303869
32,585,1.29551
32,600,1.287271
32,615,1.279147
32,630,1.271131
32,645,1.26322
32,660,1.255408
32,675,1.247692
32,690,1.240068
32,705,1.232532
32,720,1.225083
32,735,1.217717
32,750,1.210432
32,765,1.203224
32,780,1.196093
32,795,1.189036
32,810,1.18205
32,825,1.175134
32,840,1.168287
32,855,1.161505
32,870,1.154788
32,885,1.148134
32,900,1.141542
32,915,1.135009
32,930,1.128535
32,945,1.122118
32,960,1.115756
32,975,1.109448
32,990,1.103194
32,1005,1.096991
32,1020,1.090838
32,1035,1.084734
32,1050,1.078678
32,1065,1.07267
32,1080,1.066706
32,1095,1.060788
32,1110,1.054913
32,1125,1.04908
32,1140,1.043289
32,1155,1.037538
32,1170,1.031827
32,1185,1.026154
32,1200,1.020519
32,1215,1.01492
32,1230,1.009358
32,1245,1.003831
32,1260,0.9983374
32,1275,0.9928777
32,1290,0.9874507
32,1305,0.9820556
32,1320,0.9766917
32,1335,0.9713584
32,1350,0.9660549
32,1365,0.9607806
32,1380,0.9555348
32,1395,0.9503168
32,1410,0.9451264
32,1425,0.9399625
32,1440,0.9348249
33,0,0
33,3,1.068002E-07
33,6,5.395891E-06
33,9,4.534917E-05
33,12,0.0002108671
33,15,0.0007093633
33,18,0.00190864
33,21,0.004347675
33,24,0.008711623
33,27,0.01577929
33,30,0.02635672
33,33,0.04120942
33,36,0.06100318
33,39,0.08626015
33,42,0.1173321
33,45,0.1543903
33,48,0.1974305
33,51,0.2462878
33,54,0.3006607
33,57,0.3601373
33,60,0.4242243
33,63,0.4923731
33,66,0.5640048
33,69,0.6385313
33,72,0.7153717
33,75,0.7939659
33,78,0.8737844
33,81,0.9543343
33,84,1.035163
33,87,1.115861
33,90,1.19606
33,93,1.275433
33,96,1.35369
33,99,1.43058
33,102,1.505883
33,105,1.579408
33,108,1.650993
33,111,1.7205
33,114,1.787809
33,117,1.852823
33,120,1.915458
33,135,2.191028
33,150,2.401731
33,165,2.548725
33,180,2.637565
33,195,2.677496
33,210,2.680149
33,225,2.657597
33,240,2.620453
33,255,2.576732
33,270,2.531673
33,285,2.488212
33,300,2.447686
33,315,2.410474
33,330,2.376446
33,345,2.345252
33,360,2.316479
33,375,2.289731
33,390,2.264654
33,405,2.240955
33,420,2.218393
33,435,2.196773
33,450,2.175942
33,465,2.155777
33,480,2.13618
33,495,2.117075
33,510,2.098401
33,525,2.080107
33,540,2.062154
33,555,2.044509
33,570,2.027147
33,585,2.010045
33,600,1.993184
33,615,1.97655
33,630,1.96013
33,645,1.943912
33,660,1.927887
33,675,1.912047
33,690,1.896384
33,705,1.880894
33,720,1.865569
33,735,1.850405
33,750,1.835398
33,765,1.820544
33,780,1.80584
33,795,1.791281
33,810,1.776865
33,825,1.76259
33,840,1.748452
33,855,1.73445
33,870,1.720581
33,885,1.706843
33,900,1.693233
33,915,1.679751
33,930,1.666394
33,945,1.65316
33,960,1.640047
33,975,1.627055
33,990,1.614182
33,1005,1.601425
33,1020,1.588784
33,1035,1.576256
33,1050,1.563841
33,1065,1.551537
33,1080,1.539343
33,1095,1.527257
33,1110,1.515278
33,1125,1.503405
33,1140,1.491637
33,1155,1.479972
33,1170,1.468409
33,1185,1.456946
33,1200,1.445583
33,1215,1.434319
33,1230,1.423152
33,1245,1.412081
33,1260,1.401106
33,1275,1.390224
33,1290,1.379435
33,1305,1.368738
33,1320,1.358132
33,1335,1.347615
33,1350,1.337188
33,1365,1.326848
33,1380,1.316595
33,1395,1.306428
33,1410,1.296345
33,1425,1.286347
33,1440,1.276431
34,0,0
34,3,1.807338E-07
34,6,8.232378E-06
34,9,6.255766E-05
34,12,0.0002614376
34,15,0.0008026642
34,18,0.002014189
34,21,0.004360406
34,24,0.008422329
34,27,0.01485733
34,30,0.02434819
34,33,0.03755033
34,36,0.0550449
34,39,0.07730267
34,42,0.1046607
34,45,0.1373116
34,48,0.1753046
34,51,0.2185549
34,54,0.2668599
34,57,0.319919
34,60,0.3773547
34,63,0.4387338
34,66,0.5035871
34,69,0.5714264
34,72,0.6417593
34,75,0.7141013
34,78,0.7879843
34,81,0.862964
34,84,0.9386244
34,87,1.01458
34,90,1.090478
34,93,1.165999
34,96,1.240853
34,99,1.314784
34,102,1.387562
34,105,1.458987
34,108,1.528882
34,111,1.597094
34,114,1.663492
34,117,1.727963
34,120,1.790413
34,135,2.07004
34,150,2.292498
34,165,2.458342
34,180,2.57214
34,195,2.641185
34,210,2.674296
34,225,2.680576
34,240,2.66834
34,255,2.644431
34,270,2.613969
34,285,2.580503
34,300,2.546306
34,315,2.512725
34,330,2.480474
34,345,2.449867
34,360,2.420982
34,375,2.393766
34,390,2.368099
34,405,2.343832
34,420,2.320811
34,435,2.298887
34,450,2.277925
34,465,2.257803
34,480,2.238414
34,495,2.219665
34,510,2.201478
34,525,2.183783
34,540,2.166525
34,555,2.149653
34,570,2.133126
34,585,2.116911
34,600,2.100977
34,615,2.085299
34,630,2.069858
34,645,2.054633
34,660,2.039612
34,675,2.024781
34,690,2.010129
34,705,1.995647
34,720,1.981327
34,735,1.967162
34,750,1.953146
34,765,1.939273
34,780,1.92554
34,795,1.911942
34,810,1.898476
34,825,1.885137
34,840,1.871924
34,855,1.858834
34,870,1.845864
34,885,1.833011
34,900,1.820274
34,915,1.807651
34,930,1.79514
34,945,1.782738
34,960,1.770445
34,975,1.758258
34,990,1.746176
34,1005,1.734197
34,1020,1.722321
34,1035,1.710544
34,1050,1.698867
34,1065,1.687287
34,1080,1.675803
34,1095,1.664415
34,1110,1.65312
34,1125,1.641917
34,1140,1.630805
34,1155,1.619784
34,1170,1.608851
34,1185,1.598006
34,1200,1.587246
34,1215,1.576573
34,1230,1.565983
34,1245,1.555476
34,1260,1.545052
34,1275,1.534708
34,1290,1.524444
34,1305,1.514259
34,1320,1.504152
34,1335,1.494121
34,1350,1.484167
34,1365,1.474287
34,1380,1.464482
34,1395,1.454749
34,1410,1.445089
34,1425,1.4355
34,1440,1.425982
35,0,0
35,3,4.624955E-07
35,6,2.175784E-05
35,9,0.0001580436
35,12,0.0006130717
35,15,0.001741953
35,18,0.00408218
35,21,0.008353258
35,24,0.01542303
35,27,0.02624842
35,30,0.0418027
35,33,0.06300119
35,36,0.09063579
35,39,0.1253252
35,42,0.1674835
35,45,0.217307
35,48,0.2747782
35,51,0.3396817
35,54,0.4116304
35,57,0.4900957
35,60,0.5744408
35,63,0.6639526
35,66,0.7578719
35,69,0.855419
35,72,0.955816
35,75,1.058304
35,78,1.162158
35,81,1.266695
35,84,1.37128
35,87,1.475332
35,90,1.578323
35,93,1.679781
35,96,1.779285
35,99,1.876465
35,102,1.970998
35,105,2.062607
35,108,2.151054
35,111,2.236139
35,114,2.317698
35,117,2.395597
35,120,2.46973
35,135,2.781934
35,150,2.996865
35,165,3.122269
35,180,3.172721
35,195,3.166679
35,210,3.12324
35,225,3.059175
35,240,2.987136
35,255,2.915344
35,270,2.848296
35,285,2.787881
35,300,2.734401
35,315,2.687341
35,330,2.645847
35,345,2.609001
35,360,2.575953
35,375,2.545971
35,390,2.518453
35,405,2.492915
35,420,2.468974
35,435,2.446329
35,450,2.424744
35,465,2.404035
35,480,2.384057
35,495,2.364695
35,510,2.34586
35,525,2.327479
35,540,2.309495
35,555,2.291862
35,570,2.274541
35,585,2.257502
35,600,2.24072
35,615,2.224175
35,630,2.207848
35,645,2.191726
35,660,2.175796
35,675,2.160048
35,690,2.144474
35,705,2.129066
35,720,2.113818
35,735,2.098723
35,750,2.083778
35,765,2.068978
35,780,2.054319
35,795,2.039797
35,810,2.025409
35,825,2.011154
35,840,1.997027
35,855,1.983026
35,870,1.96915
35,885,1.955396
35,900,1.941762
35,915,1.928246
35,930,1.914846
35,945,1.90156
35,960,1.888388
35,975,1.875326
35,990,1.862374
35,1005,1.84953
35,1020,1.836792
35,1035,1.82416
35,1050,1.81163
35,1065,1.799203
35,1080,1.786877
35,1095,1.77465
35,1110,1.762521
35,1125,1.750489
35,1140,1.738552
35,1155,1.72671
35,1170,1.71496
35,1185,1.703303
35,1200,1.691736
35,1215,1.680258
35,1230,1.668869
35,1245,1.657567
35,1260,1.646351
35,1275,1.63522
35,1290,1.624173
35,1305,1.613209
35,1320,1.602327
35,1335,1.591526
35,1350,1.580805
35,1365,1.570162
35,1380,1.559598
35,1395,1.549111
35,1410,1.5387
35,1425,1.528364
35,1440,1.518103
36,0,0
36,3,7.452692E-08
36,6,3.554968E-06
36,9,2.649517E-05
36,12,0.0001051313
36,15,0.0003069484
36,18,0.000743891
36,21,0.001581887
36,24,0.003044047
36,27,0.005407065
36,30,0.008991897
36,33,0.01415029
36,36,0.02124899
36,39,0.03065316
36,42,0.04271076
36,45,0.0577388
36,48,0.07601202
36,51,0.09775463
36,54,0.1231351
36,57,0.1522636
36,60,0.1851925
36,63,0.2219184
36,66,0.2623862
36,69,0.3064945
36,72,0.3541016
36,75,0.4050316
36,78,0.4590815
36,81,0.5160269
36,84,0.5756282
36,87,0.6376361
36,90,0.7017962
36,93,0.7678532
36,96,0.8355542
36,99,0.9046518
36,102,0.9749063
36,105,1.046087
36,108,1.117976
36,111,1.190363
36,114,1.263053
36,117,1.335862
36,120,1.408619
36,135,1.766435
36,150,2.103595
36,165,2.409766
36,180,2.678655
36,195,2.906902
36,210,3.093463
36,225,3.239284
36,240,3.347048
36,255,3.420846
36,270,3.465729
36,285,3.487159
36,300,3.490485
36,315,3.480523
36,330,3.461317
36,345,3.43606
36,360,3.407149
36,375,3.3763
36,390,3.344694
36,405,3.313106
36,420,3.282024
36,435,3.251731
36,450,3.222372
36,465,3.194002
36,480,3.166619
36,495,3.140182
36,510,3.114634
36,525,3.089905
36,540,3.065925
36,555,3.042623
36,570,3.019931
36,585,2.99779
36,600,2.976144
36,615,2.954942
36,630,2.934142
36,645,2.913704
36,660,2.893597
36,675,2.87379
36,690,2.854259
36,705,2.834982
36,720,2.815941
36,735,2.79712
36,750,2.778505
36,765,2.760085
36,780,2.741849
36,795,2.723789
36,810,2.705898
36,825,2.688168
36,840,2.670594
36,855,2.653171
36,870,2.635894
36,885,2.618761
36,900,2.601766
36,915,2.584908
36,930,2.568184
36,945,2.55159
36,960,2.535126
36,975,2.518788
36,990,2.502574
36,1005,2.486483
36,1020,2.470514
36,1035,2.454663
36,1050,2.438931
36,1065,2.423315
36,1080,2.407815
36,1095,2.392428
36,1110,2.377153
36,1125,2.36199
36,1140,2.346937
36,1155,2.331993
36,1170,2.317156
36,1185,2.302426
36,1200,2.287802
36,1215,2.273281
36,1230,2.258864
36,1245,2.24455
36,1260,2.230336
36,1275,2.216223
36,1290,2.202209
