"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
31,6285,4.18995
31,6300,4.173258
31,6315,4.156632
31,6330,4.140072
31,6345,4.123579
31,6360,4.107151
31,6375,4.090788
31,6390,4.074491
31,6405,4.058258
31,6420,4.04209
31,6435,4.025986
31,6450,4.009947
31,6465,3.993971
31,6480,3.97806
31,6495,3.962211
31,6510,3.946426
31,6525,3.930703
31,6540,3.915043
31,6555,3.899446
31,6570,3.883911
31,6585,3.868438
31,6600,3.853026
31,6615,3.837676
31,6630,3.822387
31,6645,3.807159
31,6660,3.791991
31,6675,3.776885
31,6690,3.761838
31,6705,3.746851
31,6720,3.731925
31,6735,3.717057
31,6750,3.70225
31,6765,3.6875
31,6780,3.672811
31,6795,3.658179
31,6810,3.643606
31,6825,3.629091
31,6840,3.614634
31,6855,3.600234
31,6870,3.585892
31,6885,3.571608
31,6900,3.55738
31,6915,3.543209
31,6930,3.529094
31,6945,3.515036
31,6960,3.501034
31,6975,3.487088
31,6990,3.473198
31,7005,3.459363
31,7020,3.445583
31,7035,3.431858
31,7050,3.418188
31,7065,3.404572
31,7080,3.391011
31,7095,3.377504
31,7110,3.364051
31,7125,3.350652
31,7140,3.337306
31,7155,3.324013
31,7170,3.310773
31,7185,3.297587
31,7200,3.284453
31,7215,3.271371
31,7230,3.258342
31,7245,3.245364
31,7260,3.232438
31,7275,3.219564
31,7290,3.206742
31,7305,3.19397
31,7320,3.18125
31,7335,3.16858
31,7350,3.155961
31,7365,3.143392
31,7380,3.130874
31,7395,3.118405
31,7410,3.105986
31,7425,3.093617
31,7440,3.081297
31,7455,3.069027
31,7470,3.056805
31,7485,3.044632
31,7500,3.032508
31,7515,3.020432
31,7530,3.008404
31,7545,2.996425
31,7560,2.984493
31,7575,2.972609
31,7590,2.960772
31,7605,2.948983
31,7620,2.93724
31,7635,2.925545
31,7650,2.913896
31,7665,2.902294
31,7680,2.890738
31,7695,2.879228
31,7710,2.867764
31,7725,2.856346
31,7740,2.844973
31,7755,2.833646
31,7770,2.822364
31,7785,2.811127
31,7800,2.799935
31,7815,2.788788
31,7830,2.777685
31,7845,2.766627
31,7860,2.755612
31,7875,2.744642
31,7890,2.733715
31,7905,2.722832
31,7920,2.711993
31,7935,2.701196
31,7950,2.690443
31,7965,2.679733
31,7980,2.669065
31,7995,2.65844
31,8010,2.647858
31,8025,2.637318
31,8040,2.626819
31,8055,2.616363
31,8070,2.605948
31,8085,2.595575
31,8100,2.585244
31,8115,2.574953
31,8130,2.564704
31,8145,2.554496
31,8160,2.544328
31,8175,2.534201
31,8190,2.524114
31,8205,2.514068
31,8220,2.504061
31,8235,2.494095
31,8250,2.484169
31,8265,2.474281
31,8280,2.464434
31,8295,2.454626
31,8310,2.444856
31,8325,2.435126
31,8340,2.425435
31,8355,2.415782
31,8370,2.406168
31,8385,2.396592
31,8400,2.387055
31,8415,2.377555
31,8430,2.368094
31,8445,2.35867
31,8460,2.349283
31,8475,2.339935
31,8490,2.330623
31,8505,2.321349
31,8520,2.312111
31,8535,2.302911
31,8550,2.293747
31,8565,2.28462
31,8580,2.275529
31,8595,2.266474
31,8610,2.257456
31,8625,2.248473
31,8640,2.239527
31,8655,2.230616
31,8670,2.22174
31,8685,2.2129
31,8700,2.204095
31,8715,2.195326
31,8730,2.186591
31,8745,2.177891
31,8760,2.169226
31,8775,2.160595
31,8790,2.151999
31,8805,2.143437
31,8820,2.134909
31,8835,2.126416
31,8850,2.117956
31,8865,2.109529
31,8880,2.101137
31,8895,2.092778
31,8910,2.084452
31,8925,2.076159
31,8940,2.0679
31,8955,2.059674
31,8970,2.05148
31,8985,2.043319
31,9000,2.03519
31,9015,2.027094
31,9030,2.01903
31,9045,2.010998
31,9060,2.002999
31,9075,1.995031
31,9090,1.987095
31,9105,1.97919
31,9120,1.971318
31,9135,1.963476
31,9150,1.955666
31,9165,1.947887
31,9180,1.940138
31,9195,1.932421
31,9210,1.924735
31,9225,1.917079
31,9240,1.909454
31,9255,1.901859
31,9270,1.894294
31,9285,1.88676
31,9300,1.879255
31,9315,1.87178
31,9330,1.864336
31,9345,1.85692
31,9360,1.849535
31,9375,1.842179
31,9390,1.834852
31,9405,1.827554
31,9420,1.820286
31,9435,1.813046
31,9450,1.805835
31,9465,1.798653
31,9480,1.7915
31,9495,1.784375
31,9510,1.777279
31,9525,1.770211
31,9540,1.76317
31,9555,1.756159
31,9570,1.749174
31,9585,1.742218
31,9600,1.73529
31,9615,1.728389
31,9630,1.721515
31,9645,1.714669
31,9660,1.707851
31,9675,1.701059
31,9690,1.694294
31,9705,1.687557
31,9720,1.680846
31,9735,1.674162
31,9750,1.667505
31,9765,1.660874
31,9780,1.654269
31,9795,1.647691
31,9810,1.641139
31,9825,1.634613
31,9840,1.628113
31,9855,1.621639
31,9870,1.615191
31,9885,1.608769
31,9900,1.602372
31,9915,1.596
31,9930,1.589654
31,9945,1.583333
31,9960,1.577038
31,9975,1.570767
31,9990,1.564522
31,10005,1.558301
31,10020,1.552105
31,10035,1.545934
31,10050,1.539787
31,10065,1.533665
31,10080,1.527567
31,10095,1.521493
31,10110,1.515444
31,10125,1.509418
31,10140,1.503417
31,10155,1.49744
31,10170,1.491486
31,10185,1.485556
31,10200,1.47965
31,10215,1.473767
31,10230,1.467908
31,10245,1.462072
31,10260,1.456259
31,10275,1.450469
31,10290,1.444703
31,10305,1.438959
31,10320,1.433238
31,10335,1.42754
31,10350,1.421865
31,10365,1.416212
31,10380,1.410582
31,10395,1.404974
31,10410,1.399389
31,10425,1.393826
31,10440,1.388284
31,10455,1.382765
31,10470,1.377268
31,10485,1.371793
31,10500,1.36634
31,10515,1.360908
31,10530,1.355498
31,10545,1.350109
31,10560,1.344742
31,10575,1.339396
31,10590,1.334072
31,10605,1.328769
31,10620,1.323487
31,10635,1.318225
31,10650,1.312985
31,10665,1.307766
31,10680,1.302567
31,10695,1.297389
31,10710,1.292232
31,10725,1.287095
31,10740,1.281979
31,10755,1.276883
31,10770,1.271807
31,10785,1.266752
31,10800,1.261717
31,10815,1.256701
31,10830,1.251706
31,10845,1.24673
31,10860,1.241775
31,10875,1.236839
31,10890,1.231923
31,10905,1.227026
31,10920,1.222148
31,10935,1.217291
31,10950,1.212452
31,10965,1.207633
31,10980,1.202833
31,10995,1.198052
31,11010,1.19329
31,11025,1.188547
31,11040,1.183822
31,11055,1.179117
31,11070,1.17443
31,11085,1.169762
31,11100,1.165113
31,11115,1.160482
31,11130,1.155869
31,11145,1.151275
31,11160,1.146699
31,11175,1.142142
31,11190,1.137602
31,11205,1.133081
31,11220,1.128577
31,11235,1.124092
31,11250,1.119624
31,11265,1.115174
31,11280,1.110742
31,11295,1.106327
31,11310,1.10193
31,11325,1.09755
31,11340,1.093188
31,11355,1.088843
31,11370,1.084516
31,11385,1.080206
31,11400,1.075912
31,11415,1.071636
31,11430,1.067377
31,11445,1.063135
31,11460,1.05891
31,11475,1.054701
31,11490,1.05051
31,11505,1.046335
31,11520,1.042176
31,11535,1.038034
31,11550,1.033909
31,11565,1.0298
31,11580,1.025707
31,11595,1.021631
31,11610,1.017571
31,11625,1.013527
31,11640,1.009499
31,11655,1.005487
31,11670,1.001491
31,11685,0.9975106
31,11700,0.9935464
31,11715,0.9895979
31,11730,0.9856651
31,11745,0.9817479
31,11760,0.9778464
31,11775,0.9739603
31,11790,0.9700897
31,11805,0.9662345
31,11820,0.9623947
31,11835,0.9585701
31,11850,0.9547607
31,11865,0.9509664
31,11880,0.9471872
31,11895,0.9434232
31,11910,0.939674
31,11925,0.9359397
31,11940,0.9322203
31,11955,0.9285157
31,11970,0.9248258
31,11985,0.9211507
31,12000,0.9174901
31,12015,0.913844
31,12030,0.9102125
31,12045,0.9065954
31,12060,0.9029927
31,12075,0.8994043
31,12090,0.8958302
31,12105,0.8922703
31,12120,0.8887246
31,12135,0.8851929
31,12150,0.8816753
31,12165,0.8781717
31,12180,0.874682
31,12195,0.8712062
31,12210,0.8677442
31,12225,0.864296
31,12240,0.8608615
31,12255,0.8574406
31,12270,0.8540334
31,12285,0.8506396
31,12300,0.8472594
31,12315,0.8438926
31,12330,0.8405392
31,12345,0.8371992
31,12360,0.8338724
31,12375,0.8305588
31,12390,0.8272585
31,12405,0.8239712
31,12420,0.820697
31,12435,0.8174358
31,12450,0.8141876
31,12465,0.8109523
31,12480,0.8077299
31,12495,0.8045202
31,12510,0.8013234
31,12525,0.7981393
31,12540,0.7949678
31,12555,0.7918089
31,12570,0.7886626
31,12585,0.7855287
31,12600,0.7824074
31,12615,0.7792984
31,12630,0.7762018
31,12645,0.7731176
31,12660,0.7700456
31,12675,0.7669858
31,12690,0.7639381
31,12705,0.7609026
31,12720,0.7578791
31,12735,0.7548677
31,12750,0.7518682
31,12765,0.7488807
31,12780,0.745905
31,12795,0.7429411
31,12810,0.7399891
31,12825,0.7370488
31,12840,0.7341201
31,12855,0.7312031
31,12870,0.7282978
31,12885,0.7254039
31,12900,0.7225216
31,12915,0.7196507
31,12930,0.7167912
31,12945,0.7139431
31,12960,0.7111063
31,12975,0.7082808
31,12990,0.7054665
31,13005,0.7026634
31,13020,0.6998715
31,13035,0.6970906
31,13050,0.6943209
31,13065,0.6915621
31,13080,0.6888142
31,13095,0.6860774
31,13110,0.6833513
31,13125,0.6806361
31,13140,0.6779317
31,13155,0.6752381
31,13170,0.6725551
31,13185,0.6698829
31,13200,0.6672212
31,13215,0.6645702
31,13230,0.6619296
31,13245,0.6592996
31,13260,0.65668
31,13275,0.6540708
31,13290,0.651472
31,13305,0.6488835
31,13320,0.6463053
31,13335,0.6437374
31,13350,0.6411797
31,13365,0.6386321
31,13380,0.6360947
31,13395,0.6335673
31,13410,0.63105
31,13425,0.6285427
31,13440,0.6260453
31,13455,0.6235579
31,13470,0.6210804
31,13485,0.6186127
31,13500,0.6161548
31,13515,0.6137068
31,13530,0.6112683
31,13545,0.6088397
31,13560,0.6064206
31,13575,0.6040112
31,13590,0.6016114
31,13605,0.5992211
31,13620,0.5968403
31,13635,0.594469
31,13650,0.592107
31,13665,0.5897545
31,13680,0.5874113
31,13695,0.5850775
31,13710,0.5827529
31,13725,0.5804375
31,13740,0.5781313
31,13755,0.5758343
31,13770,0.5735465
31,13785,0.5712677
31,13800,0.568998
31,13815,0.5667374
31,13830,0.5644856
31,13845,0.5622429
31,13860,0.560009
31,13875,0.5577841
31,13890,0.5555679
31,13905,0.5533606
31,13920,0.5511621
31,13935,0.5489722
31,13950,0.5467911
31,13965,0.5446187
31,13980,0.5424549
31,13995,0.5402997
31,14010,0.5381531
31,14025,0.536015
31,14040,0.5338854
31,14055,0.5317642
31,14070,0.5296515
31,14085,0.5275472
31,14100,0.5254512
31,14115,0.5233636
31,14130,0.5212842
31,14145,0.5192131
31,14160,0.5171503
31,14175,0.5150957
31,14190,0.5130492
31,14205,0.5110108
31,14220,0.5089806
31,14235,0.5069584
31,14250,0.5049443
31,14265,0.5029382
31,14280,0.50094
31,14295,0.4989497
31,14310,0.4969674
31,14325,0.494993
31,14340,0.4930264
31,14355,0.4910676
31,14370,0.4891166
31,14385,0.4871733
31,14400,0.4852378
31,14415,0.48331
31,14430,0.4813899
31,14445,0.4794773
31,14460,0.4775724
31,14475,0.475675
31,14490,0.4737852
31,14505,0.4719028
31,14520,0.470028
31,14535,0.4681606
31,14550,0.4663006
31,14565,0.4644481
31,14580,0.4626029
31,14595,0.4607649
31,14610,0.4589344
31,14625,0.4571111
31,14640,0.455295
31,14655,0.4534861
31,14670,0.4516845
31,14685,0.44989
31,14700,0.4481026
31,14715,0.4463224
31,14730,0.4445492
31,14745,0.442783
31,14760,0.4410239
31,14775,0.4392717
31,14790,0.4375266
31,14805,0.4357883
31,14820,0.434057
31,14835,0.4323325
31,14850,0.4306149
31,14865,0.4289041
31,14880,0.4272002
31,14895,0.425503
31,14910,0.4238125
31,14925,0.4221287
31,14940,0.4204517
31,14955,0.4187813
31,14970,0.4171175
31,14985,0.4154604
31,15000,0.4138098
31,15015,0.4121658
31,15030,0.4105284
31,15045,0.4088974
31,15060,0.4072729
31,15075,0.4056549
31,15090,0.4040433
31,15105,0.4024381
31,15120,0.4008392
31,15135,0.3992468
31,15150,0.3976606
31,15165,0.3960808
31,15180,0.3945073
31,15195,0.39294
31,15210,0.3913788
31,15225,0.389824
31,15240,0.3882753
31,15255,0.3867328
31,15270,0.3851963
31,15285,0.383666
31,15300,0.3821418
31,15315,0.3806236
31,15330,0.3791115
31,15345,0.3776053
31,15360,0.3761052
31,15375,0.374611
31,15390,0.3731228
31,15405,0.3716404
31,15420,0.3701639
31,15435,0.3686934
31,15450,0.3672286
31,15465,0.3657697
31,15480,0.3643166
31,15495,0.3628692
31,15510,0.3614276
31,15525,0.3599918
31,15540,0.3585616
31,15555,0.3571371
31,15570,0.3557183
31,15585,0.3543051
31,15600,0.3528975
31,15615,0.3514955
31,15630,0.3500991
31,15645,0.3487083
31,15660,0.3473229
31,15675,0.3459431
31,15690,0.3445688
31,15705,0.3431999
31,15720,0.3418364
31,15735,0.3404784
31,15750,0.3391258
31,15765,0.3377785
31,15780,0.3364366
31,15795,0.3351
31,15810,0.3337687
31,15825,0.3324428
31,15840,0.331122
31,15855,0.3298066
31,15870,0.3284963
31,15885,0.3271913
31,15900,0.3258915
32,0,0
32,3,0.004760498
32,6,0.09282519
32,9,0.3698499
32,12,0.8603151
32,15,1.544137
32,18,2.385651
32,21,3.346882
32,24,4.39368
32,27,5.497728
32,30,6.636618
32,33,7.793022
32,36,8.953657
32,39,10.10833
32,42,11.24916
32,45,12.37
32,48,13.46601
32,51,14.53333
32,54,15.56887
32,57,16.57015
32,60,17.53518
32,63,18.46242
32,66,19.35067
32,69,20.19905
32,72,21.00699
32,75,21.77413
32,78,22.50039
32,81,23.1859
32,84,23.83101
32,87,24.43624
32,90,25.00231
32,93,25.53011
32,96,26.0207
32,99,26.47525
32,102,26.8951
32,105,27.28167
32,108,27.63649
32,111,27.96115
32,114,28.2573
32,117,28.52662
32,120,28.77082
32,135,29.67369
32,150,30.18672
32,165,30.46449
32,180,30.61111
32,195,30.68852
32,210,30.73011
32,225,30.75261
32,240,30.76407
32,255,30.76849
32,270,30.76801
32,285,30.76393
32,300,30.75714
32,315,30.74825
32,330,30.73778
32,345,30.72608
32,360,30.71345
32,375,30.70012
32,390,30.68627
32,405,30.67203
32,420,30.65753
32,435,30.64284
32,450,30.62804
32,465,30.61318
32,480,30.5983
32,495,30.58343
32,510,30.5686
32,525,30.55383
32,540,30.53913
32,555,30.52452
32,570,30.50998
32,585,30.49555
32,600,30.4812
32,615,30.46694
32,630,30.45278
32,645,30.4387
32,660,30.42471
32,675,30.41079
32,690,30.39695
32,705,30.38318
32,720,30.36946
32,735,30.35581
32,750,30.3422
32,765,30.32864
32,780,30.31511
32,795,30.30161
32,810,30.28813
32,825,30.27467
32,840,30.26122
32,855,30.24777
32,870,30.23432
32,885,30.22086
32,900,30.20739
32,915,30.19389
32,930,30.18036
32,945,30.16681
32,960,30.15321
32,975,30.13957
32,990,30.12589
32,1005,30.11214
32,1020,30.09834
32,1035,30.08448
32,1050,30.07054
32,1065,30.05654
32,1080,30.04245
32,1095,30.02828
32,1110,30.01403
32,1125,29.99969
32,1140,29.98526
32,1155,29.97073
32,1170,29.9561
32,1185,29.94137
32,1200,29.92653
32,1215,29.91158
32,1230,29.89652
32,1245,29.88135
32,1260,29.86606
32,1275,29.85065
32,1290,29.83512
32,1305,29.81947
32,1320,29.80369
32,1335,29.78778
32,1350,29.77174
32,1365,29.75558
32,1380,29.73928
32,1395,29.72285
32,1410,29.70628
32,1425,29.68958
32,1440,29.67275
32,1455,29.65577
32,1470,29.63866
32,1485,29.62141
32,1500,29.60402
32,1515,29.58648
32,1530,29.56881
32,1545,29.551
32,1560,29.53305
32,1575,29.51496
32,1590,29.49672
32,1605,29.47835
32,1620,29.45983
32,1635,29.44117
32,1650,29.42238
32,1665,29.40344
32,1680,29.38436
32,1695,29.36515
32,1710,29.34579
32,1725,29.3263
32,1740,29.30667
32,1755,29.28691
32,1770,29.26701
32,1785,29.24697
32,1800,29.2268
32,1815,29.2065
32,1830,29.18606
32,1845,29.1655
32,1860,29.1448
32,1875,29.12397
32,1890,29.10302
32,1905,29.08194
32,1920,29.06073
32,1935,29.0394
32,1950,29.01795
32,1965,28.99637
32,1980,28.97468
32,1995,28.95286
32,2010,28.93093
32,2025,28.90888
32,2040,28.88671
32,2055,28.86443
32,2070,28.84204
32,2085,28.81954
32,2100,28.79693
32,2115,28.77421
32,2130,28.75138
32,2145,28.72845
32,2160,28.70542
32,2175,28.68229
32,2190,28.65905
32,2205,28.63571
32,2220,28.61228
32,2235,28.58875
32,2250,28.56513
32,2265,28.54142
32,2280,28.51761
32,2295,28.49371
32,2310,28.46973
32,2325,28.44566
32,2340,28.4215
32,2355,28.39726
32,2370,28.37294
32,2385,28.34854
32,2400,28.32406
32,2415,28.29951
32,2430,28.27487
32,2445,28.25016
32,2460,28.22538
32,2475,28.20053
32,2490,28.17561
32,2505,28.15062
32,2520,28.12556
32,2535,28.10044
32,2550,28.07525
32,2565,28.05
32,2580,28.0247
32,2595,27.99933
32,2610,27.9739
32,2625,27.94841
32,2640,27.92287
32,2655,27.89728
32,2670,27.87163
32,2685,27.84593
32,2700,27.82018
32,2715,27.79438
32,2730,27.76854
32,2745,27.74265
32,2760,27.71671
32,2775,27.69073
32,2790,27.66471
32,2805,27.63864
32,2820,27.61254
32,2835,27.5864
32,2850,27.56022
32,2865,27.534
32,2880,27.50775
32,2895,27.48146
32,2910,27.45514
32,2925,27.42879
32,2940,27.40241
32,2955,27.376
32,2970,27.34956
32,2985,27.3231
32,3000,27.2966
32,3015,27.27009
32,3030,27.24354
32,3045,27.21698
32,3060,27.19039
32,3075,27.16378
32,3090,27.13715
32,3105,27.1105
32,3120,27.08383
32,3135,27.05715
32,3150,27.03045
32,3165,27.00373
32,3180,26.97699
32,3195,26.95025
32,3210,26.92349
32,3225,26.89672
32,3240,26.86993
32,3255,26.84314
32,3270,26.81633
32,3285,26.78952
32,3300,26.7627
32,3315,26.73587
32,3330,26.70903
32,3345,26.68219
32,3360,26.65534
32,3375,26.62849
32,3390,26.60163
32,3405,26.57477
32,3420,26.54791
32,3435,26.52105
32,3450,26.49418
32,3465,26.46732
32,3480,26.44045
32,3495,26.41358
32,3510,26.38672
32,3525,26.35986
32,3540,26.333
32,3555,26.30614
32,3570,26.27929
32,3585,26.25244
32,3600,26.22559
32,3615,26.19875
32,3630,26.17192
32,3645,26.14509
32,3660,26.11827
32,3675,26.09146
32,3690,26.06465
32,3705,26.03785
32,3720,26.01106
32,3735,25.98428
32,3750,25.95751
32,3765,25.93075
32,3780,25.904
32,3795,25.87726
32,3810,25.85053
32,3825,25.82381
32,3840,25.7971
32,3855,25.77041
32,3870,25.74373
32,3885,25.71706
32,3900,25.6904
32,3915,25.66376
32,3930,25.63714
32,3945,25.61053
32,3960,25.58393
32,3975,25.55734
32,3990,25.53078
32,4005,25.50422
32,4020,25.47769
32,4035,25.45117
32,4050,25.42467
32,4065,25.39818
32,4080,25.37171
32,4095,25.34526
32,4110,25.31883
32,4125,25.29241
32,4140,25.26601
32,4155,25.23963
32,4170,25.21327
32,4185,25.18693
32,4200,25.16061
32,4215,25.1343
32,4230,25.10802
32,4245,25.08175
32,4260,25.05551
32,4275,25.02929
32,4290,25.00308
32,4305,24.9769
32,4320,24.95074
32,4335,24.92459
32,4350,24.89847
32,4365,24.87237
32,4380,24.84629
32,4395,24.82024
32,4410,24.7942
32,4425,24.76819
32,4440,24.7422
32,4455,24.71623
32,4470,24.69028
32,4485,24.66435
32,4500,24.63845
32,4515,24.61257
32,4530,24.58672
32,4545,24.56088
32,4560,24.53507
32,4575,24.50928
32,4590,24.48352
32,4605,24.45778
32,4620,24.43206
32,4635,24.40636
32,4650,24.38069
32,4665,24.35505
32,4680,24.32942
32,4695,24.30383
32,4710,24.27825
32,4725,24.2527
32,4740,24.22717
32,4755,24.20167
32,4770,24.17619
32,4785,24.15074
32,4800,24.12531
32,4815,24.0999
32,4830,24.07452
32,4845,24.04917
32,4860,24.02384
32,4875,23.99853
32,4890,23.97325
32,4905,23.94799
32,4920,23.92276
32,4935,23.89755
32,4950,23.87237
32,4965,23.84722
32,4980,23.82209
32,4995,23.79698
32,5010,23.7719
32,5025,23.74684
32,5040,23.72181
32,5055,23.69681
32,5070,23.67183
32,5085,23.64687
32,5100,23.62194
32,5115,23.59704
32,5130,23.57216
32,5145,23.54731
32,5160,23.52248
32,5175,23.49768
32,5190,23.47291
32,5205,23.44816
32,5220,23.42343
32,5235,23.39873
32,5250,23.37406
32,5265,23.34941
32,5280,23.32479
32,5295,23.30019
32,5310,23.27562
32,5325,23.25108
32,5340,23.22656
32,5355,23.20206
32,5370,23.17759
32,5385,23.15315
32,5400,23.12873
32,5415,23.10434
32,5430,23.07998
32,5445,23.05564
32,5460,23.03132
32,5475,23.00703
32,5490,22.98277
32,5505,22.95854
32,5520,22.93432
32,5535,22.91014
32,5550,22.88598
32,5565,22.86185
32,5580,22.83774
32,5595,22.81365
32,5610,22.78959
32,5625,22.76556
32,5640,22.74156
32,5655,22.71758
32,5670,22.69362
32,5685,22.66969
32,5700,22.64579
32,5715,22.62191
32,5730,22.59806
32,5745,22.57423
32,5760,22.55043
32,5775,22.52665
32,5790,22.5029
32,5805,22.47918
32,5820,22.45548
32,5835,22.4318
32,5850,22.40816
32,5865,22.38453
32,5880,22.36094
32,5895,22.33736
32,5910,22.31382
32,5925,22.29029
32,5940,22.2668
32,5955,22.24333
32,5970,22.21988
32,5985,22.19646
32,6000,22.17307
32,6015,22.14969
32,6030,22.12635
32,6045,22.10303
32,6060,22.07974
32,6075,22.05647
32,6090,22.03322
32,6105,22.01
32,6120,21.98681
32,6135,21.96364
32,6150,21.94049
32,6165,21.91738
32,6180,21.89428
32,6195,21.87121
32,6210,21.84817
32,6225,21.82515
32,6240,21.80215
32,6255,21.77918
32,6270,21.75624
32,6285,21.73332
32,6300,21.71042
32,6315,21.68755
32,6330,21.66471
32,6345,21.64189
32,6360,21.61909
32,6375,21.59632
32,6390,21.57357
32,6405,21.55085
32,6420,21.52815
32,6435,21.50548
32,6450,21.48283
32,6465,21.4602
32,6480,21.4376
32,6495,21.41503
32,6510,21.39248
32,6525,21.36995
32,6540,21.34744
32,6555,21.32497
32,6570,21.30251
32,6585,21.28008
32,6600,21.25768
32,6615,21.23529
32,6630,21.21294
32,6645,21.1906
32,6660,21.16829
32,6675,21.14601
32,6690,21.12375
32,6705,21.10151
32,6720,21.0793
32,6735,21.05711
32,6750,21.03494
32,6765,21.0128
32,6780,20.99069
32,6795,20.96859
32,6810,20.94652
32,6825,20.92448
32,6840,20.90245
32,6855,20.88046
32,6870,20.85848
32,6885,20.83653
32,6900,20.8146
32,6915,20.7927
32,6930,20.77082
32,6945,20.74896
32,6960,20.72713
32,6975,20.70532
32,6990,20.68353
32,7005,20.66177
32,7020,20.64003
32,7035,20.61832
32,7050,20.59663
32,7065,20.57496
32,7080,20.55331
32,7095,20.53169
32,7110,20.51009
32,7125,20.48851
32,7140,20.46696
32,7155,20.44543
32,7170,20.42393
32,7185,20.40244
32,7200,20.38098
32,7215,20.35954
32,7230,20.33813
32,7245,20.31674
32,7260,20.29537
32,7275,20.27403
32,7290,20.2527
32,7305,20.2314
32,7320,20.21013
32,7335,20.18887
32,7350,20.16764
32,7365,20.14643
32,7380,20.12525
32,7395,20.10409
32,7410,20.08295
32,7425,20.06183
32,7440,20.04074
32,7455,20.01966
32,7470,19.99861
32,7485,19.97759
32,7500,19.95658
32,7515,19.9356
32,7530,19.91464
32,7545,19.8937
32,7560,19.87279
32,7575,19.8519
32,7590,19.83103
32,7605,19.81018
32,7620,19.78935
32,7635,19.76855
32,7650,19.74777
32,7665,19.72701
32,7680,19.70628
32,7695,19.68556
32,7710,19.66487
32,7725,19.6442
32,7740,19.62355
32,7755,19.60293
32,7770,19.58232
32,7785,19.56174
32,7800,19.54118
32,7815,19.52064
32,7830,19.50013
32,7845,19.47963
32,7860,19.45916
32,7875,19.43871
32,7890,19.41828
32,7905,19.39787
32,7920,19.37749
32,7935,19.35713
32,7950,19.33679
32,7965,19.31647
32,7980,19.29617
32,7995,19.27589
32,8010,19.25564
32,8025,19.2354
32,8040,19.21519
32,8055,19.195
32,8070,19.17483
32,8085,19.15469
32,8100,19.13456
32,8115,19.11446
32,8130,19.09437
32,8145,19.07431
32,8160,19.05427
32,8175,19.03425
32,8190,19.01426
32,8205,18.99428
32,8220,18.97433
32,8235,18.95439
32,8250,18.93448
32,8265,18.91459
32,8280,18.89472
32,8295,18.87487
32,8310,18.85504
32,8325,18.83524
32,8340,18.81545
32,8355,18.79568
32,8370,18.77594
32,8385,18.75622
32,8400,18.73652
32,8415,18.71684
32,8430,18.69718
32,8445,18.67754
32,8460,18.65792
32,8475,18.63832
32,8490,18.61874
32,8505,18.59919
32,8520,18.57965
32,8535,18.56014
32,8550,18.54065
32,8565,18.52117
32,8580,18.50172
32,8595,18.48229
32,8610,18.46288
32,8625,18.44349
32,8640,18.42412
32,8655,18.40477
32,8670,18.38544
32,8685,18.36613
32,8700,18.34684
32,8715,18.32758
32,8730,18.30833
32,8745,18.2891
32,8760,18.2699
32,8775,18.25071
32,8790,18.23154
32,8805,18.2124
32,8820,18.19328
32,8835,18.17417
32,8850,18.15509
32,8865,18.13602
32,8880,18.11698
32,8895,18.09795
32,8910,18.07895
32,8925,18.05997
32,8940,18.041
32,8955,18.02206
32,8970,18.00314
32,8985,17.98423
32,9000,17.96535
32,9015,17.94649
32,9030,17.92764
32,9045,17.90882
32,9060,17.89002
32,9075,17.87123
32,9090,17.85247
32,9105,17.83372
32,9120,17.815
32,9135,17.7963
32,9150,17.77761
32,9165,17.75895
32,9180,17.7403
32,9195,17.72168
32,9210,17.70307
32,9225,17.68449
32,9240,17.66592
32,9255,17.64737
32,9270,17.62885
32,9285,17.61034
32,9300,17.59185
32,9315,17.57338
32,9330,17.55493
32,9345,17.5365
32,9360,17.51809
32,9375,17.4997
32,9390,17.48133
32,9405,17.46298
32,9420,17.44465
32,9435,17.42633
32,9450,17.40804
32,9465,17.38977
32,9480,17.37151
32,9495,17.35328
32,9510,17.33506
32,9525,17.31686
32,9540,17.29869
32,9555,17.28053
32,9570,17.26239
32,9585,17.24427
32,9600,17.22617
32,9615,17.20808
32,9630,17.19002
32,9645,17.17198
32,9660,17.15395
32,9675,17.13594
32,9690,17.11796
32,9705,17.09999
32,9720,17.08204
32,9735,17.06411
32,9750,17.0462
32,9765,17.02831
32,9780,17.01043
32,9795,16.99258
32,9810,16.97474
32,9825,16.95692
32,9840,16.93913
32,9855,16.92135
32,9870,16.90359
32,9885,16.88585
32,9900,16.86812
32,9915,16.85042
32,9930,16.83273
32,9945,16.81506
32,9960,16.79741
32,9975,16.77979
32,9990,16.76217
32,10005,16.74458
32,10020,16.72701
32,10035,16.70945
32,10050,16.69191
32,10065,16.67439
32,10080,16.65689
32,10095,16.63941
32,10110,16.62195
32,10125,16.6045
32,10140,16.58708
32,10155,16.56967
32,10170,16.55228
32,10185,16.53491
32,10200,16.51755
32,10215,16.50022
32,10230,16.4829
32,10245,16.4656
32,10260,16.44832
32,10275,16.43106
32,10290,16.41381
32,10305,16.39659
32,10320,16.37938
32,10335,16.36219
32,10350,16.34502
32,10365,16.32787
32,10380,16.31073
32,10395,16.29361
32,10410,16.27651
32,10425,16.25943
32,10440,16.24237
32,10455,16.22532
32,10470,16.2083
32,10485,16.19129
32,10500,16.1743
32,10515,16.15732
32,10530,16.14037
32,10545,16.12343
32,10560,16.10651
