"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
23,1155,0.2722071
23,1170,0.2692057
23,1185,0.2662456
23,1200,0.263326
23,1215,0.2604462
23,1230,0.2576053
23,1245,0.2548028
23,1260,0.2520377
23,1275,0.2493096
23,1290,0.2466175
23,1305,0.2439609
23,1320,0.2413392
23,1335,0.2387515
23,1350,0.2361974
23,1365,0.2336762
23,1380,0.2311873
23,1395,0.2287301
23,1410,0.226304
23,1425,0.2239085
23,1440,0.2215429
24,0,0
24,3,3.486323E-07
24,6,1.745035E-05
24,9,0.0001697526
24,12,0.000874541
24,15,0.003051814
24,18,0.00814734
24,21,0.01794819
24,24,0.03429198
24,27,0.05878366
24,30,0.09258559
24,33,0.1363045
24,36,0.1899684
24,39,0.2530701
24,42,0.3246583
24,45,0.4034491
24,48,0.4879449
24,51,0.5765455
24,54,0.6676403
24,57,0.7596812
24,60,0.8512359
24,63,0.941022
24,66,1.027926
24,69,1.111009
24,72,1.189504
24,75,1.262809
24,78,1.330472
24,81,1.39218
24,84,1.447744
24,87,1.49708
24,90,1.540202
24,93,1.577206
24,96,1.608255
24,99,1.633576
24,102,1.653441
24,105,1.668163
24,108,1.678087
24,111,1.683578
24,114,1.685017
24,117,1.682794
24,120,1.677298
24,135,1.61374
24,150,1.518983
24,165,1.420354
24,180,1.331047
24,195,1.254837
24,210,1.190887
24,225,1.136835
24,240,1.090267
24,255,1.049233
24,270,1.012306
24,285,0.9784908
24,300,0.9471059
24,315,0.9176828
24,330,0.889894
24,345,0.8635044
24,360,0.8383394
24,375,0.8142654
24,390,0.7911768
24,405,0.7689879
24,420,0.7476279
24,435,0.7270371
24,450,0.7071644
24,465,0.6879656
24,480,0.6694023
24,495,0.6514403
24,510,0.6340495
24,525,0.6172028
24,540,0.6008759
24,555,0.5850464
24,570,0.5696942
24,585,0.5548006
24,600,0.5403483
24,615,0.5263212
24,630,0.5127044
24,645,0.4994836
24,660,0.4866457
24,675,0.474178
24,690,0.4620684
24,705,0.4503056
24,720,0.4388788
24,735,0.4277773
24,750,0.4169914
24,765,0.4065112
24,780,0.3963275
24,795,0.3864315
24,810,0.3768145
24,825,0.3674681
24,840,0.3583844
24,855,0.3495555
24,870,0.340974
24,885,0.3326325
24,900,0.3245239
24,915,0.3166415
24,930,0.3089785
24,945,0.3015286
24,960,0.2942854
24,975,0.287243
24,990,0.2803955
24,1005,0.2737371
24,1020,0.2672623
24,1035,0.2609657
24,1050,0.2548422
24,1065,0.2488867
24,1080,0.2430942
24,1095,0.23746
24,1110,0.2319794
24,1125,0.226648
24,1140,0.2214614
24,1155,0.2164154
24,1170,0.2115059
24,1185,0.2067288
24,1200,0.2020803
24,1215,0.1975566
24,1230,0.1931541
24,1245,0.1888693
24,1260,0.1846986
24,1275,0.1806388
24,1290,0.1766867
24,1305,0.172839
24,1320,0.1690928
24,1335,0.1654451
24,1350,0.1618929
24,1365,0.1584336
24,1380,0.1550644
24,1395,0.1517827
24,1410,0.1485859
24,1425,0.1454716
24,1440,0.1424373
25,0,0
25,3,4.511498E-07
25,6,2.233444E-05
25,9,0.0001687242
25,12,0.0006400626
25,15,0.00171365
25,18,0.003721462
25,21,0.007026239
25,24,0.01199766
25,27,0.01899111
25,30,0.02832998
25,33,0.04029181
25,36,0.05509806
25,39,0.07290757
25,42,0.09381326
25,45,0.1178418
25,48,0.1449558
25,51,0.1750587
25,54,0.2080003
25,57,0.2435846
25,60,0.2815773
25,63,0.3217143
25,66,0.3637098
25,69,0.4072641
25,72,0.4520707
25,75,0.497823
25,78,0.5442194
25,81,0.5909685
25,84,0.6377924
25,87,0.6844301
25,90,0.7306392
25,93,0.7761976
25,96,0.8209041
25,99,0.8645788
25,102,0.9070629
25,105,0.9482179
25,108,0.9879253
25,111,1.026085
25,114,1.062616
25,117,1.09745
25,120,1.130539
25,135,1.268937
25,150,1.362789
25,165,1.416311
25,180,1.43622
25,195,1.430157
25,210,1.405603
25,225,1.369158
25,240,1.326146
25,255,1.280506
25,270,1.234901
25,285,1.190955
25,300,1.149517
25,315,1.110916
25,330,1.07516
25,345,1.042076
25,360,1.011411
25,375,0.9828853
25,390,0.9562297
25,405,0.931199
25,420,0.9075787
25,435,0.8851863
25,450,0.8638681
25,465,0.8434962
25,480,0.8239645
25,495,0.8051849
25,510,0.7870845
25,525,0.7696025
25,540,0.7526882
25,555,0.7362986
25,570,0.7203976
25,585,0.7049541
25,600,0.6899418
25,615,0.6753373
25,630,0.6611205
25,645,0.6472735
25,660,0.6337805
25,675,0.6206273
25,690,0.6078008
25,705,0.5952895
25,720,0.5830824
25,735,0.5711696
25,750,0.5595419
25,765,0.5481905
25,780,0.5371073
25,795,0.5262845
25,810,0.5157149
25,825,0.5053916
25,840,0.4953078
25,855,0.4854571
25,870,0.4758335
25,885,0.466431
25,900,0.4572439
25,915,0.4482668
25,930,0.4394943
25,945,0.4309213
25,960,0.4225428
25,975,0.4143538
25,990,0.4063497
25,1005,0.398526
25,1020,0.3908781
25,1035,0.3834017
25,1050,0.3760926
25,1065,0.3689467
25,1080,0.3619599
25,1095,0.3551284
25,1110,0.3484484
25,1125,0.3419161
25,1140,0.3355279
25,1155,0.3292804
25,1170,0.32317
25,1185,0.3171935
25,1200,0.3113475
25,1215,0.3056289
25,1230,0.3000346
25,1245,0.2945615
25,1260,0.2892068
25,1275,0.2839674
25,1290,0.2788407
25,1305,0.2738239
25,1320,0.2689143
25,1335,0.2641093
25,1350,0.2594064
25,1365,0.254803
25,1380,0.2502969
25,1395,0.2458856
25,1410,0.2415669
25,1425,0.2373385
25,1440,0.2331983
26,0,0
26,3,3.89577E-07
26,6,2.098943E-05
26,9,0.0001884781
26,12,0.000884907
26,15,0.002896251
26,18,0.00743638
26,21,0.0160069
26,24,0.03016259
26,27,0.05127759
26,30,0.08037386
26,33,0.1180284
26,36,0.1643523
26,39,0.2190234
26,42,0.2813506
26,45,0.3503578
26,48,0.4248736
26,51,0.5036162
26,54,0.5852687
26,57,0.6685411
26,60,0.7522165
26,63,0.8351836
26,66,0.9164562
26,69,0.9951832
26,72,1.070649
26,75,1.14227
26,78,1.209587
26,81,1.272253
26,84,1.330022
26,87,1.382742
26,90,1.430336
26,93,1.472799
26,96,1.510183
26,99,1.542593
26,102,1.570176
26,105,1.593113
26,108,1.611618
26,111,1.625928
26,114,1.636298
26,117,1.642999
26,120,1.646309
26,135,1.62202
26,150,1.554347
26,165,1.470564
26,180,1.387744
26,195,1.3139
26,210,1.251127
26,225,1.198553
26,240,1.154274
26,255,1.116336
26,270,1.08311
26,285,1.053366
26,300,1.026219
26,315,1.001049
26,330,0.9774268
26,345,0.9550527
26,360,0.9337152
26,375,0.9132621
26,390,0.8935812
26,405,0.8745873
26,420,0.8562143
26,435,0.8384093
26,450,0.8211293
26,465,0.8043386
26,480,0.7880068
26,495,0.7721081
26,510,0.7566201
26,525,0.741523
26,540,0.7267995
26,555,0.7124339
26,570,0.6984124
26,585,0.6847222
26,600,0.6713519
26,615,0.6582906
26,630,0.6455286
26,645,0.6330569
26,660,0.6208667
26,675,0.60895
26,690,0.5972993
26,705,0.5859073
26,720,0.5747672
26,735,0.5638725
26,750,0.5532168
26,765,0.542794
26,780,0.5325985
26,795,0.5226246
26,810,0.5128669
26,825,0.5033201
26,840,0.4939792
26,855,0.4848393
26,870,0.4758955
26,885,0.4671432
26,900,0.4585779
26,915,0.4501952
26,930,0.4419908
26,945,0.4339605
26,960,0.4261002
26,975,0.4184059
26,990,0.4108738
26,1005,0.4035002
26,1020,0.3962812
26,1035,0.3892134
26,1050,0.3822931
26,1065,0.375517
26,1080,0.3688817
26,1095,0.362384
26,1110,0.3560206
26,1125,0.3497885
26,1140,0.3436846
26,1155,0.3377059
26,1170,0.3318495
26,1185,0.3261127
26,1200,0.3204926
26,1215,0.3149866
26,1230,0.309592
26,1245,0.3043062
26,1260,0.2991268
26,1275,0.2940513
26,1290,0.2890773
26,1305,0.2842025
26,1320,0.2794245
26,1335,0.2747413
26,1350,0.2701505
26,1365,0.2656502
26,1380,0.2612382
26,1395,0.2569124
26,1410,0.2526711
26,1425,0.2485121
26,1440,0.2444337
27,0,0
27,3,1.638752E-06
27,6,9.702718E-05
27,9,0.001024535
27,12,0.005003289
27,15,0.01551856
27,18,0.03610908
27,21,0.06930949
27,24,0.1161609
27,27,0.1761596
27,30,0.2474757
27,33,0.3273063
27,36,0.4122826
27,39,0.4988596
27,42,0.5836448
27,45,0.6636409
27,48,0.7364006
27,51,0.8001062
27,54,0.8535843
27,57,0.8962696
27,60,0.9281372
27,63,0.9496118
27,66,0.9614669
27,69,0.9647225
27,72,0.9605481
27,75,0.9501766
27,78,0.9348328
27,81,0.9156781
27,84,0.8937719
27,87,0.8700469
27,90,0.8452986
27,93,0.8201839
27,96,0.7952279
27,99,0.7708356
27,102,0.7473058
27,105,0.7248468
27,108,0.7035919
27,111,0.6836137
27,114,0.664937
27,117,0.6475504
27,120,0.6314158
27,135,0.5671998
27,150,0.5234106
27,165,0.4919437
27,180,0.4675795
27,195,0.4473784
27,210,0.4297743
27,225,0.4139399
27,240,0.3994242
27,255,0.3859654
27,270,0.3733971
27,285,0.3616039
27,300,0.3504991
27,315,0.3400137
27,330,0.330091
27,345,0.3206831
27,360,0.311749
27,375,0.3032531
27,390,0.2951641
27,405,0.2874546
27,420,0.2801
27,435,0.2730784
27,450,0.2663702
27,465,0.2599574
27,480,0.2538237
27,495,0.2479542
27,510,0.242335
27,525,0.2369534
27,540,0.2317975
27,555,0.2268562
27,570,0.2221192
27,585,0.2175767
27,600,0.2132193
27,615,0.2090386
27,630,0.2050261
27,645,0.2011741
27,660,0.1974752
27,675,0.1939222
27,690,0.1905084
27,705,0.1872274
27,720,0.1840731
27,735,0.1810396
27,750,0.1781212
27,765,0.1753126
27,780,0.1726087
27,795,0.1700046
27,810,0.1674955
27,825,0.1650769
27,840,0.1627446
27,855,0.1604944
27,870,0.1583224
27,885,0.1562247
27,900,0.1541978
27,915,0.1522381
27,930,0.1503425
27,945,0.1485076
27,960,0.1467304
27,975,0.1450081
27,990,0.1433379
27,1005,0.1417171
27,1020,0.1401431
27,1035,0.1386136
27,1050,0.1371262
27,1065,0.1356787
27,1080,0.134269
27,1095,0.1328952
27,1110,0.1315552
27,1125,0.1302473
27,1140,0.1289696
27,1155,0.1277206
27,1170,0.1264987
27,1185,0.1253023
27,1200,0.1241301
27,1215,0.1229807
27,1230,0.1218527
27,1245,0.120745
27,1260,0.1196565
27,1275,0.1185859
27,1290,0.1175323
27,1305,0.1164946
27,1320,0.115472
27,1335,0.1144636
27,1350,0.1134685
27,1365,0.1124859
27,1380,0.1115151
27,1395,0.1105555
27,1410,0.1096062
27,1425,0.1086668
27,1440,0.1077366
28,0,0
28,3,1.45085E-07
28,6,9.732346E-06
28,9,0.0001251721
28,12,0.0007395906
28,15,0.002713779
28,18,0.007303286
28,21,0.01589961
28,24,0.02975222
28,27,0.04977066
28,30,0.07642402
28,33,0.1097194
28,36,0.1492393
28,39,0.1942121
28,42,0.2436009
28,45,0.2961989
28,48,0.3507191
28,51,0.4058728
28,54,0.4604336
28,57,0.5132851
28,60,0.563453
28,63,0.6101246
28,66,0.6526561
28,69,0.6905723
28,72,0.7235595
28,75,0.7514546
28,78,0.7742297
28,81,0.7919759
28,84,0.804886
28,87,0.8132365
28,90,0.8173698
28,93,0.8176763
28,96,0.8145779
28,99,0.8085132
28,102,0.7999228
28,105,0.7892379
28,108,0.7768706
28,111,0.7632054
28,114,0.7485939
28,117,0.7333512
28,120,0.7177535
28,135,0.6414649
28,150,0.5777175
28,165,0.529361
28,180,0.4933704
28,195,0.4658159
28,210,0.4436274
28,225,0.4248086
28,240,0.4081719
28,255,0.3930377
28,270,0.3790174
28,285,0.3658816
28,300,0.3534864
28,315,0.3417346
28,330,0.3305556
28,345,0.3198946
28,360,0.3097074
28,375,0.2999572
28,390,0.2906124
28,405,0.2816461
28,420,0.2730345
28,435,0.2647565
28,450,0.2567936
28,465,0.2491289
28,480,0.2417475
28,495,0.2346355
28,510,0.2277804
28,525,0.2211706
28,540,0.2147953
28,555,0.2086447
28,570,0.2027095
28,585,0.1969809
28,600,0.1914508
28,615,0.1861114
28,630,0.1809554
28,645,0.1759759
28,660,0.1711663
28,675,0.1665202
28,690,0.1620318
28,705,0.1576952
28,720,0.1535049
28,735,0.1494557
28,750,0.1455425
28,765,0.1417604
28,780,0.1381048
28,795,0.1345712
28,810,0.1311552
28,825,0.1278527
28,840,0.1246596
28,855,0.1215721
28,870,0.1185865
28,885,0.1156991
28,900,0.1129064
28,915,0.1102052
28,930,0.1075922
28,945,0.1050642
28,960,0.1026183
28,975,0.1002515
28,990,0.09796112
28,1005,0.09574431
28,1020,0.09359852
28,1035,0.09152121
28,1050,0.08950995
28,1065,0.08756239
28,1080,0.08567625
28,1095,0.08384933
28,1110,0.08207954
28,1125,0.08036482
28,1140,0.0787032
28,1155,0.07709279
28,1170,0.07553174
28,1185,0.07401827
28,1200,0.07255069
28,1215,0.07112735
28,1230,0.06974665
28,1245,0.06840706
28,1260,0.0671071
28,1275,0.06584533
28,1290,0.0646204
28,1305,0.06343096
28,1320,0.06227573
28,1335,0.06115349
28,1350,0.06006304
28,1365,0.05900323
28,1380,0.05797297
28,1395,0.05697117
28,1410,0.05599683
28,1425,0.05504894
28,1440,0.05412655
29,0,0
29,3,9.052589E-07
29,6,4.173432E-05
29,9,0.000411859
29,12,0.002055832
29,15,0.006713862
29,18,0.01655594
29,21,0.03363601
29,24,0.0594836
29,27,0.09491058
29,30,0.1399822
29,33,0.1940943
29,36,0.2561027
29,39,0.3244763
29,42,0.3974507
29,45,0.4731685
29,48,0.5497955
29,51,0.625612
29,54,0.6990754
29,57,0.7688591
29,60,0.8338715
29,63,0.8932607
29,66,0.9464073
29,69,0.9929122
29,72,1.032577
29,75,1.065383
29,78,1.091469
29,81,1.111109
29,84,1.124687
29,87,1.132675
29,90,1.13561
29,93,1.134069
29,96,1.128655
29,99,1.11997
29,102,1.108602
29,105,1.095113
29,108,1.080022
29,111,1.0638
29,114,1.046867
29,117,1.029585
29,120,1.012259
29,135,0.9321159
29,150,0.8707659
29,165,0.8278726
29,180,0.7981475
29,195,0.7766078
29,210,0.7598544
29,225,0.7458677
29,240,0.7335271
29,255,0.7222276
29,270,0.7116412
29,285,0.7015845
29,300,0.6919486
29,315,0.6826643
29,330,0.6736841
29,345,0.664973
29,360,0.6565045
29,375,0.6482571
29,390,0.6402131
29,405,0.6323581
29,420,0.6246796
29,435,0.6171669
29,450,0.6098109
29,465,0.6026036
29,480,0.5955378
29,495,0.5886073
29,510,0.5818067
29,525,0.5751308
29,540,0.5685751
29,555,0.5621355
29,570,0.5558083
29,585,0.54959
29,600,0.5434772
29,615,0.5374671
29,630,0.5315568
29,645,0.5257437
29,660,0.5200251
29,675,0.5143988
29,690,0.5088624
29,705,0.5034139
29,720,0.498051
29,735,0.4927717
29,750,0.4875742
29,765,0.4824566
29,780,0.477417
29,795,0.4724537
29,810,0.4675649
29,825,0.462749
29,840,0.4580043
29,855,0.4533294
29,870,0.4487226
29,885,0.4441825
29,900,0.4397075
29,915,0.4352963
29,930,0.4309475
29,945,0.4266596
29,960,0.4224314
29,975,0.4182615
29,990,0.4141487
29,1005,0.4100918
29,1020,0.4060895
29,1035,0.4021406
29,1050,0.3982441
29,1065,0.3943986
29,1080,0.3906032
29,1095,0.3868567
29,1110,0.3831581
29,1125,0.3795065
29,1140,0.3759006
29,1155,0.3723397
29,1170,0.3688226
29,1185,0.3653486
29,1200,0.3619166
29,1215,0.3585258
29,1230,0.3551753
29,1245,0.3518642
29,1260,0.3485919
29,1275,0.3453573
29,1290,0.3421598
29,1305,0.3389986
29,1320,0.3358728
29,1335,0.3327819
29,1350,0.3297251
29,1365,0.3267018
29,1380,0.3237112
29,1395,0.3207526
29,1410,0.3178255
29,1425,0.3149292
29,1440,0.3120632
30,0,0
30,3,1.884943E-07
30,6,9.522752E-06
30,9,7.881242E-05
30,12,0.0003456404
30,15,0.00108532
30,18,0.002738279
30,21,0.005892129
30,24,0.01122476
30,27,0.01942821
30,30,0.03113425
30,33,0.04685453
30,36,0.0669408
30,39,0.09156701
30,42,0.1207287
30,45,0.154256
30,48,0.1918357
30,51,0.2330397
30,54,0.2773537
30,57,0.3242073
30,60,0.3729998
30,63,0.4231246
30,66,0.4739874
30,69,0.5250223
30,72,0.5757026
30,75,0.6255485
30,78,0.6741319
30,81,0.7210783
30,84,0.7660676
30,87,0.808832
30,90,0.8491541
30,93,0.8868639
30,96,0.9218352
30,99,0.953982
30,102,0.9832548
30,105,1.009637
30,108,1.033141
30,111,1.053805
30,114,1.07169
30,117,1.086878
30,120,1.099467
30,135,1.127715
30,150,1.111207
30,165,1.067946
30,180,1.012836
30,195,0.9558797
30,210,0.9024559
30,225,0.854652
30,240,0.8126583
30,255,0.7758084
30,270,0.7431909
30,285,0.7139388
30,300,0.6873361
30,315,0.6628313
30,330,0.6400151
30,345,0.6185886
30,360,0.5983346
30,375,0.5790935
30,390,0.5607464
30,405,0.5432029
30,420,0.5263921
30,435,0.5102571
30,450,0.4947511
30,465,0.4798344
30,480,0.4654729
30,495,0.4516367
30,510,0.4382989
30,525,0.4254357
30,540,0.4130251
30,555,0.401047
30,570,0.389483
30,585,0.3783158
30,600,0.3675294
30,615,0.3571087
30,630,0.3470395
30,645,0.3373084
30,660,0.3279027
30,675,0.3188105
30,690,0.3100202
30,705,0.3015209
30,720,0.2933022
30,735,0.2853541
30,750,0.277667
30,765,0.2702317
30,780,0.2630395
30,795,0.2560818
30,810,0.2493505
30,825,0.2428378
30,840,0.2365361
30,855,0.2304381
30,870,0.2245368
30,885,0.2188254
30,900,0.2132975
30,915,0.2079466
30,930,0.2027668
30,945,0.1977521
30,960,0.1928969
30,975,0.1881957
30,990,0.1836433
30,1005,0.1792344
30,1020,0.1749643
30,1035,0.170828
30,1050,0.1668211
30,1065,0.1629391
30,1080,0.1591776
30,1095,0.1555326
30,1110,0.152
30,1125,0.1485759
30,1140,0.1452567
30,1155,0.1420386
30,1170,0.1389183
30,1185,0.1358923
30,1200,0.1329574
30,1215,0.1301104
30,1230,0.1273483
30,1245,0.1246683
30,1260,0.1220673
30,1275,0.1195428
30,1290,0.1170921
30,1305,0.1147125
30,1320,0.1124018
30,1335,0.1101575
30,1350,0.1079772
30,1365,0.1058588
30,1380,0.1038003
30,1395,0.1017993
30,1410,0.09985416
30,1425,0.09796275
30,1440,0.09612329
31,0,0
31,3,2.751504E-07
31,6,4.068311E-05
31,9,0.0006580903
31,12,0.003877318
31,15,0.01332233
31,18,0.03313678
31,21,0.06679285
31,24,0.1163621
31,27,0.1822399
31,30,0.2632073
31,33,0.3567054
31,36,0.459235
31,39,0.5667907
31,42,0.675266
31,45,0.7807842
31,48,0.8799336
31,51,0.9699163
31,54,1.048626
31,57,1.114668
31,60,1.167327
31,63,1.206512
31,66,1.232675
31,69,1.246709
31,72,1.249842
31,75,1.243528
31,78,1.229337
31,81,1.208858
31,84,1.183623
31,87,1.155043
31,90,1.124366
31,93,1.092657
31,96,1.06079
31,99,1.029453
31,102,0.9991644
31,105,0.9702938
31,108,0.9430826
31,111,0.9176681
31,114,0.8941048
31,117,0.8723838
31,120,0.85245
31,135,0.7759619
31,150,0.7271894
31,165,0.6939329
31,180,0.6688498
31,195,0.6481356
31,210,0.6299374
31,225,0.6133583
31,240,0.5979452
31,255,0.5834483
31,270,0.5697134
31,285,0.5566342
31,300,0.5441309
31,315,0.5321404
31,330,0.5206109
31,345,0.5094993
31,360,0.4987695
31,375,0.4883906
31,390,0.4783363
31,405,0.468584
31,420,0.4591143
31,435,0.4499101
31,450,0.4409567
31,465,0.4322411
31,480,0.4237519
31,495,0.4154788
31,510,0.4074127
31,525,0.3995453
31,540,0.3918691
31,555,0.3843773
31,570,0.3770636
31,585,0.3699222
31,600,0.3629476
31,615,0.3561349
31,630,0.3494792
31,645,0.342976
31,660,0.3366211
31,675,0.3304105
31,690,0.3243401
31,705,0.3184064
31,720,0.3126057
31,735,0.3069346
31,750,0.3013898
31,765,0.295968
31,780,0.2906663
31,795,0.2854814
31,810,0.2804106
31,825,0.275451
31,840,0.2705999
31,855,0.2658545
31,870,0.2612123
31,885,0.2566706
31,900,0.2522271
31,915,0.2478793
31,930,0.2436249
31,945,0.2394616
31,960,0.2353871
31,975,0.2313993
31,990,0.227496
31,1005,0.2236753
31,1020,0.2199349
31,1035,0.2162731
31,1050,0.2126878
31,1065,0.2091772
31,1080,0.2057395
31,1095,0.2023729
31,1110,0.1990756
31,1125,0.195846
31,1140,0.1926824
31,1155,0.1895831
31,1170,0.1865467
31,1185,0.1835716
31,1200,0.1806562
31,1215,0.1777992
31,1230,0.1749992
31,1245,0.1722546
31,1260,0.1695643
31,1275,0.1669268
31,1290,0.1643409
31,1305,0.1618054
31,1320,0.159319
31,1335,0.1568805
31,1350,0.1544888
31,1365,0.1521428
31,1380,0.1498414
31,1395,0.1475835
31,1410,0.145368
31,1425,0.1431939
31,1440,0.1410604
32,0,0
32,3,1.039442E-07
32,6,5.694255E-06
32,9,5.761033E-05
32,12,0.000309275
32,15,0.001128376
32,18,0.00314942
32,21,0.007241241
32,24,0.01440795
32,27,0.02566275
32,30,0.04191032
32,33,0.06385724
32,36,0.09195713
32,39,0.1263903
32,42,0.1670698
32,45,0.2136666
32,48,0.2656489
32,51,0.3223265
32,54,0.3828972
32,57,0.4464906
32,60,0.5122079
32,63,0.5791551
32,66,0.6464697
32,69,0.7133417
32,72,0.7790281
32,75,0.8428624
32,78,0.90426
32,81,0.9627202
32,84,1.017826
32,87,1.06924
32,90,1.116703
32,93,1.160027
32,96,1.199093
32,99,1.233841
32,102,1.264268
32,105,1.290421
32,108,1.312392
32,111,1.33031
32,114,1.34434
32,117,1.354673
32,120,1.361524
32,135,1.352058
32,150,1.292836
32,165,1.21161
32,180,1.127275
32,195,1.049664
32,210,0.9821735
32,225,0.9247008
32,240,0.8757269
32,255,0.8334557
32,270,0.7963027
32,285,0.7630318
32,300,0.7327377
32,315,0.7047784
32,330,0.6787032
32,345,0.6541951
32,360,0.6310267
32,375,0.6090316
32,390,0.5880835
32,405,0.5680841
32,420,0.5489542
32,435,0.5306283
32,450,0.5130512
32,465,0.496175
32,480,0.4799581
32,495,0.4643636
32,510,0.4493586
32,525,0.4349131
32,540,0.4210002
32,555,0.4075951
32,570,0.394675
32,585,0.3822187
32,600,0.3702068
32,615,0.3586208
32,630,0.3474435
32,645,0.3366588
32,660,0.3262514
32,675,0.3162068
32,690,0.3065112
32,705,0.2971518
32,720,0.2881159
32,735,0.2793917
32,750,0.2709679
32,765,0.2628335
32,780,0.2549781
32,795,0.2473917
32,810,0.2400647
32,825,0.2329878
32,840,0.2261522
32,855,0.2195492
32,870,0.2131707
32,885,0.2070087
32,900,0.2010556
32,915,0.195304
32,930,0.1897467
32,945,0.184377
32,960,0.1791883
32,975,0.1741741
32,990,0.1693283
32,1005,0.164645
32,1020,0.1601185
32,1035,0.1557433
32,1050,0.1515139
32,1065,0.1474254
32,1080,0.1434726
32,1095,0.139651
32,1110,0.1359557
32,1125,0.1323824
32,1140,0.1289267
32,1155,0.1255846
32,1170,0.1223519
32,1185,0.1192249
32,1200,0.1161998
32,1215,0.113273
32,1230,0.110441
32,1245,0.1077005
32,1260,0.1050483
32,1275,0.1024812
32,1290,0.09999616
32,1305,0.09759036
32,1320,0.09526098
32,1335,0.0930053
32,1350,0.09082073
32,1365,0.08870474
32,1380,0.0866549
32,1395,0.08466889
32,1410,0.08274444
32,1425,0.08087938
32,1440,0.0790716
33,0,0
33,3,3.988923E-07
33,6,1.692736E-05
33,9,0.0001277353
33,12,0.0005287033
33,15,0.001594128
33,18,0.003899531
33,21,0.008184466
33,24,0.01527125
33,27,0.0259686
33,30,0.04098459
33,33,0.06086193
33,36,0.08594117
33,39,0.116349
33,42,0.1520063
33,45,0.19265
33,48,0.2378651
33,51,0.2871188
33,54,0.339797
33,57,0.3952377
33,60,0.4527607
33,63,0.5116927
33,66,0.5713873
33,69,0.6312392
33,72,0.6906949
33,75,0.7492582
33,78,0.8064931
33,81,0.8620238
33,84,0.9155327
33,87,0.9667577
33,90,1.015488
33,93,1.061558
33,96,1.104846
33,99,1.145267
33,102,1.182768
33,105,1.217328
33,108,1.248949
33,111,1.277656
33,114,1.303493
33,117,1.326522
33,120,1.346818
33,135,1.410694
33,150,1.422664
33,165,1.398586
33,180,1.353138
33,195,1.297769
33,210,1.240092
33,225,1.184376
33,240,1.132535
33,255,1.085083
33,270,1.041829
33,285,1.002298
33,300,0.9659571
33,315,0.9323104
33,330,0.900938
33,345,0.8714973
33,360,0.8437146
33,375,0.8173726
33,390,0.7922989
33,405,0.7683558
33,420,0.745432
33,435,0.7234369
33,450,0.7022952
33,465,0.681944
33,480,0.6623296
33,495,0.643406
33,510,0.6251331
33,525,0.6074756
33,540,0.5904022
33,555,0.5738846
33,570,0.5578976
33,585,0.5424178
33,600,0.5274242
33,615,0.5128971
33,630,0.4988185
33,645,0.4851713
33,660,0.4719398
33,675,0.4591092
33,690,0.4466653
33,705,0.4345949
33,720,0.4228854
33,735,0.4115248
33,750,0.4005017
33,765,0.3898051
33,780,0.3794246
33,795,0.3693501
33,810,0.3595719
33,825,0.3500808
33,840,0.3408678
33,855,0.3319242
33,870,0.3232419
33,885,0.3148126
33,900,0.3066288
33,915,0.2986827
33,930,0.2909674
33,945,0.2834756
33,960,0.2762006
33,975,0.2691358
33,990,0.2622749
33,1005,0.2556116
33,1020,0.2491401
33,1035,0.2428544
33,1050,0.2367491
33,1065,0.2308186
33,1080,0.2250576
33,1095,0.2194611
33,1110,0.2140241
33,1125,0.2087418
33,1140,0.2036095
33,1155,0.1986227
33,1170,0.193777
33,1185,0.1890682
33,1200,0.1844922
33,1215,0.1800449
33,1230,0.1757224
33,1245,0.1715211
33,1260,0.1674372
33,1275,0.1634673
33,1290,0.1596079
33,1305,0.1558557
33,1320,0.1522074
33,1335,0.14866
33,1350,0.1452104
33,1365,0.1418557
33,1380,0.138593
33,1395,0.1354196
33,1410,0.1323327
33,1425,0.1293299
33,1440,0.1264085
34,0,0
34,3,1.630093E-07
34,6,1.061199E-05
34,9,0.0001287517
34,12,0.0007356445
34,15,0.00265324
34,18,0.007076927
34,21,0.01533228
34,24,0.02860757
34,27,0.04776008
34,30,0.0732192
34,33,0.10497
34,36,0.1425964
34,39,0.1853561
34,42,0.2322699
34,45,0.2822144
34,48,0.3340051
34,51,0.3864676
34,54,0.4384925
34,57,0.4890756
34,60,0.5373436
34,63,0.5825679
34,66,0.6241692
34,69,0.6617149
34,72,0.6949117
34,75,0.7235941
34,78,0.7477108
34,81,0.7673106
34,84,0.782528
34,87,0.7935674
34,90,0.8006889
34,93,0.8041948
34,96,0.8044163
34,99,0.801702
34,102,0.7964071
34,105,0.7888849
34,108,0.7794787
34,111,0.7685153
34,114,0.756301
34,117,0.7431175
34,120,0.7292199
34,135,0.6560198
34,150,0.588102
34,165,0.5318543
34,180,0.4871648
34,195,0.451685
34,210,0.4229003
34,225,0.3988165
34,240,0.3780351
34,255,0.3596297
34,270,0.3429992
34,285,0.3277523
34,300,0.3136287
34,315,0.3004496
34,330,0.2880869
34,345,0.2764447
34,360,0.2654486
34,375,0.2550386
34,390,0.2451655
34,405,0.2357872
34,420,0.2268679
34,435,0.2183762
34,450,0.2102845
34,465,0.202568
34,480,0.1952047
34,495,0.1881746
34,510,0.1814593
34,525,0.1750422
34,540,0.1689078
34,555,0.163042
34,570,0.1574315
34,585,0.1520639
34,600,0.1469277
34,615,0.1420121
34,630,0.1373068
