"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
31,1860,1.055777
31,1875,1.031859
31,1890,1.008543
31,1905,0.9858129
31,1920,0.9636538
31,1935,0.9420499
31,1950,0.9209864
31,1965,0.9004488
31,1980,0.8804229
31,1995,0.860895
31,2010,0.8418518
31,2025,0.8232805
31,2040,0.8051682
31,2055,0.7875029
31,2070,0.7702725
31,2085,0.7534656
31,2100,0.7370707
31,2115,0.7210771
31,2130,0.705474
31,2145,0.6902511
31,2160,0.6753983
31,2175,0.6609058
31,2190,0.6467641
31,2205,0.632964
31,2220,0.6194963
31,2235,0.6063524
31,2250,0.5935239
31,2265,0.5810022
31,2280,0.5687795
31,2295,0.5568479
31,2310,0.5451998
31,2325,0.5338277
31,2340,0.5227245
31,2355,0.5118832
31,2370,0.5012969
31,2385,0.4909591
31,2400,0.4808633
31,2415,0.4710032
31,2430,0.4613728
31,2445,0.451966
31,2460,0.4427772
31,2475,0.4338008
31,2490,0.4250312
31,2505,0.4164633
31,2520,0.4080917
31,2535,0.3999116
31,2550,0.391918
31,2565,0.3841061
31,2580,0.3764715
31,2595,0.3690095
31,2610,0.3617158
31,2625,0.3545861
31,2640,0.3476164
31,2655,0.3408026
31,2670,0.3341407
31,2685,0.327627
31,2700,0.3212577
31,2715,0.3150293
31,2730,0.3089383
31,2745,0.3029812
31,2760,0.2971547
31,2775,0.2914555
31,2790,0.2858807
31,2805,0.2804269
31,2820,0.2750914
31,2835,0.2698712
31,2850,0.2647634
31,2865,0.2597654
31,2880,0.2548745
31,2895,0.250088
31,2910,0.2454034
31,2925,0.2408183
31,2940,0.2363303
31,2955,0.231937
31,2970,0.2276361
31,2985,0.2234255
31,3000,0.219303
31,3015,0.2152664
31,3030,0.2113138
31,3045,0.2074432
31,3060,0.2036526
31,3075,0.1999401
31,3090,0.1963039
31,3105,0.1927423
31,3120,0.1892534
31,3135,0.1858356
31,3150,0.1824872
31,3165,0.1792066
31,3180,0.1759922
31,3195,0.1728426
31,3210,0.1697562
31,3225,0.1667316
31,3240,0.1637673
31,3255,0.160862
31,3270,0.1580144
31,3285,0.1552231
31,3300,0.152487
31,3315,0.1498046
31,3330,0.1471748
31,3345,0.1445965
31,3360,0.1420685
31,3375,0.1395897
31,3390,0.1371589
31,3405,0.1347751
31,3420,0.1324374
31,3435,0.1301446
31,3450,0.1278958
31,3465,0.12569
31,3480,0.1235263
31,3495,0.1214037
31,3510,0.1193215
31,3525,0.1172786
31,3540,0.1152743
31,3555,0.1133078
31,3570,0.1113781
31,3585,0.1094846
31,3600,0.1076265
31,3615,0.1058029
31,3630,0.1040133
31,3645,0.1022568
31,3660,0.1005328
31,3675,0.09884065
31,3690,0.09717958
31,3705,0.09554899
31,3720,0.09394826
31,3735,0.09237675
31,3750,0.09083389
31,3765,0.08931906
31,3780,0.08783169
31,3795,0.08637124
31,3810,0.08493713
31,3825,0.08352886
31,3840,0.08214588
31,3855,0.0807877
31,3870,0.0794538
31,3885,0.0781437
31,3900,0.07685693
31,3915,0.07559302
31,3930,0.07435153
31,3945,0.07313199
31,3960,0.07193398
31,3975,0.07075708
31,3990,0.06960087
31,4005,0.06846495
31,4020,0.06734891
31,4035,0.06625238
31,4050,0.06517497
31,4065,0.06411631
31,4080,0.06307605
31,4095,0.06205382
31,4110,0.06104928
31,4125,0.0600621
31,4140,0.05909193
31,4155,0.05813847
31,4170,0.05720138
31,4185,0.05628036
31,4200,0.05537511
31,4215,0.05448534
31,4230,0.05361074
31,4245,0.05275103
31,4260,0.05190595
31,4275,0.05107521
31,4290,0.05025855
31,4305,0.0494557
31,4320,0.04866643
31,4335,0.04789045
31,4350,0.04712756
31,4365,0.04637748
31,4380,0.04564001
31,4395,0.04491489
31,4410,0.04420192
31,4425,0.04350086
31,4440,0.04281151
31,4455,0.04213364
31,4470,0.04146707
31,4485,0.04081157
31,4500,0.04016695
31,4515,0.03953303
31,4530,0.03890959
31,4545,0.03829647
31,4560,0.03769347
31,4575,0.03710042
31,4590,0.03651714
31,4605,0.03594346
31,4620,0.0353792
31,4635,0.03482421
31,4650,0.03427832
31,4665,0.03374137
31,4680,0.03321321
31,4695,0.03269367
31,4710,0.03218261
31,4725,0.03167989
31,4740,0.03118535
31,4755,0.03069886
31,4770,0.03022028
31,4785,0.02974947
31,4800,0.0292863
31,4815,0.02883064
31,4830,0.02838235
31,4845,0.02794131
31,4860,0.0275074
31,4875,0.02708049
31,4890,0.02666047
31,4905,0.02624722
31,4920,0.02584062
31,4935,0.02544056
31,4950,0.02504694
31,4965,0.02465963
31,4980,0.02427854
31,4995,0.02390356
31,5010,0.02353458
31,5025,0.02317151
31,5040,0.02281425
31,5055,0.0224627
31,5070,0.02211677
31,5085,0.02177635
31,5100,0.02144136
31,5115,0.02111171
31,5130,0.02078731
31,5145,0.02046807
31,5160,0.0201539
31,5175,0.01984473
31,5190,0.01954047
31,5205,0.01924103
31,5220,0.01894635
31,5235,0.01865633
31,5250,0.01837091
31,5265,0.01809
31,5280,0.01781354
31,5295,0.01754144
31,5310,0.01727365
31,5325,0.01701008
31,5340,0.01675067
31,5355,0.01649535
31,5370,0.01624406
31,5385,0.01599672
31,5400,0.01575328
31,5415,0.01551367
31,5430,0.01527783
31,5445,0.01504569
31,5460,0.0148172
31,5475,0.0145923
31,5490,0.01437092
31,5505,0.01415302
31,5520,0.01393853
31,5535,0.0137274
31,5550,0.01351958
31,5565,0.01331501
31,5580,0.01311364
31,5595,0.01291542
31,5610,0.0127203
31,5625,0.01252823
31,5640,0.01233915
31,5655,0.01215303
31,5670,0.0119698
31,5685,0.01178944
31,5700,0.01161189
31,5715,0.0114371
31,5730,0.01126503
31,5745,0.01109564
31,5760,0.01092889
31,5775,0.01076472
31,5790,0.01060311
31,5805,0.01044401
31,5820,0.01028738
31,5835,0.01013318
31,5850,0.009981378
31,5865,0.009831926
31,5880,0.00968479
31,5895,0.009539935
31,5910,0.009397322
31,5925,0.009256918
31,5940,0.009118686
31,5955,0.008982593
31,5970,0.008848604
31,5985,0.008716685
31,6000,0.008586804
32,0,0
32,3,0.002697187
32,6,0.04629332
32,9,0.1878493
32,12,0.4590023
32,15,0.8665363
32,18,1.400119
32,21,2.039902
32,24,2.762141
32,27,3.542678
32,30,4.358835
32,33,5.190225
32,36,6.019055
32,39,6.830139
32,42,7.610792
32,45,8.350705
32,48,9.041808
32,51,9.67816
32,54,10.25582
32,57,10.77269
32,60,11.22833
32,63,11.62373
32,66,11.96111
32,69,12.24361
32,72,12.47515
32,75,12.66011
32,78,12.80317
32,81,12.90912
32,84,12.98271
32,87,13.02851
32,90,13.05082
32,93,13.05357
32,96,13.04033
32,99,13.01423
32,102,12.97801
32,105,12.93397
32,108,12.88407
32,111,12.82991
32,114,12.77281
32,117,12.7138
32,120,12.65371
32,135,12.35457
32,150,12.07686
32,165,11.82421
32,180,11.59139
32,195,11.37273
32,210,11.1639
32,225,10.9622
32,240,10.76606
32,255,10.57456
32,270,10.3872
32,285,10.2037
32,300,10.02389
32,315,9.847689
32,330,9.675046
32,345,9.505918
32,360,9.340269
32,375,9.178061
32,390,9.019256
32,405,8.863808
32,420,8.71167
32,435,8.562792
32,450,8.417119
32,465,8.274594
32,480,8.13516
32,495,7.998756
32,510,7.865322
32,525,7.734797
32,540,7.607117
32,555,7.482223
32,570,7.360052
32,585,7.240543
32,600,7.123637
32,615,7.009272
32,630,6.89739
32,645,6.787933
32,660,6.680843
32,675,6.576065
32,690,6.473541
32,705,6.373218
32,720,6.275043
32,735,6.178962
32,750,6.084926
32,765,5.992882
32,780,5.902783
32,795,5.814579
32,810,5.728224
32,825,5.643671
32,840,5.560876
32,855,5.479793
32,870,5.400381
32,885,5.322596
32,900,5.246398
32,915,5.171746
32,930,5.098601
32,945,5.026926
32,960,4.956681
32,975,4.887831
32,990,4.82034
32,1005,4.754173
32,1020,4.689297
32,1035,4.625679
32,1050,4.563284
32,1065,4.502084
32,1080,4.442047
32,1095,4.383142
32,1110,4.325341
32,1125,4.268616
32,1140,4.212938
32,1155,4.158282
32,1170,4.10462
32,1185,4.051927
32,1200,4.000178
32,1215,3.949349
32,1230,3.899417
32,1245,3.850358
32,1260,3.802151
32,1275,3.754773
32,1290,3.708203
32,1305,3.662421
32,1320,3.617407
32,1335,3.573142
32,1350,3.529606
32,1365,3.486781
32,1380,3.44465
32,1395,3.403195
32,1410,3.362399
32,1425,3.322246
32,1440,3.282719
32,1455,3.243805
32,1470,3.205486
32,1485,3.16775
32,1500,3.130581
32,1515,3.093967
32,1530,3.057893
32,1545,3.022347
32,1560,2.987316
32,1575,2.952789
32,1590,2.918752
32,1605,2.885195
32,1620,2.852107
32,1635,2.819477
32,1650,2.787293
32,1665,2.755548
32,1680,2.724229
32,1695,2.693328
32,1710,2.662836
32,1725,2.632743
32,1740,2.60304
32,1755,2.573721
32,1770,2.544775
32,1785,2.516196
32,1800,2.487975
32,1815,2.460105
32,1830,2.432579
32,1845,2.40539
32,1860,2.378531
32,1875,2.351995
32,1890,2.325777
32,1905,2.299869
32,1920,2.274266
32,1935,2.248963
32,1950,2.223953
32,1965,2.199231
32,1980,2.174791
32,1995,2.15063
32,2010,2.126741
32,2025,2.10312
32,2040,2.079762
32,2055,2.056663
32,2070,2.033818
32,2085,2.011223
32,2100,1.988874
32,2115,1.966767
32,2130,1.944898
32,2145,1.923263
32,2160,1.901859
32,2175,1.880683
32,2190,1.85973
32,2205,1.838997
32,2220,1.818481
32,2235,1.79818
32,2250,1.778089
32,2265,1.758207
32,2280,1.738529
32,2295,1.719054
32,2310,1.699779
32,2325,1.680701
32,2340,1.661817
32,2355,1.643125
32,2370,1.624623
32,2385,1.606308
32,2400,1.588178
32,2415,1.57023
32,2430,1.552463
32,2445,1.534875
32,2460,1.517463
32,2475,1.500225
32,2490,1.483159
32,2505,1.466264
32,2520,1.449538
32,2535,1.432979
32,2550,1.416584
32,2565,1.400353
32,2580,1.384283
32,2595,1.368374
32,2610,1.352622
32,2625,1.337028
32,2640,1.321588
32,2655,1.306302
32,2670,1.291169
32,2685,1.276186
32,2700,1.261352
32,2715,1.246667
32,2730,1.232128
32,2745,1.217734
32,2760,1.203484
32,2775,1.189376
32,2790,1.17541
32,2805,1.161584
32,2820,1.147896
32,2835,1.134346
32,2850,1.120933
32,2865,1.107654
32,2880,1.09451
32,2895,1.081499
32,2910,1.068619
32,2925,1.05587
32,2940,1.043251
32,2955,1.03076
32,2970,1.018396
32,2985,1.006159
32,3000,0.9940464
32,3015,0.9820586
32,3030,0.970194
32,3045,0.9584515
32,3060,0.9468303
32,3075,0.9353292
32,3090,0.9239473
32,3105,0.9126837
32,3120,0.9015374
32,3135,0.8905074
32,3150,0.8795928
32,3165,0.8687926
32,3180,0.8581059
32,3195,0.8475318
32,3210,0.8370694
32,3225,0.8267177
32,3240,0.8164758
32,3255,0.8063429
32,3270,0.7963181
32,3285,0.7864004
32,3300,0.776589
32,3315,0.766883
32,3330,0.7572816
32,3345,0.7477838
32,3360,0.738389
32,3375,0.729096
32,3390,0.7199042
32,3405,0.7108127
32,3420,0.7018206
32,3435,0.6929271
32,3450,0.6841314
32,3465,0.6754327
32,3480,0.6668302
32,3495,0.6583229
32,3510,0.6499102
32,3525,0.6415911
32,3540,0.633365
32,3555,0.625231
32,3570,0.6171882
32,3585,0.609236
32,3600,0.6013735
32,3615,0.5935999
32,3630,0.5859145
32,3645,0.5783165
32,3660,0.5708051
32,3675,0.5633795
32,3690,0.556039
32,3705,0.5487829
32,3720,0.5416102
32,3735,0.5345204
32,3750,0.5275127
32,3765,0.5205863
32,3780,0.5137404
32,3795,0.5069743
32,3810,0.5002873
32,3825,0.4936787
32,3840,0.4871477
32,3855,0.4806936
32,3870,0.4743157
32,3885,0.4680133
32,3900,0.4617856
32,3915,0.455632
32,3930,0.4495517
32,3945,0.443544
32,3960,0.4376083
32,3975,0.4317439
32,3990,0.4259499
32,4005,0.4202259
32,4020,0.414571
32,4035,0.4089847
32,4050,0.4034661
32,4065,0.3980148
32,4080,0.3926299
32,4095,0.3873108
32,4110,0.3820569
32,4125,0.3768675
32,4140,0.371742
32,4155,0.3666797
32,4170,0.36168
32,4185,0.3567422
32,4200,0.3518657
32,4215,0.3470499
32,4230,0.3422941
32,4245,0.3375977
32,4260,0.3329601
32,4275,0.3283807
32,4290,0.3238588
32,4305,0.319394
32,4320,0.3149854
32,4335,0.3106326
32,4350,0.3063351
32,4365,0.302092
32,4380,0.297903
32,4395,0.2937674
32,4410,0.2896846
32,4425,0.285654
32,4440,0.2816752
32,4455,0.2777474
32,4470,0.2738702
32,4485,0.270043
32,4500,0.2662653
32,4515,0.2625365
32,4530,0.258856
32,4545,0.2552234
32,4560,0.251638
32,4575,0.2480994
32,4590,0.244607
32,4605,0.2411604
32,4620,0.2377589
32,4635,0.234402
32,4650,0.2310894
32,4665,0.2278204
32,4680,0.2245945
32,4695,0.2214113
32,4710,0.2182702
32,4725,0.2151709
32,4740,0.2121127
32,4755,0.2090952
32,4770,0.206118
32,4785,0.2031805
32,4800,0.2002823
32,4815,0.1974229
32,4830,0.1946019
32,4845,0.1918188
32,4860,0.1890732
32,4875,0.1863646
32,4890,0.1836925
32,4905,0.1810566
32,4920,0.1784564
32,4935,0.1758914
32,4950,0.1733613
32,4965,0.1708656
32,4980,0.1684039
32,4995,0.1659757
32,5010,0.1635808
32,5025,0.1612186
32,5040,0.1588888
32,5055,0.1565909
32,5070,0.1543246
32,5085,0.1520895
32,5100,0.1498851
32,5115,0.1477112
32,5130,0.1455673
32,5145,0.143453
32,5160,0.141368
32,5175,0.139312
32,5190,0.1372845
32,5205,0.1352851
32,5220,0.1333136
32,5235,0.1313696
32,5250,0.1294527
32,5265,0.1275626
32,5280,0.1256989
32,5295,0.1238613
32,5310,0.1220495
32,5325,0.1202631
32,5340,0.1185018
32,5355,0.1167653
32,5370,0.1150533
32,5385,0.1133654
32,5400,0.1117014
32,5415,0.1100608
32,5430,0.1084435
32,5445,0.1068491
32,5460,0.1052774
32,5475,0.1037279
32,5490,0.1022004
32,5505,0.1006947
32,5520,0.09921043
32,5535,0.09774732
32,5550,0.09630509
32,5565,0.09488346
32,5580,0.09348216
32,5595,0.09210093
32,5610,0.09073948
32,5625,0.08939756
32,5640,0.08807491
32,5655,0.08677126
32,5670,0.08548637
32,5685,0.08421998
32,5700,0.08297184
32,5715,0.08174171
32,5730,0.08052932
32,5745,0.07933447
32,5760,0.0781569
32,5775,0.07699636
32,5790,0.07585265
32,5805,0.07472552
32,5820,0.07361475
32,5835,0.07252011
32,5850,0.0714414
32,5865,0.07037837
32,5880,0.06933083
32,5895,0.06829855
32,5910,0.06728133
32,5925,0.06627895
32,5940,0.06529122
32,5955,0.06431793
32,5970,0.06335888
32,5985,0.06241387
32,6000,0.06148271
33,0,0
33,3,0.001088239
33,6,0.02032919
33,9,0.08522007
33,12,0.2111752
33,15,0.4030053
33,18,0.6588684
33,21,0.9730873
33,24,1.338097
33,27,1.745688
33,30,2.187735
33,33,2.656583
33,36,3.14524
33,39,3.647428
33,42,4.157583
33,45,4.670821
33,48,5.182889
33,51,5.690099
33,54,6.189276
33,57,6.677696
33,60,7.153039
33,63,7.613338
33,66,8.056943
33,69,8.482486
33,72,8.888852
33,75,9.275156
33,78,9.640728
33,81,9.985095
33,84,10.30797
33,87,10.60924
33,90,10.88896
33,93,11.14733
33,96,11.38469
33,99,11.60152
33,102,11.79839
33,105,11.97597
33,108,12.13503
33,111,12.27639
33,114,12.4009
33,117,12.50946
33,120,12.60299
33,135,12.87711
33,150,12.90517
33,165,12.77334
33,180,12.54435
33,195,12.26144
33,210,11.95306
33,225,11.63676
33,240,11.32238
33,255,11.01473
33,270,10.71562
33,285,10.42541
33,300,10.14386
33,315,9.870544
33,330,9.605048
33,345,9.347021
33,360,9.096176
33,375,8.852278
33,390,8.61512
33,405,8.384524
33,420,8.160323
33,435,7.942358
33,450,7.730474
33,465,7.52452
33,480,7.324349
33,495,7.129814
33,510,6.940768
33,525,6.757068
33,540,6.578573
33,555,6.405142
33,570,6.236639
33,585,6.072927
33,600,5.913876
33,615,5.759355
33,630,5.609237
33,645,5.463399
33,660,5.321719
33,675,5.184079
33,690,5.050363
33,705,4.92046
33,720,4.79426
33,735,4.671656
33,750,4.552544
33,765,4.436824
33,780,4.324396
33,795,4.215166
33,810,4.10904
33,825,4.005929
33,840,3.905743
33,855,3.808398
33,870,3.71381
33,885,3.6219
33,900,3.532587
33,915,3.445797
33,930,3.361455
33,945,3.279489
33,960,3.19983
33,975,3.122409
33,990,3.047161
33,1005,2.974021
33,1020,2.902928
33,1035,2.833822
33,1050,2.766642
33,1065,2.701333
33,1080,2.63784
33,1095,2.576108
33,1110,2.516086
33,1125,2.457723
33,1140,2.40097
33,1155,2.345779
33,1170,2.292104
33,1185,2.239901
33,1200,2.189125
33,1215,2.139735
33,1230,2.091689
33,1245,2.044947
33,1260,1.999471
33,1275,1.955224
33,1290,1.912168
33,1305,1.87027
33,1320,1.829493
33,1335,1.789806
33,1350,1.751175
33,1365,1.713571
33,1380,1.676961
33,1395,1.641317
33,1410,1.606611
33,1425,1.572814
33,1440,1.5399
33,1455,1.507842
33,1470,1.476616
33,1485,1.446196
33,1500,1.416559
33,1515,1.387683
33,1530,1.359544
33,1545,1.332121
33,1560,1.305393
33,1575,1.279339
33,1590,1.25394
33,1605,1.229176
33,1620,1.20503
33,1635,1.181482
33,1650,1.158516
33,1665,1.136114
33,1680,1.11426
33,1695,1.092939
33,1710,1.072134
33,1725,1.051831
33,1740,1.032016
33,1755,1.012673
33,1770,0.9937902
33,1785,0.9753537
33,1800,0.9573506
33,1815,0.9397687
33,1830,0.922596
33,1845,0.9058207
33,1860,0.8894316
33,1875,0.8734177
33,1890,0.8577684
33,1905,0.8424733
33,1920,0.8275226
33,1935,0.8129066
33,1950,0.7986159
33,1965,0.7846414
33,1980,0.7709745
33,1995,0.7576063
33,2010,0.7445289
33,2025,0.731734
33,2040,0.7192141
33,2055,0.7069616
33,2070,0.6949692
33,2085,0.6832297
33,2100,0.6717365
33,2115,0.6604828
33,2130,0.6494622
33,2145,0.6386685
33,2160,0.6280957
33,2175,0.6177378
33,2190,0.6075893
33,2205,0.5976446
33,2220,0.5878984
33,2235,0.5783455
33,2250,0.568981
33,2265,0.5597999
33,2280,0.5507976
33,2295,0.5419695
33,2310,0.5333112
33,2325,0.5248184
33,2340,0.5164869
33,2355,0.5083126
33,2370,0.5002919
33,2385,0.4924207
33,2400,0.4846955
33,2415,0.4771126
33,2430,0.4696686
33,2445,0.4623602
33,2460,0.4551841
33,2475,0.4481372
33,2490,0.4412164
33,2505,0.4344187
33,2520,0.4277412
33,2535,0.4211812
33,2550,0.414736
33,2565,0.4084028
33,2580,0.4021793
33,2595,0.3960628
33,2610,0.3900509
33,2625,0.3841414
33,2640,0.378332
33,2655,0.3726204
33,2670,0.3670046
33,2685,0.3614824
33,2700,0.3560518
33,2715,0.3507109
33,2730,0.3454578
33,2745,0.3402905
33,2760,0.3352074
33,2775,0.3302067
33,2790,0.3252866
33,2805,0.3204456
33,2820,0.3156819
33,2835,0.3109941
33,2850,0.3063807
33,2865,0.30184
33,2880,0.2973708
33,2895,0.2929716
33,2910,0.2886411
33,2925,0.2843779
33,2940,0.2801808
33,2955,0.2760484
33,2970,0.2719796
33,2985,0.2679731
33,3000,0.2640279
33,3015,0.2601427
33,3030,0.2563165
33,3045,0.2525483
33,3060,0.2488369
33,3075,0.2451813
33,3090,0.2415806
33,3105,0.2380338
33,3120,0.2345399
33,3135,0.231098
33,3150,0.2277072
33,3165,0.2243666
33,3180,0.2210754
33,3195,0.2178327
33,3210,0.2146378
33,3225,0.2114897
33,3240,0.2083878
33,3255,0.2053313
33,3270,0.2023193
33,3285,0.1993513
33,3300,0.1964265
33,3315,0.1935441
33,3330,0.1907035
33,3345,0.1879041
33,3360,0.1851452
33,3375,0.1824261
33,3390,0.1797462
33,3405,0.1771049
33,3420,0.1745016
33,3435,0.1719358
33,3450,0.1694067
33,3465,0.166914
33,3480,0.164457
33,3495,0.1620352
33,3510,0.159648
33,3525,0.157295
33,3540,0.1549756
33,3555,0.1526894
33,3570,0.1504357
33,3585,0.1482143
33,3600,0.1460245
33,3615,0.1438659
33,3630,0.1417381
33,3645,0.1396406
33,3660,0.1375729
33,3675,0.1355348
33,3690,0.1335256
33,3705,0.1315451
33,3720,0.1295927
33,3735,0.1276681
33,3750,0.1257709
33,3765,0.1239008
33,3780,0.1220572
33,3795,0.1202399
33,3810,0.1184485
33,3825,0.1166826
33,3840,0.1149419
33,3855,0.113226
33,3870,0.1115345
33,3885,0.1098672
33,3900,0.1082236
33,3915,0.1066035
33,3930,0.1050066
33,3945,0.1034324
33,3960,0.1018807
33,3975,0.1003513
33,3990,0.09884366
33,4005,0.09735764
33,4020,0.09589289
33,4035,0.09444914
33,4050,0.09302608
33,4065,0.09162344
33,4080,0.09024094
33,4095,0.0888783
33,4110,0.08753524
33,4125,0.0862115
33,4140,0.08490683
33,4155,0.08362094
33,4170,0.08235361
33,4185,0.08110455
33,4200,0.07987353
33,4215,0.0786603
33,4230,0.07746462
33,4245,0.07628625
33,4260,0.07512495
33,4275,0.07398048
33,4290,0.07285263
33,4305,0.07174116
33,4320,0.07064585
33,4335,0.06956647
33,4350,0.06850281
33,4365,0.06745466
33,4380,0.0664218
33,4395,0.06540403
33,4410,0.06440113
33,4425,0.0634129
33,4440,0.06243915
33,4455,0.06147967
33,4470,0.06053428
33,4485,0.05960276
33,4500,0.05868494
33,4515,0.05778062
33,4530,0.05688963
33,4545,0.05601177
33,4560,0.05514687
33,4575,0.05429474
33,4590,0.05345521
33,4605,0.05262811
33,4620,0.05181327
33,4635,0.05101051
33,4650,0.05021967
33,4665,0.04944057
33,4680,0.04867307
33,4695,0.047917
33,4710,0.04717219
33,4725,0.0464385
33,4740,0.04571576
33,4755,0.04500383
33,4770,0.04430255
33,4785,0.04361178
33,4800,0.04293136
33,4815,0.04226115
33,4830,0.04160101
33,4845,0.0409508
33,4860,0.04031037
33,4875,0.03967959
33,4890,0.03905833
33,4905,0.03844645
33,4920,0.0378438
33,4935,0.03725028
33,4950,0.03666574
33,4965,0.03609006
33,4980,0.03552311
33,4995,0.03496477
33,5010,0.03441491
33,5025,0.03387342
33,5040,0.03334017
33,5055,0.03281506
33,5070,0.03229795
33,5085,0.03178873
33,5100,0.0312873
33,5115,0.03079354
33,5130,0.03030734
33,5145,0.02982858
33,5160,0.02935718
33,5175,0.02889301
33,5190,0.02843597
33,5205,0.02798595
33,5220,0.02754287
33,5235,0.02710661
33,5250,0.02667708
33,5265,0.02625418
33,5280,0.02583781
33,5295,0.02542788
33,5310,0.02502429
33,5325,0.02462695
33,5340,0.02423577
33,5355,0.02385066
33,5370,0.02347152
33,5385,0.02309828
33,5400,0.02273083
33,5415,0.02236911
33,5430,0.02201302
33,5445,0.02166248
33,5460,0.02131741
33,5475,0.02097772
33,5490,0.02064334
33,5505,0.02031419
33,5520,0.01999019
33,5535,0.01967127
33,5550,0.01935734
33,5565,0.01904833
33,5580,0.01874417
33,5595,0.0184448
33,5610,0.01815012
33,5625,0.01786008
33,5640,0.0175746
33,5655,0.01729362
33,5670,0.01701707
33,5685,0.01674488
33,5700,0.01647698
33,5715,0.01621332
33,5730,0.01595382
33,5745,0.01569842
33,5760,0.01544707
33,5775,0.0151997
33,5790,0.01495624
33,5805,0.01471664
33,5820,0.01448085
33,5835,0.0142488
33,5850,0.01402043
33,5865,0.01379569
33,5880,0.01357453
33,5895,0.01335688
33,5910,0.0131427
33,5925,0.01293193
33,5940,0.01272452
33,5955,0.01252042
33,5970,0.01231957
33,5985,0.01212193
33,6000,0.01192745
34,0,0
34,3,0.001738415
34,6,0.0307452
34,9,0.1256327
34,12,0.3081593
34,15,0.584254
34,18,0.9486529
34,21,1.389363
34,24,1.891224
34,27,2.438328
34,30,3.015482
34,33,3.608972
34,36,4.206889
34,39,4.799171
34,42,5.377506
34,45,5.935202
34,48,6.467009
34,51,6.96895
34,54,7.438162
34,57,7.872744
34,60,8.271631
34,63,8.634475
34,66,8.961525
34,69,9.253539
34,72,9.511688
34,75,9.737486
34,78,9.932702
34,81,10.09929
34,84,10.23935
34,87,10.355
34,90,10.44842
34,93,10.52173
34,96,10.577
34,99,10.6162
34,102,10.6412
34,105,10.65372
34,108,10.65537
34,111,10.64759
34,114,10.63171
34,117,10.60889
34,120,10.58018
34,135,10.37694
34,150,10.12414
34,165,9.859281
34,180,9.597965
34,195,9.345568
34,210,9.103127
34,225,8.870085
34,240,8.645471
34,255,8.428351
34,270,8.217975
34,285,8.013772
34,300,7.815329
34,315,7.622342
34,330,7.434586
34,345,7.251882
34,360,7.074084
34,375,6.901067
34,390,6.732714
34,405,6.568914
34,420,6.409561
34,435,6.254548
34,450,6.103773
34,465,5.95713
34,480,5.814517
34,495,5.675831
34,510,5.540972
34,525,5.409838
34,540,5.282331
34,555,5.158354
34,570,5.03781
34,585,4.920606
34,600,4.806649
34,615,4.695848
34,630,4.588117
34,645,4.483367
34,660,4.381516
34,675,4.282479
34,690,4.186178
34,705,4.092534
34,720,4.001471
34,735,3.912914
34,750,3.82679
34,765,3.743031
34,780,3.661565
34,795,3.582328
34,810,3.505255
34,825,3.430281
34,840,3.357346
34,855,3.286389
34,870,3.217353
34,885,3.150182
34,900,3.08482
34,915,3.021214
34,930,2.959312
34,945,2.899065
34,960,2.840422
34,975,2.783336
34,990,2.727762
34,1005,2.673654
34,1020,2.620969
34,1035,2.569665
34,1050,2.5197
34,1065,2.471034
34,1080,2.42363
34,1095,2.377448
34,1110,2.332454
34,1125,2.28861
34,1140,2.245884
34,1155,2.204241
34,1170,2.163649
34,1185,2.124077
34,1200,2.085495
34,1215,2.047871
34,1230,2.011179
34,1245,1.975391
34,1260,1.940478
34,1275,1.906415
34,1290,1.873177
34,1305,1.840739
34,1320,1.809077
34,1335,1.778168
34,1350,1.747989
34,1365,1.718519
34,1380,1.689737
34,1395,1.661622
34,1410,1.634155
34,1425,1.607316
34,1440,1.581086
34,1455,1.555448
34,1470,1.530384
34,1485,1.505877
34,1500,1.481912
34,1515,1.458471
34,1530,1.43554
34,1545,1.413103
34,1560,1.391147
34,1575,1.369657
34,1590,1.348619
34,1605,1.328022
34,1620,1.307851
34,1635,1.288095
34,1650,1.268742
34,1665,1.24978
34,1680,1.231198
34,1695,1.212986
34,1710,1.195133
34,1725,1.177628
34,1740,1.160463
34,1755,1.143627
34,1770,1.127112
34,1785,1.110908
34,1800,1.095007
34,1815,1.079401
34,1830,1.064082
34,1845,1.049041
34,1860,1.034272
34,1875,1.019767
34,1890,1.00552
34,1905,0.9915224
34,1920,0.9777688
34,1935,0.9642526
34,1950,0.9509676
34,1965,0.9379079
34,1980,0.9250678
34,1995,0.9124416
34,2010,0.9000239
34,2025,0.8878096
34,2040,0.8757936
34,2055,0.8639711
34,2070,0.8523372
34,2085,0.8408874
34,2100,0.8296174
34,2115,0.8185228
34,2130,0.8075995
34,2145,0.7968436
34,2160,0.7862511
34,2175,0.7758183
34,2190,0.7655416
34,2205,0.7554174
34,2220,0.7454425
34,2235,0.7356134
34,2250,0.7259271
34,2265,0.7163803
34,2280,0.7069703
34,2295,0.6976941
34,2310,0.6885488
34,2325,0.6795318
34,2340,0.6706405
34,2355,0.6618724
34,2370,0.6532249
34,2385,0.6446958
34,2400,0.6362826
34,2415,0.6279833
34,2430,0.6197955
34,2445,0.6117172
34,2460,0.6037464
34,2475,0.5958812
34,2490,0.5881194
34,2505,0.5804595
34,2520,0.5728995
34,2535,0.5654376
34,2550,0.5580723
34,2565,0.5508018
